algorithm;computer;mode;filename;run_number;internal_time;external_time;external_memory;opt;
ukp5;notebook;parallel;ss2_wmin50000wmax1000000n50000-0-s827183242c9635014.ukp;3;0.0363411;0.18;111628;9635014;
ukp5;notebook;parallel;saw_n50000wmin5000-24-s384694740c622992.ukp;2;0.714718;0.85;14920;623115;
ukp5;notebook;parallel;saw_n50000wmin5000-38-s662538967c515424.ukp;4;0.934631;1.06;12756;515732;
ukp5;notebook;parallel;ss2_wmin1000wmax1000000n20000-0-s827183242c7601647.ukp;2;0.0184893;0.09;95388;7601647;
ukp5;notebook;parallel;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;1;2.99039;3.05;52208;1878777;
ukp5;notebook;parallel;hi_n20000-23-s605460062c74433867.ukp;3;2.37337;2.77;1763340;14969284591;
ukp5;notebook;parallel;hi_n10000-9-s915258292c6311802.ukp;4;0.572766;0.64;166912;620258958;
ukp5;notebook;parallel;nsds2_n50000wmin20000-18-s364656855c1564883.ukp;2;13.9148;14.07;54804;4713341;
ukp5;notebook;parallel;hi_n10000-41-s262685617c74110651.ukp;4;1.76511;2.14;1755940;7489658205;
ukp5;notebook;parallel;hi_n50000-42-s261146317c27074738.ukp;3;9.80531;10.11;652844;13463143156;
ukp5;notebook;parallel;hi_n50000-47-s442730424c21809652.ukp;4;9.22349;9.49;529464;10840411791;
ukp5;notebook;parallel;ss2_wmin50000wmax1000000n100000-0-s827183242c9151889.ukp;3;0.0802646;0.35;108252;9151889;
ukp5;notebook;parallel;nsds2_n50000wmin20000-12-s774727805c1737310.ukp;2;14.872;15.00;59712;5266508;
ukp5;notebook;parallel;hi_n20000-0-s731232778c13130598.ukp;3;1.25382;1.40;326600;2646192048;
ukp5;notebook;parallel;nsds2_n50000wmin20000-3-s603562343c1357468.ukp;3;13.1177;13.26;51096;4091479;
ukp5;notebook;parallel;hi_n50000-16-s221755733c4342551.ukp;3;8.29777;8.47;119656;2082282105;
ukp5;notebook;parallel;hi_n20000-37-s252959003c48079947.ukp;6;2.07952;2.40;1145880;9659733607;
ukp5;notebook;parallel;saw_n50000wmin5000-42-s650361348c648503.ukp;3;1.09274;1.22;15816;649018;
ukp5;notebook;parallel;nsds2_n20000wmin20000-18-s364656855c1284166.ukp;3;1.73433;1.79;48280;1603691;
ukp5;notebook;parallel;saw_n100000wmin10000-3-s952877847c2362745.ukp;5;20.4816;20.75;63444;2363452;
ukp5;notebook;parallel;hi_n20000-7-s586106970c28033333.ukp;2;1.53495;1.76;675864;5618713683;
ukp5;notebook;parallel;ss2_wmin100000wmax1000000n50000-0-s827183242c8631812.ukp;4;0.0960531;0.24;102520;8631812;
ukp5;notebook;parallel;hi_n5000-17-s994385767c5488791.ukp;3;0.0989222;0.14;132940;285770977;
ukp5;notebook;parallel;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;3;2.02296;2.08;56356;2106506;
ukp5;notebook;parallel;hi_n20000-19-s808826180c78733090.ukp;2;2.13444;2.59;1864064;15843413187;
ukp5;notebook;parallel;nsds2_n50000wmin50000-6-s351997719c1737764.ukp;3;9.01187;9.15;59256;5257172;
ukp5;notebook;parallel;hi_n50000-2-s324673955c50146896.ukp;4;9.28748;9.69;1193632;25134945752;
ukp5;notebook;parallel;saw_n100000wmin10000-16-s98298363c8441164.ukp;3;23.3301;23.61;127300;8444538;
ukp5;notebook;parallel;ss2_wmin10000wmax500000n100000-0-s827183242c8628995.ukp;4;0.0185337;0.28;88996;8628995;
ukp5;notebook;parallel;nsds2_n20000wmin50000-10-s260379653c1619961.ukp;4;1.79431;1.85;55972;2069703;
ukp5;notebook;parallel;hi_n5000-7-s586106970c7129097.ukp;3;0.126906;0.18;162300;371087027;
ukp5;notebook;parallel;sc_a5n10000wmin110000-0-c4498489.ukp;3;1.02324;1.06;64600;4498689;
ukp5;notebook;parallel;nsds2_n20000wmin50000-17-s414892754c1072316.ukp;5;1.81962;1.88;43020;1369353;
ukp5;notebook;parallel;hi_n10000-19-s808826180c61166829.ukp;2;1.18604;1.47;1452528;6178122360;
ukp5;notebook;parallel;hi_n10000-10-s199607488c69682757.ukp;4;1.26182;1.61;1652156;7059536142;
ukp5;notebook;parallel;nsds2_n50000wmin50000-2-s463795034c1101005.ukp;5;9.41134;9.55;44500;3259733;
ukp5;notebook;parallel;hi_n5000-41-s262685617c6678450.ukp;1;0.126095;0.18;161324;346660818;
ukp5;notebook;parallel;hi_n5000-17-s994385767c5488791.ukp;4;0.105152;0.15;133040;285770977;
ukp5;notebook;parallel;hi_n50000-5-s554525798c52985829.ukp;2;9.26316;9.68;1260152;26481189157;
ukp5;notebook;parallel;hi_n10000-25-s199811851c76710035.ukp;5;1.28031;1.61;1816916;7748598782;
ukp5;notebook;parallel;hi_n50000-23-s605460062c35373194.ukp;2;7.73364;8.02;847416;17627884782;
ukp5;notebook;parallel;hi_n5000-19-s808826180c589971.ukp;2;0.0401089;0.06;18636;29894792;
ukp5;notebook;parallel;nsds2_n50000wmin50000-19-s618866736c1395411.ukp;3;8.6879;8.83;51340;4170261;
ukp5;notebook;parallel;ss2_wmin50000wmax500000n100000-0-s827183242c8206021.ukp;1;0.230485;0.52;83632;8206021;
ukp5;notebook;parallel;ss2_wmin100000wmax500000n20000-0-s827183242c7127247.ukp;5;0.0751897;0.15;76568;7127247;
ukp5;notebook;parallel;hi_n5000-43-s325989053c5628220.ukp;5;0.111819;0.17;136724;292395690;
ukp5;notebook;parallel;sc_a5n5000wmin10000-0-c591952.ukp;3;0.0468889;0.06;10580;592247;
ukp5;notebook;parallel;sc_a-5n10000wmin110000-1-c4997908.ukp;3;1.04592;1.09;68856;4997698;
ukp5;notebook;parallel;hi_n10000-29-s443600954c54711483.ukp;3;1.17135;1.42;1301304;5528180371;
ukp5;notebook;parallel;sc_a-5n10000wmin110000-0-c3949309.ukp;3;1.02733;1.07;61776;3949144;
ukp5;notebook;parallel;hi_n5000-45-s19378828c1766445.ukp;1;0.0582592;0.08;46240;91933252;
ukp5;notebook;parallel;hi_n20000-27-s532584774c55453527.ukp;3;1.61097;1.93;1318504;11164198706;
ukp5;notebook;parallel;saw_n50000wmin5000-35-s491254116c460361.ukp;4;0.772795;0.90;13996;460544;
ukp5;notebook;parallel;hi_n5000-30-s418727292c3528071.ukp;3;0.0791026;0.11;87664;183744431;
ukp5;notebook;parallel;hi_n5000-31-s410031365c7557273.ukp;6;0.125937;0.17;182012;392536090;
ukp5;notebook;parallel;nsds2_n50000wmin20000-17-s414892754c1296479.ukp;3;13.0746;13.21;49180;3906383;
ukp5;notebook;parallel;sc_a-5n10000wmin110000-1-c4997908.ukp;4;1.03867;1.08;70844;4997698;
ukp5;notebook;parallel;hi_n50000-19-s808826180c41622293.ukp;4;7.60229;8.00;994232;20785081086;
ukp5;notebook;parallel;hi_n5000-18-s575639252c2452692.ukp;2;0.0774939;0.11;62348;127509629;
ukp5;notebook;parallel;ss2_wmin5000wmax1000000n100000-0-s827183242c8821306.ukp;3;0.02663;0.30;105552;8821306;
ukp5;notebook;parallel;hi_n5000-44-s539788685c2014515.ukp;2;0.0637323;0.10;52200;103664827;
ukp5;notebook;parallel;hi_n20000-16-s221755733c31287203.ukp;1;1.7215;1.94;752064;6302830157;
ukp5;notebook;parallel;ss2_wmin1000wmax1000000n50000-0-s827183242c7944993.ukp;3;0.0228442;0.19;98356;7944993;
ukp5;notebook;parallel;sc_a5n10000wmin50000-0-c8309846.ukp;4;0.47053;0.52;77064;8310676;
ukp5;notebook;parallel;hi_n20000-44-s539788685c31401096.ukp;3;2.0021;2.20;612604;6312041531;
ukp5;notebook;parallel;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;1;8.7402;8.87;43768;3186893;
ukp5;notebook;parallel;saw_n50000wmin5000-18-s152335818c785470.ukp;1;1.14285;1.28;15484;786097;
ukp5;notebook;parallel;nsds2_n20000wmin50000-11-s577782098c1816375.ukp;4;3.39843;3.46;60516;2341478;
ukp5;notebook;parallel;hi_n20000-38-s527753500c52694607.ukp;4;2.50017;2.78;1253796;10619706294;
ukp5;notebook;parallel;nsds2_n20000wmin20000-0-s155213243c1596642.ukp;2;2.40162;2.47;56300;2006754;
ukp5;notebook;parallel;hi_n10000-36-s442208726c59442236.ukp;6;1.02316;1.31;1412208;6022409912;
ukp5;notebook;parallel;hi_n5000-2-s324673955c9445422.ukp;4;0.16261;0.23;226292;491389563;
ukp5;notebook;parallel;hi_n20000-9-s915258292c11465474.ukp;4;1.1463;1.25;287556;2263660967;
ukp5;notebook;parallel;saw_n50000wmin5000-23-s689434799c814741.ukp;3;1.08437;1.23;18492;815550;
ukp5;notebook;parallel;hi_n10000-41-s262685617c74110651.ukp;5;1.32673;1.69;1755924;7489658205;
ukp5;notebook;parallel;hi_n50000-3-s300958364c58496380.ukp;3;7.6203;8.07;1388888;29309834327;
ukp5;notebook;parallel;ss2_wmin100000wmax1000000n10000-0-s827183242c8590109.ukp;5;0.0365929;0.08;101972;8590109;
ukp5;notebook;parallel;nsds2_n20000wmin20000-3-s603562343c1357401.ukp;3;2.15708;2.22;50808;1693656;
ukp5;notebook;parallel;saw_n50000wmin5000-32-s319056149c543542.ukp;5;1.31796;1.45;16292;544081;
ukp5;notebook;parallel;saw_n50000wmin5000-25-s93553270c654703.ukp;2;0.76201;0.90;16400;654832;
ukp5;notebook;parallel;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;5;12.6043;12.76;62496;5785685;
ukp5;notebook;parallel;ss2_wmin1000wmax1000000n10000-0-s827183242c7523725.ukp;2;0.0188322;0.07;96900;7523725;
ukp5;notebook;parallel;hi_n50000-35-s889293313c39186005.ukp;1;7.95488;8.31;936500;19672243189;
ukp5;notebook;parallel;saw_n50000wmin5000-0-s985850175c1032306.ukp;3;0.740484;0.88;18052;1032511;
ukp5;notebook;parallel;hi_n10000-14-s318339058c72410003.ukp;2;1.51222;1.86;1716048;7336849032;
ukp5;notebook;parallel;saw_n100000wmin10000-19-s778904058c9722493.ukp;1;21.2586;21.54;123120;9726380;
ukp5;notebook;parallel;nsds2_n50000wmin50000-18-s364656855c1491886.ukp;3;9.13465;9.27;53704;4477572;
ukp5;notebook;parallel;saw_n10000wmin10000-0-s985850175c608451.ukp;2;0.124008;0.16;15388;608509;
ukp5;notebook;parallel;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;4;2.4357;2.50;50096;1765896;
ukp5;notebook;parallel;hi_n5000-45-s19378828c1766445.ukp;2;0.0634031;0.09;46144;91933252;
ukp5;notebook;parallel;nsds2_n20000wmin20000-11-s577782098c1871029.ukp;4;2.2025;2.27;62148;2360563;
ukp5;notebook;parallel;hi_n5000-20-s742053853c4277527.ukp;3;0.0866271;0.12;105248;222333758;
ukp5;notebook;parallel;saw_n50000wmin5000-20-s726804303c380063.ukp;5;0.792797;0.92;13064;380366;
ukp5;notebook;parallel;ss2_wmin50000wmax500000n100000-0-s827183242c8206021.ukp;2;0.220976;0.48;84592;8206021;
ukp5;notebook;parallel;ss2_wmin10000wmax500000n20000-0-s827183242c7923045.ukp;2;0.010343;0.07;82484;7923045;
ukp5;notebook;parallel;hi_n10000-12-s420935988c69330407.ukp;3;1.12587;1.42;1643668;7022051602;
ukp5;notebook;parallel;saw_n50000wmin5000-3-s952877847c349670.ukp;4;0.808973;0.93;11956;349876;
ukp5;notebook;parallel;saw_n50000wmin5000-15-s274936000c536014.ukp;3;0.689322;0.82;13620;536119;
ukp5;notebook;parallel;hi_n10000-49-s147981886c59878474.ukp;4;1.12972;1.41;1422528;6043628204;
ukp5;notebook;parallel;hi_n20000-47-s442730424c7402537.ukp;3;1.034;1.12;192408;1448123187;
ukp5;notebook;parallel;saw_n50000wmin5000-47-s250292681c770033.ukp;4;0.732635;0.86;17472;770340;
ukp5;notebook;parallel;sc_a5n5000wmin50000-0-c415081.ukp;2;0.139648;0.15;11820;415121;
ukp5;notebook;parallel;saw_n100000wmin10000-11-s727046990c9843883.ukp;2;21.557;21.83;124172;9844865;
ukp5;notebook;parallel;sc_a-5n5000wmin50000-0-c949215.ukp;2;0.23399;0.25;22748;949125;
ukp5;notebook;parallel;hi_n50000-36-s442208726c8269526.ukp;2;6.73735;6.93;212628;4151705771;
ukp5;notebook;parallel;hi_n20000-46-s956143877c63853327.ukp;2;2.01691;2.40;1514772;12861791441;
ukp5;notebook;parallel;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;3;9.83074;9.98;54504;4560690;
ukp5;notebook;parallel;saw_n50000wmin5000-34-s855474452c407194.ukp;5;0.900446;1.03;13612;407436;
ukp5;notebook;parallel;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;3;10.7024;10.85;64500;5945352;
ukp5;notebook;parallel;hi_n10000-26-s90924128c8247071.ukp;4;0.604459;0.68;212068;820583086;
ukp5;notebook;parallel;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;2;14.0305;14.18;53496;4387033;
ukp5;notebook;parallel;hi_n5000-40-s534548386c5024417.ukp;3;0.108932;0.16;122732;261426692;
ukp5;notebook;parallel;hi_n10000-39-s713413380c48918775.ukp;4;1.11898;1.38;1165564;4933046995;
ukp5;notebook;parallel;saw_n50000wmin5000-25-s93553270c654703.ukp;3;0.720587;0.85;15468;654832;
ukp5;notebook;parallel;hi_n50000-35-s889293313c39186005.ukp;2;9.54493;9.91;936408;19672243189;
ukp5;notebook;parallel;nsds2_n50000wmin20000-0-s155213243c1921419.ukp;6;13.5083;13.66;63208;5785685;
ukp5;notebook;parallel;hi_n5000-14-s318339058c4983076.ukp;5;0.101995;0.14;121628;258168718;
ukp5;notebook;parallel;sc_a-5n10000wmin50000-0-c9996682.ukp;1;0.505155;0.56;88268;9995847;
ukp5;notebook;parallel;hi_n50000-9-s915258292c88886832.ukp;4;8.22281;8.86;2101484;44528626130;
ukp5;notebook;parallel;hi_n10000-13-s204947608c51012814.ukp;3;1.19339;1.47;1214600;5149953317;
ukp5;notebook;parallel;hi_n5000-9-s915258292c5081854.ukp;2;0.0632956;0.10;80984;263542966;
ukp5;notebook;parallel;saw_n50000wmin10000-0-s985850175c337971.ukp;5;1.12093;1.26;11148;338002;
ukp5;notebook;parallel;nsds2_n20000wmin50000-14-s577520629c1757564.ukp;4;2.74164;2.80;59124;2237483;
ukp5;notebook;parallel;ss2_wmin10000wmax500000n50000-0-s827183242c6712851.ukp;4;0.0129338;0.16;72480;6712851;
ukp5;notebook;parallel;hi_n20000-37-s252959003c48079947.ukp;7;2.36195;2.62;1145696;9659733607;
ukp5;notebook;parallel;saw_n50000wmin5000-22-s423227202c349227.ukp;2;0.87739;1.00;11296;349433;
ukp5;notebook;parallel;saw_n50000wmin10000-15-s274936000c647396.ukp;5;1.00874;1.13;16864;647459;
ukp5;notebook;parallel;nsds2_n50000wmin20000-8-s855531081c1791319.ukp;2;14.89;15.02;60076;5409208;
ukp5;notebook;parallel;hi_n10000-32-s674362184c8388832.ukp;4;0.546387;0.62;215492;827554459;
ukp5;notebook;parallel;nsds2_n50000wmin50000-1-s720843886c1834312.ukp;3;9.47608;9.61;61568;5570079;
ukp5;notebook;parallel;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;3;15.6884;15.82;59116;5192016;
ukp5;notebook;parallel;hi_n20000-22-s434860255c66089141.ukp;3;2.3917;2.74;1567392;13306257875;
ukp5;notebook;parallel;saw_n50000wmin5000-0-s985850175c1032306.ukp;4;0.748735;0.89;18864;1032511;
ukp5;notebook;parallel;nsds2_n50000wmin20000-2-s463795034c1454414.ukp;3;13.8403;13.97;53724;4387033;
ukp5;notebook;parallel;saw_n50000wmin5000-49-s207481729c596577.ukp;2;1.15831;1.29;15888;597171;
ukp5;notebook;parallel;saw_n50000wmin10000-2-s272488647c812838.ukp;4;1.0707;1.20;17064;813080;
ukp5;notebook;parallel;saw_n50000wmin5000-29-s865843378c1049981.ukp;4;1.02943;1.15;17596;1050815;
ukp5;notebook;parallel;nsds2_n50000wmin50000-8-s855531081c1092800.ukp;1;11.2008;11.33;44380;3234838;
ukp5;notebook;parallel;saw_n50000wmin5000-36-s192039016c314369.ukp;1;0.940687;1.08;11800;314492;
ukp5;notebook;parallel;hi_n50000-30-s418727292c90211289.ukp;4;8.75212;9.27;2085388;45290793835;
ukp5;notebook;parallel;nsds2_n20000wmin50000-3-s603562343c1262362.ukp;4;1.73202;1.79;47540;1605500;
ukp5;notebook;parallel;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;2;9.01776;9.16;43828;3186893;
ukp5;notebook;parallel;hi_n10000-33-s126192256c7867079.ukp;1;0.550206;0.62;203436;782523704;
ukp5;notebook;parallel;nsds2_n50000wmin20000-15-s161344243c1346441.ukp;3;15.6056;15.75;51144;4047634;
ukp5;notebook;parallel;hi_n10000-14-s318339058c72410003.ukp;3;1.44273;1.84;1716064;7336849032;
ukp5;notebook;parallel;hi_n20000-27-s532584774c55453527.ukp;4;2.08639;2.45;1318692;11164198706;
ukp5;notebook;parallel;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;2;3.13534;3.19;52288;1878777;
ukp5;notebook;parallel;hi_n50000-36-s442208726c8269526.ukp;3;8.00686;8.19;212440;4151705771;
ukp5;notebook;parallel;nsds2_n50000wmin50000-5-s999292130c1082699.ukp;4;9.52673;9.67;43968;3208928;
ukp5;notebook;parallel;saw_n50000wmin5000-19-s778904058c399455.ukp;3;1.32523;1.46;14284;399770;
ukp5;notebook;parallel;hi_n5000-38-s527753500c6354493.ukp;3;0.120315;0.17;153700;330815624;
ukp5;notebook;parallel;hi_n20000-26-s90924128c44036015.ukp;3;1.8471;2.13;1050920;8825439085;
ukp5;notebook;parallel;hi_n5000-30-s418727292c3528071.ukp;4;0.0834437;0.12;87820;183744431;
ukp5;notebook;parallel;hi_n50000-49-s147981886c93577815.ukp;3;8.57186;9.45;2211440;46858559365;
ukp5;notebook;parallel;nsds2_n20000wmin50000-7-s451986827c1701716.ukp;2;2.66053;2.72;56680;2192650;
ukp5;notebook;parallel;hi_n10000-35-s889293313c70201258.ukp;3;1.53936;1.88;1664128;7098543390;
ukp5;notebook;parallel;hi_n50000-8-s67683560c5172209.ukp;3;7.64776;7.82;139432;2577374085;
ukp5;notebook;parallel;ss2_wmin1000wmax1000000n20000-0-s827183242c7601647.ukp;3;0.020435;0.09;95840;7601647;
ukp5;notebook;parallel;nsds2_n20000wmin20000-11-s577782098c1871029.ukp;5;3.31837;3.39;61460;2360563;
ukp5;notebook;parallel;nsds2_n20000wmin20000-11-s577782098c1871029.ukp;6;2.89547;2.96;61748;2360563;
ukp5;notebook;parallel;saw_n50000wmin10000-10-s611338258c436580.ukp;3;1.26931;1.41;13496;436750;
ukp5;notebook;parallel;hi_n5000-0-s731232778c5052835.ukp;5;0.0995887;0.14;123492;263175571;
ukp5;notebook;parallel;hi_n20000-30-s418727292c82162365.ukp;4;2.20332;2.66;1944332;16509134386;
ukp5;notebook;parallel;saw_n50000wmin5000-37-s195138980c357980.ukp;1;0.693483;0.83;12544;358049;
ukp5;notebook;parallel;saw_n50000wmin5000-41-s415311238c255038.ukp;4;0.732035;0.85;10164;255241;
ukp5;notebook;parallel;hi_n5000-6-s398797429c3023224.ukp;2;0.071017;0.10;75940;156650146;
ukp5;notebook;parallel;nsds2_n20000wmin50000-1-s720843886c1817994.ukp;5;2.3941;2.45;60568;2335425;
ukp5;notebook;parallel;sc_a-5n10000wmin10000-0-c6597874.ukp;3;0.161844;0.20;59768;6596224;
ukp5;notebook;parallel;hi_n50000-16-s221755733c4342551.ukp;4;6.77443;6.97;120048;2082282105;
ukp5;notebook;parallel;hi_n5000-39-s713413380c7875145.ukp;1;0.149444;0.21;189460;409130491;
ukp5;notebook;parallel;saw_n50000wmin5000-9-s840509679c225141.ukp;2;1.01945;1.15;9376;225365;
ukp5;notebook;parallel;nsds2_n50000wmin50000-9-s684448574c1397683.ukp;2;11.665;11.80;51448;4201816;
ukp5;notebook;parallel;hi_n50000-47-s442730424c21809652.ukp;5;8.14947;8.42;529408;10840411791;
ukp5;notebook;parallel;hi_n5000-27-s532584774c4924154.ukp;3;0.111924;0.16;120340;255956893;
ukp5;notebook;parallel;saw_n100000wmin10000-14-s133254276c2803801.ukp;4;23.2997;23.58;70472;2804360;
ukp5;notebook;parallel;nsds2_n50000wmin50000-9-s684448574c1397683.ukp;3;10.1593;10.31;51456;4201816;
ukp5;notebook;parallel;hi_n10000-9-s915258292c6311802.ukp;5;0.479927;0.54;166976;620258958;
ukp5;notebook;parallel;saw_n50000wmin5000-46-s488703061c264661.ukp;4;0.762721;0.89;10156;264764;
ukp5;notebook;parallel;nsds2_n50000wmin20000-10-s260379653c1879272.ukp;3;12.5268;12.68;61744;5659819;
ukp5;notebook;parallel;nsds2_n50000wmin50000-13-s273864349c1970782.ukp;4;8.9994;9.15;64792;5989405;
ukp5;notebook;parallel;hi_n5000-45-s19378828c1766445.ukp;3;0.0613876;0.09;46432;91933252;
ukp5;notebook;parallel;ss2_wmin100000wmax1000000n100000-0-s827183242c7023986.ukp;2;0.283281;0.56;89168;7023986;
ukp5;notebook;parallel;hi_n5000-1-s594914841c3897377.ukp;5;0.0619892;0.09;76060;202828256;
ukp5;notebook;parallel;hi_n50000-5-s554525798c52985829.ukp;3;7.86683;8.27;1260072;26481189157;
ukp5;notebook;parallel;hi_n50000-11-s895832870c37192439.ukp;6;7.88254;8.26;889836;18555608519;
ukp5;notebook;parallel;hi_n5000-38-s527753500c6354493.ukp;4;0.131061;0.19;153780;330815624;
ukp5;notebook;parallel;ss2_wmin50000wmax500000n20000-0-s827183242c9608074.ukp;5;0.0238283;0.09;96704;9608074;
ukp5;notebook;parallel;saw_n10000wmin10000-6-s749783978c120801.ukp;2;0.148573;0.18;7656;120847;
ukp5;notebook;parallel;hi_n5000-14-s318339058c4983076.ukp;6;0.113257;0.16;121552;258168718;
ukp5;notebook;parallel;hi_n20000-24-s320356631c99252240.ukp;2;2.88624;3.48;2344488;19994225459;
ukp5;notebook;parallel;ss2_wmin10000wmax1000000n20000-0-s827183242c8417603.ukp;3;0.0201954;0.10;102140;8417603;
ukp5;notebook;parallel;saw_n100000wmin10000-1-s464585179c8808515.ukp;2;23.4236;23.73;115848;8812913;
ukp5;notebook;parallel;hi_n50000-10-s199607488c2381940.ukp;3;6.90399;7.05;74108;1078406771;
ukp5;notebook;parallel;hi_n5000-10-s199607488c6746697.ukp;3;0.135711;0.19;162888;350532596;
ukp5;notebook;parallel;hi_n5000-6-s398797429c3023224.ukp;3;0.0789784;0.11;75892;156650146;
ukp5;notebook;parallel;hi_n50000-49-s147981886c93577815.ukp;4;9.06338;9.85;2211380;46858559365;
ukp5;notebook;parallel;hi_n5000-16-s221755733c3795391.ukp;2;0.0847441;0.12;93916;197618221;
ukp5;notebook;parallel;hi_n50000-32-s674362184c38630208.ukp;4;6.92622;7.28;923560;19283787034;
ukp5;notebook;parallel;hi_n10000-31-s410031365c77889933.ukp;2;1.63153;1.97;1844308;7866605653;
ukp5;notebook;parallel;hi_n50000-24-s320356631c94209554.ukp;4;8.00682;8.64;2226432;47279866768;
ukp5;notebook;parallel;hi_n10000-33-s126192256c7867079.ukp;2;0.534853;0.60;203428;782523704;
ukp5;notebook;parallel;hi_n5000-48-s888315654c8258588.ukp;2;0.145084;0.20;198500;429976368;
ukp5;notebook;parallel;hi_n50000-1-s594914841c53791268.ukp;6;8.31305;8.77;1279312;27006171766;
ukp5;notebook;parallel;hi_n10000-15-s750851024c76269221.ukp;3;1.38803;1.70;1806684;7711846044;
ukp5;notebook;parallel;saw_n50000wmin10000-3-s952877847c680785.ukp;3;1.08584;1.21;15576;680988;
ukp5;notebook;parallel;ss2_wmin5000wmax1000000n100000-0-s827183242c8821306.ukp;4;0.0235095;0.29;106336;8821306;
ukp5;notebook;parallel;nsds2_n20000wmin50000-19-s618866736c1081259.ukp;3;1.4366;1.49;43628;1375802;
ukp5;notebook;parallel;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;4;15.4027;15.55;53548;4420307;
ukp5;notebook;parallel;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;4;13.8333;13.98;64464;5945352;
ukp5;notebook;parallel;saw_n10000wmin10000-1-s464585179c112578.ukp;3;0.120486;0.15;7572;112631;
ukp5;notebook;parallel;ss2_wmin100000wmax1000000n20000-0-s827183242c5977860.ukp;3;0.0399673;0.11;81056;5977860;
ukp5;notebook;parallel;hi_n50000-8-s67683560c5172209.ukp;4;7.48055;7.65;139364;2577374085;
ukp5;notebook;parallel;hi_n50000-28-s882501307c87480129.ukp;3;8.61463;9.09;1802464;43920477533;
ukp5;notebook;parallel;hi_n10000-19-s808826180c61166829.ukp;3;1.27612;1.63;1452456;6178122360;
ukp5;notebook;parallel;ss2_wmin50000wmax1000000n20000-0-s827183242c7587102.ukp;3;0.0262425;0.10;95392;7587102;
ukp5;notebook;parallel;nsds2_n50000wmin50000-5-s999292130c1082699.ukp;5;7.1488;7.29;43960;3208928;
ukp5;notebook;parallel;hi_n20000-0-s731232778c13130598.ukp;4;1.36604;1.50;326560;2646192048;
ukp5;notebook;parallel;saw_n50000wmin5000-48-s486168028c525828.ukp;5;0.915279;1.05;13912;526246;
ukp5;notebook;parallel;ss2_wmin5000wmax1000000n10000-0-s827183242c8790453.ukp;4;0.0180942;0.06;104824;8790453;
ukp5;notebook;parallel;nsds2_n20000wmin50000-12-s774727805c1128316.ukp;2;2.13103;2.19;44380;1438367;
ukp5;notebook;parallel;hi_n20000-42-s261146317c86648320.ukp;3;2.94272;3.45;2049688;17430101586;
ukp5;notebook;parallel;nsds2_n20000wmin20000-13-s273864349c1072686.ukp;2;2.6028;2.67;43732;1346014;
