algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
fmtu2_desktop_uc5;nsds2_n20000wmin20000-5-s999292130c1450970.ukp;1;1.488000035;1.55;3776;1814060;
cpp-mtu1_desktop_uc5;hi_n50000-23-s605460062c35373194.ukp;1;;999.00;6008;;
cpp-mtu1_desktop_uc5;hi_n10000-15-s750851024c76269221.ukp;1;;999.00;3732;;
cpp-mtu1_desktop_uc5;hi_n20000-23-s605460062c74433867.ukp;1;;999.00;4292;;
fmtu2_desktop_uc5;hi_n10000-19-s808826180c61166829.ukp;1;;999.00;3244;;
fmtu1_desktop_uc5;ss2_wmin10000wmax500000n50000-0-s827183242c6712851.ukp;1;0.007000000;0.21;5732;6712851;
fmtu1_desktop_uc5;hi_n50000-31-s410031365c5184644.ukp;1;;999.00;3276;;
cpp-mtu2_desktop_uc5;saw_n10000wmin10000-3-s952877847c788966.ukp;1;0.578457;0.60;3596;789198;
cpp-mtu1_desktop_uc5;nsds2_n20000wmin50000-14-s577520629c1757564.ukp;1;0.0438287;0.12;4248;2237483;
fmtu1_desktop_uc5;hi_n10000-9-s915258292c6311802.ukp;1;;999.00;3420;;
fmtu1_desktop_uc5;nsds2_n50000wmin50000-5-s999292130c1082699.ukp;1;9.859999657;10.07;5592;3208928;
cpp-mtu1_desktop_uc5;nsds2_n50000wmin50000-17-s414892754c1268196.ukp;1;3.62519;3.74;5884;3788329;
fmtu2_desktop_uc5;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;1;14.743000031;14.94;5656;4560690;
fmtu1_desktop_uc5;nsds2_n50000wmin20000-1-s720843886c1219357.ukp;1;6.048999786;6.26;5548;3671202;
cpp-mtu2_desktop_uc5;hi_n50000-45-s19378828c59507496.ukp;1;;999.00;4816;;
cpp-mtu2_desktop_uc5;hi_n10000-30-s418727292c56574382.ukp;1;;999.00;3572;;
fmtu2_desktop_uc5;saw_n50000wmin5000-13-s664283699c547316.ukp;1;18.075000763;18.23;5548;547860;
cpp-mtu1_desktop_uc5;saw_n50000wmin5000-42-s650361348c648503.ukp;1;114.268;114.42;5916;649018;
cpp-mtu2_desktop_uc5;hi_n50000-16-s221755733c4342551.ukp;1;;999.00;5332;;
fmtu1_desktop_uc5;saw_n50000wmin5000-13-s664283699c547316.ukp;1;2.348999977;2.53;5700;547860;
fmtu1_desktop_uc5;saw_n50000wmin10000-12-s1910782c901225.ukp;1;0.017000001;0.21;5760;901494;
cpp-mtu2_desktop_uc5;ss2_wmin100000wmax500000n10000-0-s827183242c6386298.ukp;1;0.0271106;0.07;3784;6386298;
cpp-mtu2_desktop_uc5;saw_n50000wmin5000-45-s331530426c529431.ukp;1;651.789;651.91;5872;529640;
fmtu1_desktop_uc5;hi_n20000-35-s889293313c63466318.ukp;1;;999.00;3240;;
cpp-mtu2_desktop_uc5;nsds2_n20000wmin20000-11-s577782098c1871029.ukp;1;0.699963;0.74;4180;2360563;
fmtu2_desktop_uc5;hi_n5000-32-s674362184c9214816.ukp;1;0.045000002;0.08;3320;479771944;
fmtu1_desktop_uc5;ss2_wmin100000wmax1000000n10000-0-s827183242c8590109.ukp;1;0.003000000;0.04;3312;8590109;
fmtu1_desktop_uc5;hi_n20000-30-s418727292c82162365.ukp;1;;999.00;3280;;
fmtu2_desktop_uc5;saw_n50000wmin10000-19-s778904058c437494.ukp;1;134.110000610;134.26;5416;437665;
fmtu1_desktop_uc5;hi_n20000-27-s532584774c55453527.ukp;1;;999.00;3360;;
fmtu1_desktop_uc5;hi_n5000-20-s742053853c4277527.ukp;1;;999.00;3280;;
cpp-mtu2_desktop_uc5;hi_n20000-4-s182130978c46428515.ukp;1;;999.00;3888;;
cpp-mtu1_desktop_uc5;hi_n50000-9-s915258292c88886832.ukp;1;;999.00;5920;;
cpp-mtu2_desktop_uc5;ss2_wmin50000wmax500000n10000-0-s827183242c5448462.ukp;1;0.00997662;0.05;3764;5448462;
cpp-mtu1_desktop_uc5;nsds2_n50000wmin50000-11-s577782098c1211849.ukp;1;4.26513;4.39;5920;3607834;
cpp-mtu2_desktop_uc5;hi_n5000-28-s882501307c3244282.ukp;1;;999.00;3396;;
fmtu2_desktop_uc5;ss2_wmin50000wmax1000000n100000-0-s827183242c9151889.ukp;1;;999.00;3352;;
cpp-mtu2_desktop_uc5;sc_a5n10000wmin110000-1-c9021988.ukp;1;;999.00;3508;;
fmtu2_desktop_uc5;hi_n10000-39-s713413380c48918775.ukp;1;;999.00;3256;;
fmtu2_desktop_uc5;hi_n10000-33-s126192256c7867079.ukp;1;;999.00;3356;;
fmtu1_desktop_uc5;saw_n100000wmin10000-11-s727046990c9843883.ukp;1;1.891000032;2.21;8896;9844865;
fmtu1_desktop_uc5;ss2_wmin100000wmax1000000n100000-0-s827183242c7023986.ukp;1;0.011000000;0.37;8816;7023986;
fmtu1_desktop_uc5;hi_n20000-33-s126192256c21861015.ukp;1;;999.00;3272;;
cpp-mtu2_desktop_uc5;nsds2_n20000wmin50000-18-s364656855c1288769.ukp;1;2.30461;2.35;4688;1640815;
cpp-mtu2_desktop_uc5;ss2_wmin100000wmax1000000n10000-0-s827183242c8590109.ukp;1;0.0127603;0.05;3772;8590109;
fmtu2_desktop_uc5;saw_n100000wmin10000-15-s274936000c2654477.ukp;1;33.450000763;33.83;8640;2654741;
fmtu2_desktop_uc5;saw_n100000wmin10000-1-s464585179c8808515.ukp;1;;999.00;3316;;
fmtu1_desktop_uc5;saw_n50000wmin5000-11-s727046990c827756.ukp;1;0.432000011;0.62;5760;827920;
