algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
eduk;128_16_std_breqd-n8192-s9.ukp;1;5.39667;5.40;12848;16687478;
eduk2;128_16_std_breqd-n8192-s9.ukp;1;0.00333;0.00;6160;16687478;
cpp-mtu1;128_16_std_breqd-n8192-s9.ukp;1;0.000503429;0.02;3564;16687478;
cpp-mtu2;128_16_std_breqd-n8192-s9.ukp;1;0.000217687;0.02;3416;16687478;
eduk;128_16_std_breqd-n16384-s0.ukp;1;14.36333;14.38;19352;33195482;
eduk2;128_16_std_breqd-n16384-s0.ukp;1;0.00667;0.01;8956;33195482;
cpp-mtu1;128_16_std_breqd-n16384-s0.ukp;1;0.0010706;0.04;3964;33195482;
cpp-mtu2;128_16_std_breqd-n16384-s0.ukp;1;0.000454107;0.04;3644;33195482;
eduk;128_16_std_breqd-n16384-s1.ukp;1;21.00667;21.02;21348;33255905;
eduk2;128_16_std_breqd-n16384-s1.ukp;1;0.00667;0.02;6892;33255905;
cpp-mtu1;128_16_std_breqd-n16384-s1.ukp;1;0.00110801;0.04;3964;33255905;
cpp-mtu2;128_16_std_breqd-n16384-s1.ukp;1;0.000418983;0.04;3692;33255905;
eduk;128_16_std_breqd-n16384-s2.ukp;1;13.40333;13.42;19620;32925008;
eduk2;128_16_std_breqd-n16384-s2.ukp;1;0.00667;0.01;6980;32925008;
cpp-mtu1;128_16_std_breqd-n16384-s2.ukp;1;0.00130159;0.05;3996;32925008;
cpp-mtu2;128_16_std_breqd-n16384-s2.ukp;1;0.000419231;0.04;3668;32925008;
eduk;128_16_std_breqd-n16384-s3.ukp;1;15.51667;15.53;19616;33221878;
eduk2;128_16_std_breqd-n16384-s3.ukp;1;0.00667;0.01;8980;33221878;
cpp-mtu1;128_16_std_breqd-n16384-s3.ukp;1;0.00105789;0.04;4000;33221878;
cpp-mtu2;128_16_std_breqd-n16384-s3.ukp;1;0.000452503;0.04;3676;33221878;
eduk;128_16_std_breqd-n16384-s4.ukp;1;13.70333;13.72;19392;33158502;
eduk2;128_16_std_breqd-n16384-s4.ukp;1;0.00667;0.01;8964;33158502;
cpp-mtu1;128_16_std_breqd-n16384-s4.ukp;1;0.00106843;0.04;3976;33158502;
cpp-mtu2;128_16_std_breqd-n16384-s4.ukp;1;0.000422802;0.04;3688;33158502;
eduk;128_16_std_breqd-n16384-s5.ukp;1;30.69666;30.71;21444;33094527;
eduk2;128_16_std_breqd-n16384-s5.ukp;1;0.00667;0.01;7368;33094527;
cpp-mtu1;128_16_std_breqd-n16384-s5.ukp;1;0.00130333;0.04;4048;33094527;
cpp-mtu2;128_16_std_breqd-n16384-s5.ukp;1;0.000420288;0.04;3672;33094527;
eduk;128_16_std_breqd-n16384-s6.ukp;1;13.43333;13.44;19504;33357825;
eduk2;128_16_std_breqd-n16384-s6.ukp;1;0.00667;0.01;9112;33357825;
cpp-mtu1;128_16_std_breqd-n16384-s6.ukp;1;0.00106238;0.04;3960;33357825;
cpp-mtu2;128_16_std_breqd-n16384-s6.ukp;1;0.000420567;0.04;3668;33357825;
eduk;128_16_std_breqd-n16384-s7.ukp;1;271.77997;271.81;89956;33334641;
eduk2;128_16_std_breqd-n16384-s7.ukp;1;0.00667;0.01;7752;33334641;
cpp-mtu1;128_16_std_breqd-n16384-s7.ukp;1;0.00118672;0.04;4040;33334641;
cpp-mtu2;128_16_std_breqd-n16384-s7.ukp;1;0.000466228;0.04;3740;33334641;
eduk;128_16_std_breqd-n16384-s8.ukp;1;34.83666;34.85;23956;33381041;
eduk2;128_16_std_breqd-n16384-s8.ukp;1;0.01000;0.01;7772;33381041;
cpp-mtu1;128_16_std_breqd-n16384-s8.ukp;1;0.00104435;0.03;3996;33381041;
cpp-mtu2;128_16_std_breqd-n16384-s8.ukp;1;0.000471512;0.04;3744;33381041;
eduk;128_16_std_breqd-n16384-s9.ukp;1;105.14666;105.18;40272;33270666;
eduk2;128_16_std_breqd-n16384-s9.ukp;1;0.00667;0.01;7572;33270666;
cpp-mtu1;128_16_std_breqd-n16384-s9.ukp;1;0.00132332;0.04;4072;33270666;
cpp-mtu2;128_16_std_breqd-n16384-s9.ukp;1;0.000453005;0.04;3736;33270666;
eduk;128_16_std_breqd-n32768-s0.ukp;1;425.77329;425.82;69712;66674161;
eduk2;128_16_std_breqd-n32768-s0.ukp;1;0.01333;0.02;9356;66674161;
cpp-mtu1;128_16_std_breqd-n32768-s0.ukp;1;0.002564;0.08;4720;66674161;
cpp-mtu2;128_16_std_breqd-n32768-s0.ukp;1;0.00083795;0.06;4292;66674161;
eduk;128_16_std_breqd-n32768-s1.ukp;1;78.56333;78.59;37668;66694380;
eduk2;128_16_std_breqd-n32768-s1.ukp;1;0.01000;0.02;9048;66694380;
cpp-mtu1;128_16_std_breqd-n32768-s1.ukp;1;0.00231791;0.08;4832;66694380;
cpp-mtu2;128_16_std_breqd-n32768-s1.ukp;1;0.000825069;0.06;4084;66694380;
eduk;128_16_std_breqd-n32768-s2.ukp;1;176.45998;176.50;40524;66691799;
eduk2;128_16_std_breqd-n32768-s2.ukp;1;0.01000;0.02;9268;66691799;
