num_iter;knapsack_time;sort_time
 2644; 0x1.27dd180d56c48p-8; 0x0p+0
 2645; 0x1.0874fb76fbac5p-8; 0x0p+0
 2646; 0x1.5134b7280614ap-9; 0x0p+0
 2647; 0x1.7c355213c0739p-9; 0x0p+0
 2648; 0x1.e7cb4d3d41f74p-9; 0x0p+0
 2649; 0x1.b78d4a80d7abcp-9; 0x0p+0
 2650; 0x1.01a37b113ab25p-8; 0x0p+0
 2651; 0x1.04de87c66eap-8; 0x0p+0
 2652; 0x1.282bd45568787p-8; 0x0p+0
 2653; 0x1.1bf728264afe9p-8; 0x0p+0
 2654; 0x1.0dc2dcf016ba2p-8; 0x0p+0
 2655; 0x1.134733dff02efp-8; 0x0p+0
 2656; 0x1.06262c3102cebp-8; 0x0p+0
 2657; 0x1.0fe30833bc564p-8; 0x0p+0
 2658; 0x1.1432111f3727ep-8; 0x0p+0
 2659; 0x1.e4b5ccab13ea7p-9; 0x0p+0
 2660; 0x1.2985416a4ff76p-8; 0x0p+0
 2661; 0x1.3427ff115c629p-8; 0x0p+0
 2662; 0x1.f6a45907a5883p-9; 0x0p+0
 2663; 0x1.2d5969fea15b3p-8; 0x0p+0
 2664; 0x1.92a8f5be43d93p-9; 0x0p+0
 2665; 0x1.4b476250685e7p-9; 0x0p+0
 2666; 0x1.d9939e71b4672p-9; 0x0p+0
 2667; 0x1.272cc3f22189dp-8; 0x0p+0
 2668; 0x1.8eab5c9839fbbp-9; 0x0p+0
 2669; 0x1.bc1e42a504f67p-9; 0x0p+0
 2670; 0x1.eef221d7267e3p-9; 0x0p+0
 2671; 0x1.b2ac29021ba7ep-9; 0x0p+0
 2672; 0x1.da19d62eba168p-9; 0x0p+0
 2673; 0x1.70f0e187a27edp-9; 0x0p+0
 2674; 0x1.b5308185af349p-9; 0x0p+0
 2675; 0x1.50dcd61e1e12p-9; 0x0p+0
 2676; 0x1.ba5f61e54d4c4p-9; 0x0p+0
 2677; 0x1.38052a0b6c44dp-9; 0x0p+0
 2678; 0x1.e194f4b3099bfp-9; 0x0p+0
 2679; 0x1.2a4d392167617p-8; 0x0p+0
 2680; 0x1.212002a13c72ap-8; 0x0p+0
 2681; 0x1.0f27ea6e8d154p-8; 0x0p+0
 2682; 0x1.1ec499d608128p-8; 0x0p+0
 2683; 0x1.33ad8182f76bbp-8; 0x0p+0
 2684; 0x1.f61d7e152ebb5p-9; 0x0p+0
 2685; 0x1.3ac5c1c9412fbp-8; 0x0p+0
 2686; 0x1.118ccde1d34ccp-8; 0x0p+0
 2687; 0x1.55859885c8567p-8; 0x0p+0
 2688; 0x1.ec98decd6f22ep-9; 0x0p+0
 2689; 0x1.3a3e47ecdc3f7p-8; 0x0p+0
 2690; 0x1.0902d9b54ebdp-8; 0x0p+0
 2691; 0x1.1be2f94dce02fp-8; 0x0p+0
 2692; 0x1.11c16ae64a43cp-8; 0x0p+0
 2693; 0x1.2ee35c1f297fdp-8; 0x0p+0
 2694; 0x1.1c749dea3ed63p-8; 0x0p+0
 2695; 0x1.3ed966859273p-8; 0x0p+0
 2696; 0x1.2ee9777d65059p-8; 0x0p+0
 2697; 0x1.3757c1433cfccp-8; 0x0p+0
 2698; 0x1.21f2e212e2b95p-8; 0x0p+0
 2699; 0x1.2603d79d57b69p-8; 0x0p+0
 2700; 0x1.2b0bb1e4e9fap-8; 0x0p+0
 2701; 0x1.a897dba0c782bp-9; 0x0p+0
 2702; 0x1.ead119b88dd09p-9; 0x0p+0
 2703; 0x1.d8ad4d22141e7p-9; 0x0p+0
 2704; 0x1.24774bc4822e2p-8; 0x0p+0
 2705; 0x1.4341da512afc1p-8; 0x0p+0
 2706; 0x1.0e67298d75a78p-8; 0x0p+0
 2707; 0x1.12514c8a0289p-8; 0x0p+0
 2708; 0x1.0a257721b952p-8; 0x0p+0
 2709; 0x1.285eeecdd388p-8; 0x0p+0
 2710; 0x1.29d82b24c6dedp-8; 0x0p+0
 2711; 0x1.42bb916619648p-8; 0x0p+0
 2712; 0x1.28d48a865645ep-8; 0x0p+0
 2713; 0x1.c38ee91a13045p-9; 0x0p+0
 2714; 0x1.0018a99a17c3cp-8; 0x0p+0
 2715; 0x1.3450029097d71p-9; 0x0p+0
 2716; 0x1.1a32c6a6c2f7ep-8; 0x0p+0
 2717; 0x1.1e9c9656cc9ep-8; 0x0p+0
 2718; 0x1.28d0a1cc20b3p-8; 0x0p+0
 2719; 0x1.2d3eec3dc5215p-8; 0x0p+0
 2720; 0x1.386753e5f500bp-8; 0x0p+0
 2721; 0x1.1a748aec57ac8p-8; 0x0p+0
 2722; 0x1.79e8e8fbf1416p-9; 0x0p+0
 2723; 0x1.aee50de9d625ap-10; 0x0p+0
 2724; 0x1.b4e695e573d18p-9; 0x0p+0
 2725; 0x1.19fe65c375ad8p-8; 0x0p+0
 2726; 0x1.2c450f4b18fa7p-8; 0x0p+0
 2727; 0x1.18cfda9e46a78p-8; 0x0p+0
 2728; 0x1.3bd481f7e757cp-8; 0x0p+0
 2729; 0x1.19aa8b845813fp-8; 0x0p+0
 2730; 0x1.11f302d2a96bep-8; 0x0p+0
 2731; 0x1.1cb4a7ce20f0fp-8; 0x0p+0
 2732; 0x1.5060f85fc503fp-8; 0x0p+0
 2733; 0x1.d9c377b0ddfb4p-9; 0x0p+0
 2734; 0x1.6a1cbed28e2cep-8; 0x0p+0
 2735; 0x1.59fa837a8491bp-8; 0x0p+0
 2736; 0x1.49f8b64e74f1ep-8; 0x0p+0
 2737; 0x1.4fbb31cd60234p-8; 0x0p+0
 2738; 0x1.3fb808bcdf665p-8; 0x0p+0
 2739; 0x1.41c1407c9cdeap-8; 0x0p+0
 2740; 0x1.2934cf0c0ea38p-8; 0x0p+0
 2741; 0x1.383b5232f5174p-8; 0x0p+0
 2742; 0x1.545f6c90e6b17p-8; 0x0p+0
 2743; 0x1.50ce6cbda1137p-8; 0x0p+0
 2744; 0x1.6d2b91ff1b7e8p-8; 0x0p+0
 2745; 0x1.3ddc6ab5bca11p-8; 0x0p+0
 2746; 0x1.1c39d8a5036b6p-8; 0x0p+0
 2747; 0x1.dac3b90578429p-9; 0x0p+0
 2748; 0x1.fea65b1571ceap-9; 0x0p+0
 2749; 0x1.1314f02719f55p-8; 0x0p+0
 2750; 0x1.26e2a91345685p-8; 0x0p+0
 2751; 0x1.2e1777625988dp-8; 0x0p+0
 2752; 0x1.d148652729c32p-9; 0x0p+0
 2753; 0x1.41d584cea8bc7p-8; 0x0p+0
 2754; 0x1.3b07fa05a6436p-9; 0x0p+0
 2755; 0x1.24b73be3526cbp-8; 0x0p+0
 2756; 0x1.455bb260ee5ffp-8; 0x0p+0
 2757; 0x1.3f5dca1bd3ac5p-8; 0x0p+0
 2758; 0x1.4e84aa40a8333p-8; 0x0p+0
 2759; 0x1.4d14d31837d1ap-8; 0x0p+0
 2760; 0x1.7aa3389891a09p-8; 0x0p+0
 2761; 0x1.62350f92805bfp-8; 0x0p+0
 2762; 0x1.5151a3ae11eep-8; 0x0p+0
 2763; 0x1.4284cea02568bp-8; 0x0p+0
 2764; 0x1.40bc73385be7p-8; 0x0p+0
 2765; 0x1.03d5e74186f7cp-8; 0x0p+0
 2766; 0x1.4699f19cff997p-8; 0x0p+0
 2767; 0x1.4b3e30ac0921ap-8; 0x0p+0
 2768; 0x1.5d368d96e81fap-8; 0x0p+0
 2769; 0x1.2456d94d0538cp-8; 0x0p+0
 2770; 0x1.43ecba8f18c86p-8; 0x0p+0
 2771; 0x1.265c28528d1e4p-8; 0x0p+0
 2772; 0x1.0129ee077c6d8p-8; 0x0p+0
 2773; 0x1.524d100f52ea7p-8; 0x0p+0
 2774; 0x1.63e9225cbb05bp-8; 0x0p+0
 2775; 0x1.5bb6636da7672p-8; 0x0p+0
 2776; 0x1.0afa66db4dbb7p-8; 0x0p+0
 2777; 0x1.2fc1acbbbde46p-8; 0x0p+0
 2778; 0x1.a4f83200583f8p-8; 0x0p+0
 2779; 0x1.6cb6997c09de1p-8; 0x0p+0
 2780; 0x1.2ae887a48aca8p-8; 0x0p+0
 2781; 0x1.74d4c6c9dc0a3p-8; 0x0p+0
 2782; 0x1.3ee57ae5f1ae5p-8; 0x0p+0
 2783; 0x1.9295a1f0dead7p-8; 0x0p+0
 2784; 0x1.ca76305debc38p-9; 0x0p+0
 2785; 0x1.411675b83df48p-8; 0x0p+0
 2786; 0x1.9b1c29f103fd8p-8; 0x0p+0
 2787; 0x1.50fbb4db8337cp-8; 0x0p+0
 2788; 0x1.7d18848637114p-8; 0x0p+0
 2789; 0x1.69fd7d4c64903p-8; 0x0p+0
 2790; 0x1.1797ae296affdp-8; 0x0p+0
 2791; 0x1.8c0cbe2970e7ap-8; 0x0p+0
 2792; 0x1.85b8105232a7dp-8; 0x0p+0
 2793; 0x1.27b98b04331e1p-8; 0x0p+0
 2794; 0x1.31159910d506dp-8; 0x0p+0
 2795; 0x1.373c8ad360c34p-9; 0x0p+0
 2796; 0x1.0ad7b928c4dfp-8; 0x0p+0
 2797; 0x1.cf03b3beb3da6p-9; 0x0p+0
 2798; 0x1.d7feb7b41477cp-9; 0x0p+0
 2799; 0x1.73ac864189488p-8; 0x0p+0
 2800; 0x1.6d9c9930f1981p-8; 0x0p+0
 2801; 0x1.79bd8632df7b5p-9; 0x0p+0
 2802; 0x1.783bd0e68ce76p-8; 0x0p+0
 2803; 0x1.356b0aa9c0f2ep-8; 0x0p+0
 2804; 0x1.49d2536bda3b1p-8; 0x0p+0
 2805; 0x1.ecd954111ba8ap-9; 0x0p+0
 2806; 0x1.47d2e3a3642eep-8; 0x0p+0
 2807; 0x1.23f85c0b88633p-8; 0x0p+0
 2808; 0x1.2e04571f1815ap-8; 0x0p+0
 2809; 0x1.2b6de8a1fba41p-8; 0x0p+0
 2810; 0x1.56b547b9c1c6fp-8; 0x0p+0
 2811; 0x1.4e9c89fdb40f3p-8; 0x0p+0
 2812; 0x1.4efde9fb30e35p-8; 0x0p+0
 2813; 0x1.4f2fcf36c5a02p-8; 0x0p+0
 2814; 0x1.25eb075ba5288p-8; 0x0p+0
 2815; 0x1.6b29de6493974p-8; 0x0p+0
 2816; 0x1.4d5db02337ac6p-8; 0x0p+0
 2817; 0x1.48dfb5e63404ap-8; 0x0p+0
 2818; 0x1.487dd50f5de36p-8; 0x0p+0
 2819; 0x1.7594458b94371p-8; 0x0p+0
 2820; 0x1.83d8e80e1bcc9p-8; 0x0p+0
 2821; 0x1.92bf7996de982p-8; 0x0p+0
 2822; 0x1.6e97deea97ca2p-8; 0x0p+0
 2823; 0x1.50175a0ebf359p-8; 0x0p+0
 2824; 0x1.09da6327308a5p-8; 0x0p+0
 2825; 0x1.1d935f7efcc67p-8; 0x0p+0
 2826; 0x1.7b3b8ee62629p-8; 0x0p+0
 2827; 0x1.765b3744760cep-8; 0x0p+0
 2828; 0x1.22299c41d0c11p-8; 0x0p+0
 2829; 0x1.660dd99007523p-8; 0x0p+0
 2830; 0x1.dc8ae37bee6b9p-8; 0x0p+0
 2831; 0x1.c92250eb5d8f3p-9; 0x0p+0
 2832; 0x1.79585fd744e4bp-8; 0x0p+0
 2833; 0x1.8104b37f2f1b6p-8; 0x0p+0
 2834; 0x1.7fd6285a00156p-8; 0x0p+0
 2835; 0x1.3d42042039f6p-8; 0x0p+0
 2836; 0x1.53c7389f69f96p-9; 0x0p+0
 2837; 0x1.58f20551b4b9cp-8; 0x0p+0
 2838; 0x1.7261e555e33fp-8; 0x0p+0
 2839; 0x1.6ac676b62e948p-8; 0x0p+0
 2840; 0x1.57a0e1f38bb99p-8; 0x0p+0
 2841; 0x1.6ddf8e67d9a57p-8; 0x0p+0
 2842; 0x1.537d8d6bdb3cdp-8; 0x0p+0
 2843; 0x1.421317565543ap-8; 0x0p+0
 2844; 0x1.54bd2440da995p-8; 0x0p+0
 2845; 0x1.3b55493b3af22p-8; 0x0p+0
 2846; 0x1.2cfcdef47dd2p-8; 0x0p+0
 2847; 0x1.6cd6dcb4e615p-8; 0x0p+0
 2848; 0x1.5a6417b531026p-8; 0x0p+0
 2849; 0x1.3d2bd1e257c5dp-8; 0x0p+0
 2850; 0x1.522c76f03b2acp-8; 0x0p+0
 2851; 0x1.71ade4a1a21e1p-8; 0x0p+0
 2852; 0x1.7f6ae254a6feep-8; 0x0p+0
 2853; 0x1.72b119e0484c2p-8; 0x0p+0
 2854; 0x1.5ade3f5d5a709p-8; 0x0p+0
 2855; 0x1.2edcbb9c11b2cp-8; 0x0p+0
 2856; 0x1.8324d1e04bc97p-8; 0x0p+0
 2857; 0x1.633627a6af792p-8; 0x0p+0
 2858; 0x1.43fa55c706e52p-8; 0x0p+0
 2859; 0x1.46f09d6a11496p-8; 0x0p+0
 2860; 0x1.3f358a7b6e8b5p-8; 0x0p+0
 2861; 0x1.4ca94ca632149p-8; 0x0p+0
 2862; 0x1.5dd326d070bdap-8; 0x0p+0
 2863; 0x1.38976d91cb3b7p-8; 0x0p+0
 2864; 0x1.2dfbf3a347baap-8; 0x0p+0
 2865; 0x1.339ae2190f459p-8; 0x0p+0
 2866; 0x1.6c1a9f2c6f638p-8; 0x0p+0
 2867; 0x1.80faab1b3b08bp-9; 0x0p+0
 2868; 0x1.4cd762eca31abp-8; 0x0p+0
 2869; 0x1.3a93c2c89a96bp-8; 0x0p+0
 2870; 0x1.56e3cdab80322p-8; 0x0p+0
 2871; 0x1.500b23524829fp-8; 0x0p+0
 2872; 0x1.5634eaee4af6dp-8; 0x0p+0
 2873; 0x1.799ea329f75b7p-8; 0x0p+0
 2874; 0x1.749a712fee045p-8; 0x0p+0
 2875; 0x1.55fe1b45ce0cep-8; 0x0p+0
 2876; 0x1.611f58fa86de2p-8; 0x0p+0
 2877; 0x1.6bd06a888165cp-8; 0x0p+0
 2878; 0x1.6c73f5dfda5f7p-8; 0x0p+0
 2879; 0x1.16d9b1f3beba4p-8; 0x0p+0
 2880; 0x1.fcbe8a9d5af7dp-9; 0x0p+0
 2881; 0x1.2853a896032e8p-8; 0x0p+0
 2882; 0x1.3a05d35c3b9dcp-8; 0x0p+0
 2883; 0x1.558b2a73a49b1p-8; 0x0p+0
 2884; 0x1.3b8b7e454cb2bp-8; 0x0p+0
 2885; 0x1.2263a04106383p-8; 0x0p+0
 2886; 0x1.f84de29492d23p-10; 0x0p+0
 2887; 0x1.226316d0a6f7p-8; 0x0p+0
 2888; 0x1.44c581d4d6dc7p-8; 0x0p+0
 2889; 0x1.7faf78282fc9fp-8; 0x0p+0
 2890; 0x1.5018b5f33052ap-8; 0x0p+0
 2891; 0x1.6c7ac5a192eaep-8; 0x0p+0
 2892; 0x1.486976f840295p-8; 0x0p+0
 2893; 0x1.5c31b3701e39fp-8; 0x0p+0
 2894; 0x1.44bb125c9b58dp-8; 0x0p+0
 2895; 0x1.58642b5ee4a32p-8; 0x0p+0
 2896; 0x1.674adaf83c44ep-8; 0x0p+0
 2897; 0x1.4d6484307331dp-8; 0x0p+0
 2898; 0x1.7d5f5e2bd1b76p-8; 0x0p+0
 2899; 0x1.6bcd9063875b4p-8; 0x0p+0
 2900; 0x1.892a580fadea6p-8; 0x0p+0
 2901; 0x1.8f0748b86f618p-8; 0x0p+0
 2902; 0x1.a0a9b2853caf2p-8; 0x0p+0
 2903; 0x1.9089a9d13907p-8; 0x0p+0
 2904; 0x1.44fc1df3300dep-8; 0x0p+0
 2905; 0x1.5f47bd72ab87fp-8; 0x0p+0
 2906; 0x1.492c2179aaef6p-8; 0x0p+0
 2907; 0x1.76ad9bda10ad2p-8; 0x0p+0
 2908; 0x1.7e6f46b4c5442p-8; 0x0p+0
 2909; 0x1.8183d6c24c9edp-8; 0x0p+0
 2910; 0x1.cb443690b5c55p-8; 0x0p+0
 2911; 0x1.3556819f85748p-8; 0x0p+0
 2912; 0x1.4ed0c884e9894p-8; 0x0p+0
 2913; 0x1.a4075327e79cfp-10; 0x0p+0
 2914; 0x1.262e00de102fep-8; 0x0p+0
 2915; 0x1.c886fe1cb72c1p-9; 0x0p+0
 2916; 0x1.247ee117c3a75p-8; 0x0p+0
 2917; 0x1.f3ce32415f8a9p-9; 0x0p+0
 2918; 0x1.f66656d4ab9cp-9; 0x0p+0
 2919; 0x1.1c339aeab0154p-8; 0x0p+0
 2920; 0x1.4b98891226b7ep-8; 0x0p+0
 2921; 0x1.4ce2d8631432ap-8; 0x0p+0
 2922; 0x1.50f884d04da4ap-9; 0x0p+0
 2923; 0x1.3ab6b0e7d019ap-8; 0x0p+0
 2924; 0x1.2ae2b0fe7ee55p-8; 0x0p+0
 2925; 0x1.49ecc895b080ep-8; 0x0p+0
 2926; 0x1.2a9bdba467393p-8; 0x0p+0
 2927; 0x1.0350a00927fa8p-8; 0x0p+0
 2928; 0x1.090c02c2a805cp-8; 0x0p+0
 2929; 0x1.d7b2506c2087p-9; 0x0p+0
 2930; 0x1.4e6fc704ae32p-8; 0x0p+0
 2931; 0x1.5ee448e1bd972p-8; 0x0p+0
 2932; 0x1.53cee7b7bd4ebp-8; 0x0p+0
 2933; 0x1.431ba6ad3103bp-8; 0x0p+0
 2934; 0x1.afdd0587b1ee2p-9; 0x0p+0
 2935; 0x1.596e27c83d686p-8; 0x0p+0
 2936; 0x1.4444dc05ad71ap-8; 0x0p+0
 2937; 0x1.5a3caed460b74p-8; 0x0p+0
 2938; 0x1.5f83de9c580fep-8; 0x0p+0
 2939; 0x1.4a75b3d015707p-8; 0x0p+0
 2940; 0x1.36617b700ddap-8; 0x0p+0
 2941; 0x1.4c2486472c647p-8; 0x0p+0
 2942; 0x1.2e3f0b3647985p-8; 0x0p+0
 2943; 0x1.83cd94f3c284fp-8; 0x0p+0
 2944; 0x1.48f096a2e696cp-8; 0x0p+0
 2945; 0x1.10f3f6bae5775p-8; 0x0p+0
 2946; 0x1.399f194689378p-8; 0x0p+0
 2947; 0x1.59ef169b196dep-8; 0x0p+0
 2948; 0x1.4488ca5842252p-8; 0x0p+0
 2949; 0x1.2d861332955c2p-8; 0x0p+0
 2950; 0x1.348a17bdd9366p-9; 0x0p+0
 2951; 0x1.3ffb876426b4ep-8; 0x0p+0
 2952; 0x1.3ac465e4d0129p-8; 0x0p+0
 2953; 0x1.762489f810f34p-8; 0x0p+0
 2954; 0x1.7ba1361b1a0cdp-8; 0x0p+0
 2955; 0x1.a92a1adba37f5p-8; 0x0p+0
 2956; 0x1.729bba1677f7cp-8; 0x0p+0
 2957; 0x1.73f99955f44abp-8; 0x0p+0
 2958; 0x1.05bda2400eec6p-8; 0x0p+0
 2959; 0x1.8cf114aab1efdp-8; 0x0p+0
 2960; 0x1.81f8c6ae584b2p-8; 0x0p+0
 2961; 0x1.b8760ee12a8ep-8; 0x0p+0
 2962; 0x1.b11f1c4fecd25p-8; 0x0p+0
 2963; 0x1.af5e1a1a3b1d4p-8; 0x0p+0
 2964; 0x1.b16b432b341c7p-8; 0x0p+0
 2965; 0x1.9cf8df24683f2p-8; 0x0p+0
 2966; 0x1.b63d2489de4bep-8; 0x0p+0
 2967; 0x1.a652f6ae2de17p-8; 0x0p+0
 2968; 0x1.943f5abc6cb5fp-8; 0x0p+0
 2969; 0x1.3c05bfb287fd1p-8; 0x0p+0
 2970; 0x1.96420772a1437p-8; 0x0p+0
 2971; 0x1.7c1103c496d98p-9; 0x0p+0
 2972; 0x1.9a572623f87a2p-8; 0x0p+0
 2973; 0x1.8cdf83d605522p-8; 0x0p+0
 2974; 0x1.b42d660c1ae2dp-8; 0x0p+0
 2975; 0x1.93414c0bd8619p-8; 0x0p+0
 2976; 0x1.485a9dec75c5cp-8; 0x0p+0
 2977; 0x1.7fdb577f17e32p-8; 0x0p+0
 2978; 0x1.7f83a1684da4ep-8; 0x0p+0
 2979; 0x1.9a667bbd9930cp-8; 0x0p+0
 2980; 0x1.9a725c93d4b3bp-8; 0x0p+0
 2981; 0x1.8d5ba64c8e00cp-8; 0x0p+0
 2982; 0x1.6801e510182ebp-8; 0x0p+0
 2983; 0x1.5ebafef79fe7cp-8; 0x0p+0
 2984; 0x1.923e641c67c85p-8; 0x0p+0
 2985; 0x1.69cdb986c9de3p-8; 0x0p+0
 2986; 0x1.6e99aa7a564c3p-8; 0x0p+0
 2987; 0x1.4984f753bc9e3p-8; 0x0p+0
 2988; 0x1.6fd97924fc5b2p-8; 0x0p+0
 2989; 0x1.8bf5790ad035p-8; 0x0p+0
 2990; 0x1.ac00fa50e97c9p-8; 0x0p+0
 2991; 0x1.77bb5ea18734fp-8; 0x0p+0
 2992; 0x1.6b1fa2767bcc1p-8; 0x0p+0
 2993; 0x1.6f1fe682def5ap-8; 0x0p+0
 2994; 0x1.59a87d622b6e5p-8; 0x0p+0
 2995; 0x1.8523afa15ca05p-8; 0x0p+0
 2996; 0x1.6e76c0a6a3c34p-8; 0x0p+0
 2997; 0x1.89adcf6ccb6b9p-8; 0x0p+0
 2998; 0x1.97bafac5e1ffap-8; 0x0p+0
 2999; 0x1.199e9dcb93a2fp-8; 0x0p+0
 3000; 0x1.692dab89dc0c6p-8; 0x0p+0
 3001; 0x1.6ae2d9cbdb2cbp-8; 0x0p+0
 3002; 0x1.6d878b01d9d27p-8; 0x0p+0
 3003; 0x1.80e6378a8e6c7p-8; 0x0p+0
 3004; 0x1.6ae6e096a595cp-8; 0x0p+0
 3005; 0x1.91bd059e3e5ddp-8; 0x0p+0
 3006; 0x1.7434d6dd830eap-8; 0x0p+0
 3007; 0x1.82cb6e4a57df6p-8; 0x0p+0
 3008; 0x1.6f14dc6c3848ap-8; 0x0p+0
 3009; 0x1.8ab2a0fc8f5d3p-8; 0x0p+0
 3010; 0x1.57bbe924c734bp-8; 0x0p+0
 3011; 0x1.acc943a2b9755p-8; 0x0p+0
 3012; 0x1.6cac148a3f785p-8; 0x0p+0
 3013; 0x1.76a447d999ap-8; 0x0p+0
 3014; 0x1.8bc9217194c2dp-8; 0x0p+0
 3015; 0x1.9204714b3e394p-8; 0x0p+0
 3016; 0x1.997952153a68ap-8; 0x0p+0
 3017; 0x1.b9c89f51d0936p-8; 0x0p+0
 3018; 0x1.752c0d3558e38p-8; 0x0p+0
 3019; 0x1.9ba21cf5da0c5p-8; 0x0p+0
 3020; 0x1.86da425ed2d1dp-8; 0x0p+0
 3021; 0x1.3d640e9d51b5p-8; 0x0p+0
 3022; 0x1.7bfca9f8fc198p-8; 0x0p+0
 3023; 0x1.756b111b0569fp-8; 0x0p+0
 3024; 0x1.6717b7e8cb414p-8; 0x0p+0
 3025; 0x1.780cb4a1e64cep-8; 0x0p+0
 3026; 0x1.7685a0f1db2ccp-9; 0x0p+0
 3027; 0x1.862abc6c2c791p-8; 0x0p+0
 3028; 0x1.90ff0db415125p-8; 0x0p+0
 3029; 0x1.766503874073p-8; 0x0p+0
 3030; 0x1.88df3fc9a228ap-8; 0x0p+0
 3031; 0x1.609447fea4e9bp-8; 0x0p+0
 3032; 0x1.334164be097f5p-8; 0x0p+0
 3033; 0x1.6610e73f25152p-8; 0x0p+0
 3034; 0x1.8973c72212fa6p-8; 0x0p+0
 3035; 0x1.900860cc9e7ebp-8; 0x0p+0
 3036; 0x1.7cb787517eb3fp-8; 0x0p+0
 3037; 0x1.80303370e817p-8; 0x0p+0
 3038; 0x1.896311587e2c9p-8; 0x0p+0
 3039; 0x1.7ca0a94725725p-8; 0x0p+0
 3040; 0x1.13b9ac6fc647bp-9; 0x0p+0
 3041; 0x1.65e0f8866c9ecp-8; 0x0p+0
 3042; 0x1.5a7767371334p-8; 0x0p+0
 3043; 0x1.6d92c8a2a437ep-8; 0x0p+0
 3044; 0x1.690106a16b056p-8; 0x0p+0
 3045; 0x1.1139a80632b8dp-8; 0x0p+0
 3046; 0x1.6d16ef2fce23fp-8; 0x0p+0
 3047; 0x1.b3c70a73a9f97p-8; 0x0p+0
 3048; 0x1.95cd2d0024794p-8; 0x0p+0
 3049; 0x1.7c29c2d83d7f7p-8; 0x0p+0
 3050; 0x1.764f0087ff015p-8; 0x0p+0
 3051; 0x1.80ab362429551p-8; 0x0p+0
 3052; 0x1.67041b17b37afp-8; 0x0p+0
 3053; 0x1.68514d24a0f43p-8; 0x0p+0
 3054; 0x1.6ae1d3cda5986p-8; 0x0p+0
 3055; 0x1.609d128ebcb5ap-8; 0x0p+0
 3056; 0x1.3cc3c8cabd30bp-8; 0x0p+0
 3057; 0x1.5975d6e090bdcp-8; 0x0p+0
 3058; 0x1.540384bc3445bp-8; 0x0p+0
 3059; 0x1.693d4a272f5dbp-8; 0x0p+0
 3060; 0x1.56e5ccc5626cap-8; 0x0p+0
 3061; 0x1.690049a6e80bcp-8; 0x0p+0
 3062; 0x1.5e73979623065p-8; 0x0p+0
 3063; 0x1.197673a4bd642p-8; 0x0p+0
 3064; 0x1.1b8d6d4403c39p-8; 0x0p+0
 3065; 0x1.3f28d731212cap-8; 0x0p+0
 3066; 0x1.56d342d50928cp-8; 0x0p+0
 3067; 0x1.2907355373f06p-8; 0x0p+0
 3068; 0x1.4f5e1070546abp-8; 0x0p+0
 3069; 0x1.6f0d06ac4a28fp-8; 0x0p+0
 3070; 0x1.6228a54be597ep-8; 0x0p+0
 3071; 0x1.656cb01b5509ep-8; 0x0p+0
 3072; 0x1.5d49c79f3b6f1p-8; 0x0p+0
 3073; 0x1.5f724dc7ab722p-8; 0x0p+0
 3074; 0x1.37205b47d7e39p-8; 0x0p+0
 3075; 0x1.5dd2c407ac46cp-8; 0x0p+0
 3076; 0x1.56e51416626d1p-8; 0x0p+0
 3077; 0x1.7332fd834dfdbp-8; 0x0p+0
 3078; 0x1.8c5bc37535364p-8; 0x0p+0
 3079; 0x1.848eabbb157b8p-8; 0x0p+0
 3080; 0x1.701322f2734f8p-8; 0x0p+0
 3081; 0x1.855282e250a03p-8; 0x0p+0
 3082; 0x1.5de305da70b58p-8; 0x0p+0
 3083; 0x1.7a071355d9619p-8; 0x0p+0
 3084; 0x1.79ac76378c2acp-8; 0x0p+0
 3085; 0x1.7fdfdf233b995p-8; 0x0p+0
 3086; 0x1.894c55aa3cbb3p-8; 0x0p+0
 3087; 0x1.6e136a264aa8bp-8; 0x0p+0
 3088; 0x1.6bd0b7d7b6fa7p-8; 0x0p+0
 3089; 0x1.5451077becacep-8; 0x0p+0
 3090; 0x1.4ed427cebfdafp-8; 0x0p+0
 3091; 0x1.4b28eef2cda3ap-8; 0x0p+0
 3092; 0x1.5f3e17d77bec3p-8; 0x0p+0
 3093; 0x1.5c0d98ab18585p-8; 0x0p+0
 3094; 0x1.560fbd488692cp-8; 0x0p+0
 3095; 0x1.54a0111333f59p-8; 0x0p+0
 3096; 0x1.61ed16299e454p-8; 0x0p+0
 3097; 0x1.e2302dbc9e22fp-9; 0x0p+0
 3098; 0x1.fea5fc983051cp-9; 0x0p+0
 3099; 0x1.7fb665fa7d2bap-9; 0x0p+0
 3100; 0x1.30323bab40a4dp-8; 0x0p+0
 3101; 0x1.4860f12057fe1p-8; 0x0p+0
 3102; 0x1.4c453d76d8fa6p-8; 0x0p+0
 3103; 0x1.095440e3b9bd1p-8; 0x0p+0
 3104; 0x1.3aa6373f64f85p-8; 0x0p+0
 3105; 0x1.2fe9ca000b35p-8; 0x0p+0
 3106; 0x1.3df6f10d9ecf1p-8; 0x0p+0
 3107; 0x1.76b108066fecep-8; 0x0p+0
 3108; 0x1.94e0d1805492fp-8; 0x0p+0
 3109; 0x1.737cb14de2ae5p-8; 0x0p+0
 3110; 0x1.0b547ed4beab1p-8; 0x0p+0
 3111; 0x1.e4ff8d5831893p-9; 0x0p+0
 3112; 0x1.5072893471a1bp-8; 0x0p+0
 3113; 0x1.5fbe4dfb57f2p-8; 0x0p+0
 3114; 0x1.7ee0273f00934p-8; 0x0p+0
 3115; 0x1.8e8aea20bd065p-8; 0x0p+0
