algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu1;nsds2_n20000wmin20000-3-s603562343c1357401.ukp;1;0.196983;0.24;4120;1693656;
cpp-mtu1;hi_n50000-28-s882501307c87480129.ukp;1;;600.00;5892;;
cpp-mtu2;nsds2_n50000wmin50000-16-s908468142c1956620.ukp;1;0.165199;0.27;5696;5945352;
cpp-mtu2;hi_n5000-18-s575639252c2452692.ukp;1;;600.00;3324;;
cpp-mtu1;hi_n20000-2-s324673955c91206311.ukp;1;;600.00;4392;;
cpp-mtu2;hi_n5000-6-s398797429c3023224.ukp;1;;600.00;3304;;
cpp-mtu2;hi_n50000-4-s182130978c27011999.ukp;1;;600.00;4896;;
cpp-mtu1;hi_n10000-5-s554525798c27721806.ukp;1;;600.00;3716;;
mgreendp1;hi_n20000-7-s586106970c28033333.ukp;1;;0.06;3944;;
cpp-mtu2;hi_n20000-27-s532584774c55453527.ukp;1;;600.00;3808;;
cpp-mtu2;nsds2_n50000wmin50000-15-s161344243c1096797.ukp;1;56.5958;56.70;7356;3240873;
cpp-mtu2;nsds2_n50000wmin50000-10-s260379653c1520334.ukp;1;11.2612;11.37;6508;4560690;
cpp-mtu2;nsds2_n20000wmin20000-16-s908468142c1466388.ukp;1;47.4079;47.44;4360;1841666;
cpp-mtu2;hi_n20000-36-s442208726c47872978.ukp;1;;600.00;3768;;
cpp-mtu2;hi_n10000-1-s594914841c52926330.ukp;1;;600.00;3488;;
cpp-mtu2;nsds2_n20000wmin50000-13-s273864349c1640559.ukp;1;0.952861;1.00;4428;2106506;
mgreendp1;nsds2_n50000wmin20000-6-s351997719c1668209.ukp;1;;600.00;551112;;
cpp-mtu2;saw_n50000wmin5000-9-s840509679c225141.ukp;1;0.00214181;0.10;4820;225365;
cpp-mtu1;hi_n20000-19-s808826180c78733090.ukp;1;;600.00;4280;;
cpp-mtu1;hi_n20000-48-s888315654c53293071.ukp;1;;600.00;4332;;
cpp-mtu2;hi_n50000-38-s527753500c81942907.ukp;1;;600.00;4788;;
cpp-mtu1;hi_n5000-4-s182130978c7957284.ukp;1;0.000357029;0.02;3420;414623660;
cpp-mtu1;saw_n10000wmin10000-0-s985850175c608451.ukp;1;0.00407669;0.03;3668;608509;
cpp-mtu1;saw_n50000wmin5000-27-s676832060c273723.ukp;1;0.655898;0.76;5760;273776;
cpp-mtu2;hi_n20000-23-s605460062c74433867.ukp;1;;600.00;3876;;
cpp-mtu2;nsds2_n20000wmin50000-11-s577782098c1816375.ukp;1;0.00780057;0.05;4188;2341478;
mgreendp1;saw_n10000wmin10000-12-s1910782c979698.ukp;1;1.31592;1.34;41888;979987;
cpp-mtu1;hi_n5000-39-s713413380c7875145.ukp;1;;600.00;3436;;
cpp-mtu1;hi_n50000-19-s808826180c41622293.ukp;1;;600.00;6016;;
cpp-mtu2;ss2_wmin5000wmax500000n100000-0-s827183242c6193291.ukp;1;0.0411198;0.22;8516;6193291;
cpp-mtu2;ss2_wmin100000wmax500000n100000-0-s827183242c6445610.ukp;1;0.622815;0.81;8524;6445610;
cpp-mtu1;nsds2_n20000wmin20000-13-s273864349c1072686.ukp;1;2.05088;2.09;4312;1346014;
cpp-mtu2;nsds2_n20000wmin50000-17-s414892754c1072316.ukp;1;1.61335;1.66;4800;1369353;
cpp-mtu1;hi_n20000-11-s895832870c21445624.ukp;1;;600.00;4148;;
cpp-mtu2;hi_n20000-47-s442730424c7402537.ukp;1;;600.00;3876;;
cpp-mtu2;ss2_wmin10000wmax500000n20000-0-s827183242c7923045.ukp;1;0.00418949;0.05;4228;7923045;
mgreendp1;saw_n100000wmin10000-10-s611338258c9166075.ukp;1;245.343;245.53;251068;9169733;
cpp-mtu2;nsds2_n50000wmin20000-4-s135458708c1922678.ukp;1;0.749912;0.85;5764;5809649;
cpp-mtu2;hi_n5000-32-s674362184c9214816.ukp;1;0.0266418;0.04;3576;479771944;
cpp-mtu1;hi_n5000-3-s300958364c5172202.ukp;1;0.000410596;0.01;3448;269240887;
cpp-mtu1;hi_n50000-43-s325989053c20206604.ukp;1;;600.00;5932;;
cpp-mtu2;saw_n50000wmin5000-21-s268466337c725245.ukp;1;0.00212204;0.10;4824;725679;
cpp-mtu1;hi_n20000-37-s252959003c48079947.ukp;1;;600.00;4272;;
mgreendp1;hi_n5000-9-s915258292c5081854.ukp;1;403.408;403.44;7820884;263542966;
mgreendp1;hi_n50000-16-s221755733c4342551.ukp;1;;50.52;7829532;;
cpp-mtu2;hi_n20000-43-s325989053c19041897.ukp;1;;600.00;3876;;
cpp-mtu2;hi_n5000-21-s669712253c4156282.ukp;1;;600.00;3204;;
cpp-mtu2;hi_n10000-33-s126192256c7867079.ukp;1;;600.00;3740;;
cpp-mtu1;hi_n5000-23-s605460062c1320121.ukp;1;;600.00;3488;;
cpp-mtu1;nsds2_n50000wmin20000-17-s414892754c1296479.ukp;1;1.79584;1.90;5888;3906383;
cpp-mtu1;saw_n50000wmin10000-16-s98298363c192212.ukp;1;0.0304683;0.13;5876;192287;
mgreendp1;hi_n20000-28-s882501307c67192471.ukp;1;;0.10;3760;;
cpp-mtu2;hi_n5000-26-s90924128c4784946.ukp;1;;600.00;3280;;
cpp-mtu1;saw_n100000wmin10000-4-s697219038c8578893.ukp;1;;600.00;8672;;
cpp-mtu1;hi_n20000-7-s586106970c28033333.ukp;1;;600.00;4308;;
cpp-mtu2;hi_n5000-37-s252959003c2884248.ukp;1;;600.00;3268;;
cpp-mtu2;saw_n100000wmin10000-18-s152335818c5364756.ukp;1;18.6724;18.86;6532;5366899;
cpp-mtu1;hi_n50000-11-s895832870c37192439.ukp;1;;600.00;5900;;
mgreendp1;hi_n20000-1-s594914841c61666657.ukp;1;;0.07;3760;;
mgreendp1;hi_n5000-49-s147981886c5197266.ukp;1;492.754;492.78;7829364;270536097;
mgreendp1;saw_n50000wmin10000-17-s754775117c325367.ukp;1;16.7962;16.91;18732;325461;
cpp-mtu2;sc_a-5n10000wmin10000-1-c5766266.ukp;1;;600.00;3460;;
mgreendp1;saw_n100000wmin10000-14-s133254276c2803801.ukp;1;214.766;214.96;99688;2804360;
cpp-mtu1;saw_n50000wmin10000-11-s727046990c678817.ukp;1;0.426045;0.52;5772;678883;
mgreendp1;nsds2_n50000wmin20000-11-s577782098c1718268.ukp;1;;600.00;454684;;
mgreendp1;nsds2_n20000wmin20000-19-s618866736c1596239.ukp;1;148.9;148.94;181028;1998608;
cpp-mtu1;saw_n50000wmin5000-8-s400869978c594021.ukp;1;479.805;479.90;5800;594492;
cpp-mtu1;nsds2_n20000wmin50000-5-s999292130c1905302.ukp;1;0.00622859;0.05;4312;2435710;
mgreendp1;nsds2_n20000wmin50000-16-s908468142c1790699.ukp;1;196.904;196.95;155508;2302699;
mgreendp1;hi_n10000-11-s895832870c87027021.ukp;1;;0.12;3540;;
cpp-mtu1;saw_n50000wmin10000-14-s133254276c855055.ukp;1;0.37299;0.48;5924;855224;
mgreendp1;hi_n20000-37-s252959003c48079947.ukp;1;;0.06;3968;;
mgreendp1;hi_n5000-8-s67683560c6701143.ukp;1;514.304;514.33;7822700;347542734;
cpp-mtu1;nsds2_n50000wmin20000-18-s364656855c1564883.ukp;1;4.69709;4.80;5808;4713341;
mgreendp1;hi_n50000-46-s956143877c64815374.ukp;1;;0.25;4836;;
mgreendp1;hi_n10000-4-s182130978c48752651.ukp;1;;0.04;3568;;
cpp-mtu1;hi_n20000-29-s443600954c92125949.ukp;1;;600.00;4220;;
cpp-mtu1;hi_n20000-4-s182130978c46428515.ukp;1;;600.00;4304;;
cpp-mtu2;nsds2_n50000wmin20000-16-s908468142c1516079.ukp;1;0.553927;0.66;6156;4576635;
cpp-mtu1;hi_n10000-3-s300958364c65617717.ukp;1;;600.00;3584;;
mgreendp1;hi_n20000-34-s467641010c40842012.ukp;1;;0.06;3824;;
cpp-mtu1;ss2_wmin5000wmax1000000n20000-0-s827183242c7454549.ukp;1;0.00693396;0.05;4228;7454549;
cpp-mtu1;ss2_wmin50000wmax500000n50000-0-s827183242c8208267.ukp;1;0.0275744;0.13;5812;8208267;
mgreendp1;hi_n50000-41-s262685617c62864809.ukp;1;;0.13;4832;;
mgreendp1;saw_n50000wmin10000-5-s52325605c428425.ukp;1;16.288;16.38;23116;428466;
cpp-mtu2;ss2_wmin100000wmax1000000n10000-0-s827183242c8590109.ukp;1;0.00742393;0.02;3684;8590109;
cpp-mtu1;hi_n20000-34-s467641010c40842012.ukp;1;;600.00;4228;;
cpp-mtu1;hi_n20000-40-s534548386c12675341.ukp;1;;600.00;4332;;
cpp-mtu2;nsds2_n20000wmin50000-7-s451986827c1701716.ukp;1;0.169865;0.21;4324;2192650;
cpp-mtu1;hi_n20000-39-s713413380c94443202.ukp;1;;600.00;4216;;
cpp-mtu2;hi_n10000-12-s420935988c69330407.ukp;1;;600.00;3452;;
mgreendp1;saw_n50000wmin10000-9-s840509679c562381.ukp;1;18.722;18.82;26276;562660;
mgreendp1;hi_n10000-44-s539788685c80958891.ukp;1;;0.04;3572;;
cpp-mtu1;ss2_wmin1000wmax500000n20000-0-s827183242c7166489.ukp;1;0.00233435;0.04;4228;7166489;
cpp-mtu2;hi_n5000-46-s956143877c3579055.ukp;1;;600.00;3316;;
mgreendp1;nsds2_n50000wmin50000-14-s577520629c1811012.ukp;1;;600.00;767560;;
mgreendp1;hi_n5000-38-s527753500c6354493.ukp;1;563.455;563.48;7815008;330815624;
cpp-mtu1;sc_a5n5000wmin10000-1-c233254.ukp;1;;600.00;3364;;
mgreendp1;saw_n10000wmin10000-0-s985850175c608451.ukp;1;1.10785;1.15;25756;608509;
cpp-mtu2;ss2_wmin1000wmax500000n10000-0-s827183242c7053974.ukp;1;0.00369358;0.03;3672;7053974;
cpp-mtu2;saw_n50000wmin5000-37-s195138980c357980.ukp;1;0.577737;0.68;5176;358049;
cpp-mtu1;hi_n50000-13-s204947608c65982738.ukp;1;;600.00;6016;;
cpp-mtu2;hi_n5000-14-s318339058c4983076.ukp;1;;600.00;3320;;
mgreendp1;hi_n10000-18-s575639252c63036883.ukp;1;;0.12;3536;;
mgreendp1;saw_n100000wmin10000-2-s272488647c9524363.ukp;1;232.718;232.91;260720;9527218;
cpp-mtu1;hi_n20000-20-s742053853c66621104.ukp;1;;600.00;4252;;
cpp-mtu1;saw_n10000wmin10000-10-s611338258c821762.ukp;1;0.00470564;0.03;3728;822088;
mgreendp1;hi_n10000-36-s442208726c59442236.ukp;1;;0.04;3620;;
cpp-mtu1;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;1;3.24045;3.28;4268;1878777;
cpp-mtu1;nsds2_n20000wmin50000-12-s774727805c1128316.ukp;1;0.509879;0.55;4244;1438367;
cpp-mtu1;hi_n50000-5-s554525798c52985829.ukp;1;;600.00;5892;;
mgreendp1;saw_n50000wmin5000-2-s272488647c443045.ukp;1;18.3475;18.44;23064;443307;
cpp-mtu1;saw_n50000wmin5000-3-s952877847c349670.ukp;1;210.574;210.67;5812;349876;
cpp-mtu1;hi_n50000-26-s90924128c31212485.ukp;1;;600.00;5840;;
mgreendp1;hi_n50000-29-s443600954c83030003.ukp;1;;0.13;4852;;
cpp-mtu1;nsds2_n50000wmin20000-19-s618866736c1469822.ukp;1;0.676068;0.78;5852;4420307;
mgreendp1;sc_a-5n5000wmin10000-0-c530995.ukp;1;2.54611;2.56;21604;530815;
cpp-mtu1;hi_n10000-18-s575639252c63036883.ukp;1;;600.00;3696;;
cpp-mtu1;ss2_wmin5000wmax1000000n50000-0-s827183242c8321795.ukp;1;0.00858045;0.10;5704;8321795;
cpp-mtu1;nsds2_n50000wmin20000-5-s999292130c1645290.ukp;1;1.22413;1.33;5816;4974999;
cpp-mtu2;hi_n50000-45-s19378828c59507496.ukp;1;;600.00;4784;;
cpp-mtu1;saw_n50000wmin5000-9-s840509679c225141.ukp;1;0.005113;0.10;5888;225365;
cpp-mtu2;saw_n50000wmin5000-11-s727046990c827756.ukp;1;0.0732696;0.17;4904;827920;
mgreendp1;ss2_wmin5000wmax1000000n50000-0-s827183242c8321795.ukp;1;;600.00;215764;;
cpp-mtu2;hi_n50000-12-s420935988c11457020.ukp;1;;600.00;4904;;
cpp-mtu2;hi_n10000-15-s750851024c76269221.ukp;1;;600.00;3508;;
mgreendp1;saw_n50000wmin5000-15-s274936000c536014.ukp;1;17.8004;17.90;25560;536119;
cpp-mtu1;hi_n50000-4-s182130978c27011999.ukp;1;;600.00;5960;;
cpp-mtu2;hi_n10000-7-s586106970c93158297.ukp;1;;600.00;3576;;
mgreendp1;saw_n50000wmin5000-18-s152335818c785470.ukp;1;19.7616;19.85;31492;786097;
cpp-mtu2;hi_n20000-41-s262685617c55170783.ukp;1;;600.00;3756;;
cpp-mtu1;hi_n5000-34-s467641010c7638994.ukp;1;;600.00;3540;;
mgreendp1;sc_a5n5000wmin10000-1-c233254.ukp;1;1.13645;1.15;12324;233369;
cpp-mtu2;nsds2_n50000wmin20000-12-s774727805c1737310.ukp;1;0.136834;0.24;5556;5266508;
cpp-mtu2;saw_n100000wmin10000-16-s98298363c8441164.ukp;1;0.00733197;0.20;6468;8444538;
cpp-mtu2;ss2_wmin1000wmax500000n20000-0-s827183242c7166489.ukp;1;0.00216446;0.04;4292;7166489;
cpp-mtu2;nsds2_n50000wmin50000-3-s603562343c1370625.ukp;1;26.3433;26.44;7080;4111810;
cpp-mtu2;saw_n10000wmin10000-2-s272488647c115367.ukp;1;0.0107621;0.03;3552;115398;
mgreendp1;ss2_wmin5000wmax1000000n10000-0-s827183242c8790453.ukp;1;;600.00;225204;;
cpp-mtu1;hi_n10000-16-s221755733c6712104.ukp;1;;600.00;3696;;
cpp-mtu2;nsds2_n50000wmin50000-0-s155213243c1070927.ukp;1;0.10971;0.21;6308;3186893;
cpp-mtu2;nsds2_n20000wmin20000-3-s603562343c1357401.ukp;1;145.488;145.53;4552;1693656;
mgreendp1;saw_n50000wmin10000-2-s272488647c812838.ukp;1;17.9895;18.08;32112;813080;
cpp-mtu1;saw_n50000wmin5000-25-s93553270c654703.ukp;1;2.31079;2.41;5816;654832;
cpp-mtu1;saw_n100000wmin10000-18-s152335818c5364756.ukp;1;5.6935;5.89;8416;5366899;
cpp-mtu2;ss2_wmin5000wmax1000000n100000-0-s827183242c8821306.ukp;1;0.0279596;0.22;8452;8821306;
mgreendp1;hi_n50000-45-s19378828c59507496.ukp;1;;0.12;4812;;
mgreendp1;hi_n20000-20-s742053853c66621104.ukp;1;;0.06;4016;;
cpp-mtu1;nsds2_n50000wmin20000-8-s855531081c1791319.ukp;1;212.343;212.45;5788;5409208;
mgreendp1;hi_n5000-23-s605460062c1320121.ukp;1;291.894;291.90;6082192;68471306;
cpp-mtu1;saw_n50000wmin5000-39-s729180851c816843.ukp;1;0.916093;1.01;5860;817167;
mgreendp1;hi_n20000-41-s262685617c55170783.ukp;1;;0.06;3892;;
mgreendp1;hi_n10000-31-s410031365c77889933.ukp;1;;0.04;3496;;
cpp-mtu1;hi_n50000-48-s888315654c8772196.ukp;1;;600.00;5960;;
cpp-mtu2;hi_n20000-29-s443600954c92125949.ukp;1;;600.00;3808;;
mgreendp1;saw_n100000wmin10000-13-s664283699c7633902.ukp;1;255.008;255.20;217368;7637715;
mgreendp1;hi_n50000-35-s889293313c39186005.ukp;1;;0.13;4876;;
mgreendp1;hi_n20000-14-s318339058c57605881.ukp;1;;0.06;3936;;
mgreendp1;ss2_wmin5000wmax500000n10000-0-s827183242c5167895.ukp;1;322.455;322.47;140088;5167895;
cpp-mtu1;ss2_wmin50000wmax1000000n20000-0-s827183242c7587102.ukp;1;0.0152308;0.06;4288;7587102;
cpp-mtu2;hi_n20000-34-s467641010c40842012.ukp;1;;600.00;3904;;
mgreendp1;sc_a5n10000wmin10000-0-c6020768.ukp;1;2.72175;2.74;160356;6023778;
cpp-mtu1;nsds2_n20000wmin50000-15-s161344243c1048427.ukp;1;1.94705;1.99;4292;1343116;
mgreendp1;nsds2_n50000wmin20000-18-s364656855c1564883.ukp;1;;600.00;569164;;
cpp-mtu1;nsds2_n20000wmin50000-17-s414892754c1072316.ukp;1;0.57304;0.62;4260;1369353;
mgreendp1;nsds2_n50000wmin50000-4-s135458708c1790901.ukp;1;;600.00;1055388;;
cpp-mtu1;nsds2_n20000wmin20000-2-s463795034c1768693.ukp;1;0.0536147;0.10;4340;2226285;
cpp-mtu1;hi_n20000-36-s442208726c47872978.ukp;1;;600.00;4264;;
cpp-mtu1;hi_n50000-8-s67683560c5172209.ukp;1;;600.00;5888;;
mgreendp1;hi_n10000-26-s90924128c8247071.ukp;1;;237.26;7820424;;
cpp-mtu2;nsds2_n20000wmin20000-7-s451986827c1874407.ukp;1;116.455;116.50;4268;2366407;
mgreendp1;hi_n50000-6-s398797429c71971621.ukp;1;;0.23;4748;;
cpp-mtu2;ss2_wmin5000wmax1000000n50000-0-s827183242c8321795.ukp;1;0.00840732;0.10;5776;8321795;
cpp-mtu2;saw_n50000wmin10000-11-s727046990c678817.ukp;1;78.2021;78.30;5468;678883;
cpp-mtu1;hi_n50000-3-s300958364c58496380.ukp;1;;600.00;5912;;
mgreendp1;hi_n50000-34-s467641010c41676479.ukp;1;;0.12;4728;;
cpp-mtu1;sc_a-5n5000wmin15000-1-c322555.ukp;1;;600.00;3416;;
cpp-mtu2;sc_a-5n10000wmin50000-1-c6479362.ukp;1;0.794953;0.82;3520;6478822;
cpp-mtu2;hi_n20000-12-s420935988c55461121.ukp;1;;600.00;3808;;
mgreendp1;hi_n5000-29-s443600954c1100532.ukp;1;299.436;299.45;6258632;56228408;
cpp-mtu2;hi_n20000-0-s731232778c13130598.ukp;1;25.7823;25.83;3748;2646192048;
cpp-mtu2;sc_a-5n5000wmin10000-1-c604335.ukp;1;;600.00;3384;;
cpp-mtu1;saw_n50000wmin5000-16-s98298363c428408.ukp;1;68.7437;68.84;5800;428747;
cpp-mtu1;saw_n50000wmin5000-6-s749783978c475424.ukp;1;0.00504942;0.10;5840;475803;
cpp-mtu1;hi_n10000-0-s731232778c45667812.ukp;1;;600.00;3644;;
cpp-mtu1;saw_n50000wmin5000-28-s222766544c984614.ukp;1;;600.00;5960;;
mgreendp1;saw_n50000wmin5000-45-s331530426c529431.ukp;1;18.286;18.38;25332;529640;
cpp-mtu2;hi_n10000-29-s443600954c54711483.ukp;1;;600.00;3584;;
mgreendp1;nsds2_n50000wmin20000-9-s684448574c1772748.ukp;1;;600.00;461608;;
mgreendp1;saw_n50000wmin5000-48-s486168028c525828.ukp;1;19.139;19.23;25148;526246;
mgreendp1;hi_n20000-38-s527753500c52694607.ukp;1;;0.07;3884;;
mgreendp1;hi_n20000-16-s221755733c31287203.ukp;1;;0.06;3936;;
cpp-mtu2;ss2_wmin50000wmax1000000n20000-0-s827183242c7587102.ukp;1;0.0161058;0.06;4172;7587102;
cpp-mtu2;saw_n100000wmin10000-8-s400869978c1825758.ukp;1;4.2901;4.48;6456;1826485;
cpp-mtu1;hi_n5000-2-s324673955c9445422.ukp;1;;600.00;3392;;
cpp-mtu1;ss2_wmin5000wmax500000n100000-0-s827183242c6193291.ukp;1;0.0421286;0.24;8484;6193291;
cpp-mtu1;hi_n50000-32-s674362184c38630208.ukp;1;;600.00;5892;;
mgreendp1;hi_n5000-45-s19378828c1766445.ukp;1;310.285;310.30;7083188;91933252;
cpp-mtu2;hi_n20000-33-s126192256c21861015.ukp;1;;600.00;3812;;
cpp-mtu2;nsds2_n50000wmin20000-9-s684448574c1772748.ukp;1;0.15409;0.25;5716;5370245;
cpp-mtu1;hi_n20000-46-s956143877c63853327.ukp;1;;600.00;4264;;
mgreendp1;sc_a-5n5000wmin15000-1-c322555.ukp;1;3.04492;3.06;16680;322470;
cpp-mtu1;hi_n5000-38-s527753500c6354493.ukp;1;;600.00;3512;;
cpp-mtu2;saw_n50000wmin5000-4-s697219038c612912.ukp;1;105.197;105.29;5380;613399;
cpp-mtu1;ss2_wmin100000wmax1000000n100000-0-s827183242c7023986.ukp;1;0.141178;0.33;8400;7023986;
cpp-mtu1;nsds2_n50000wmin20000-1-s720843886c1219357.ukp;1;2.53777;2.64;5920;3671202;
cpp-mtu1;hi_n20000-27-s532584774c55453527.ukp;1;;600.00;4224;;
cpp-mtu1;hi_n50000-38-s527753500c81942907.ukp;1;;600.00;6012;;
cpp-mtu1;saw_n50000wmin10000-0-s985850175c337971.ukp;1;0.719313;0.81;5808;338002;
mgreendp1;hi_n5000-36-s442208726c8093966.ukp;1;;600.30;7818768;;
cpp-mtu1;saw_n100000wmin10000-15-s274936000c2654477.ukp;1;0.308231;0.51;8412;2654741;
mgreendp1;ss2_wmin10000wmax1000000n100000-0-s827183242c9661788.ukp;1;;600.00;248032;;
mgreendp1;saw_n50000wmin10000-14-s133254276c855055.ukp;1;17.3156;17.42;35556;855224;
cpp-mtu2;hi_n10000-5-s554525798c27721806.ukp;1;;600.00;3476;;
cpp-mtu2;sc_a-5n10000wmin10000-0-c6597874.ukp;1;;600.00;3572;;
cpp-mtu1;saw_n50000wmin5000-31-s452656240c583030.ukp;1;0.0124462;0.11;5812;583145;
cpp-mtu2;hi_n10000-47-s442730424c11037950.ukp;1;;600.00;3500;;
mgreendp1;ss2_wmin100000wmax1000000n100000-0-s827183242c7023986.ukp;1;;600.00;187472;;
cpp-mtu1;saw_n100000wmin10000-8-s400869978c1825758.ukp;1;93.4944;93.69;8536;1826485;
cpp-mtu1;ss2_wmin100000wmax500000n50000-0-s827183242c9460010.ukp;1;0.197669;0.30;5812;9460010;
cpp-mtu1;hi_n5000-22-s434860255c760592.ukp;1;;600.00;3460;;
cpp-mtu1;hi_n10000-35-s889293313c70201258.ukp;1;;600.00;3696;;
cpp-mtu2;hi_n20000-20-s742053853c66621104.ukp;1;;600.00;3804;;
cpp-mtu1;hi_n5000-49-s147981886c5197266.ukp;1;;600.00;3540;;
cpp-mtu2;saw_n50000wmin5000-22-s423227202c349227.ukp;1;;600.00;5696;;
mgreendp1;hi_n20000-46-s956143877c63853327.ukp;1;;0.15;3824;;
cpp-mtu1;hi_n5000-27-s532584774c4924154.ukp;1;;600.00;3488;;
cpp-mtu2;ss2_wmin5000wmax500000n20000-0-s827183242c7213812.ukp;1;0.00323463;0.05;4176;7213812;
cpp-mtu2;hi_n5000-8-s67683560c6701143.ukp;1;;600.00;3264;;
cpp-mtu1;hi_n5000-30-s418727292c3528071.ukp;1;4.57092;4.58;3436;183744431;
cpp-mtu2;hi_n20000-22-s434860255c66089141.ukp;1;;600.00;3848;;
mgreendp1;nsds2_n20000wmin20000-0-s155213243c1596642.ukp;1;149.587;149.63;128416;2006754;
mgreendp1;hi_n20000-31-s410031365c69379204.ukp;1;;0.06;3900;;
cpp-mtu2;hi_n10000-43-s325989053c33929358.ukp;1;;600.00;3500;;
cpp-mtu1;hi_n20000-30-s418727292c82162365.ukp;1;;600.00;4152;;
mgreendp1;nsds2_n20000wmin50000-3-s603562343c1262362.ukp;1;162.738;162.78;165692;1605500;
cpp-mtu2;hi_n50000-3-s300958364c58496380.ukp;1;;600.00;4752;;
mgreendp1;hi_n50000-31-s410031365c5184644.ukp;1;;0.12;4896;;
cpp-mtu2;nsds2_n20000wmin20000-12-s774727805c1448211.ukp;1;2.34363;2.39;4712;1814348;
cpp-mtu1;nsds2_n20000wmin50000-4-s135458708c1411727.ukp;1;0.131904;0.18;4292;1815354;
cpp-mtu2;nsds2_n50000wmin50000-8-s855531081c1092800.ukp;1;43.8466;43.95;7188;3234838;
cpp-mtu1;nsds2_n20000wmin20000-4-s135458708c1496815.ukp;1;88.3646;88.41;4320;1885232;
cpp-mtu1;hi_n5000-20-s742053853c4277527.ukp;1;;600.00;3512;;
cpp-mtu1;hi_n50000-39-s713413380c36882487.ukp;1;;600.00;5932;;
mgreendp1;hi_n20000-42-s261146317c86648320.ukp;1;;0.06;3788;;
mgreendp1;hi_n10000-37-s252959003c73320246.ukp;1;;0.04;3472;;
mgreendp1;nsds2_n20000wmin20000-2-s463795034c1768693.ukp;1;141.532;141.57;183856;2226285;
cpp-mtu1;hi_n5000-41-s262685617c6678450.ukp;1;;600.00;3408;;
cpp-mtu1;hi_n10000-47-s442730424c11037950.ukp;1;;600.00;3708;;
cpp-mtu2;nsds2_n20000wmin50000-8-s855531081c1465391.ukp;1;0.150237;0.20;4292;1878777;
cpp-mtu1;hi_n50000-17-s994385767c38562037.ukp;1;;600.00;5880;;
cpp-mtu1;hi_n10000-44-s539788685c80958891.ukp;1;;600.00;3784;;
cpp-mtu2;hi_n50000-22-s434860255c25572452.ukp;1;;600.00;4900;;
cpp-mtu2;saw_n50000wmin5000-39-s729180851c816843.ukp;1;0.322422;0.42;4960;817167;
mgreendp1;sc_a5n5000wmin50000-1-c372017.ukp;1;5.62117;5.63;16668;372052;
mgreendp1;sc_a5n10000wmin50000-1-c5131237.ukp;1;33.1664;33.19;139448;5131747;
cpp-mtu2;hi_n10000-36-s442208726c59442236.ukp;1;0.00132399;0.02;3436;6022409912;
cpp-mtu2;hi_n10000-22-s434860255c92425089.ukp;1;;600.00;3380;;
cpp-mtu1;hi_n10000-31-s410031365c77889933.ukp;1;;600.00;3816;;
cpp-mtu2;saw_n50000wmin5000-5-s52325605c394630.ukp;1;17.0978;17.19;5992;394706;
cpp-mtu2;sc_a5n5000wmin50000-0-c415081.ukp;1;;600.00;3316;;
mgreendp1;hi_n20000-15-s750851024c17795343.ukp;1;;0.07;3888;;
mgreendp1;saw_n50000wmin5000-28-s222766544c984614.ukp;1;20.4354;20.53;43640;985593;
cpp-mtu1;saw_n50000wmin5000-33-s696446574c248157.ukp;1;160.083;160.18;5924;248401;
cpp-mtu2;hi_n20000-10-s199607488c47897810.ukp;1;;600.00;3796;;
mgreendp1;saw_n10000wmin10000-19-s778904058c659832.ukp;1;1.32531;1.35;27288;660090;
cpp-mtu1;saw_n50000wmin5000-49-s207481729c596577.ukp;1;0.155149;0.25;5876;597171;
cpp-mtu2;saw_n10000wmin10000-0-s985850175c608451.ukp;1;0.00875378;0.03;3444;608509;
cpp-mtu2;nsds2_n50000wmin50000-12-s774727805c1638836.ukp;1;6.12524;6.23;6424;4959578;
mgreendp1;saw_n50000wmin10000-12-s1910782c901225.ukp;1;18.1038;18.20;39160;901493;
cpp-mtu2;hi_n10000-0-s731232778c45667812.ukp;1;;600.00;3532;;
cpp-mtu1;nsds2_n50000wmin50000-13-s273864349c1970782.ukp;1;0.0753921;0.18;5840;5989405;
mgreendp1;saw_n10000wmin10000-8-s400869978c911442.ukp;1;1.40731;1.43;40336;911805;
cpp-mtu1;nsds2_n20000wmin50000-2-s463795034c1376516.ukp;1;0.232642;0.28;4200;1765896;
cpp-mtu1;ss2_wmin50000wmax500000n20000-0-s827183242c9608074.ukp;1;0.0107363;0.05;4268;9608074;
cpp-mtu1;sc_a5n10000wmin110000-0-c4498489.ukp;1;;600.00;3712;;
mgreendp1;saw_n10000wmin10000-17-s754775117c405938.ukp;1;1.22247;1.24;20984;406056;
cpp-mtu1;hi_n5000-33-s126192256c6034433.ukp;1;;600.00;3508;;
cpp-mtu1;hi_n10000-26-s90924128c8247071.ukp;1;;600.00;3684;;
mgreendp1;saw_n50000wmin10000-4-s697219038c478818.ukp;1;17.8044;17.90;23944;479004;
cpp-mtu2;ss2_wmin5000wmax1000000n10000-0-s827183242c8790453.ukp;1;0.0058226;0.03;3656;8790453;
cpp-mtu1;saw_n50000wmin5000-10-s611338258c832462.ukp;1;0.45726;0.56;5760;833125;
cpp-mtu2;ss2_wmin100000wmax500000n20000-0-s827183242c7127247.ukp;1;0.0132431;0.06;4312;7127247;
cpp-mtu2;hi_n50000-47-s442730424c21809652.ukp;1;;600.00;4740;;
