algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
cpp-mtu2;hi_n10000-48-s888315654c85762730.ukp;1;;1800.00;3444;;
cpp-mtu1;hi_n10000-49-s147981886c59878474.ukp;1;;1800.00;3748;;
cpp-mtu2;hi_n10000-49-s147981886c59878474.ukp;1;;1800.00;3520;;
cpp-mtu1;hi_n10000-4-s182130978c48752651.ukp;1;;1800.00;3752;;
cpp-mtu2;hi_n10000-4-s182130978c48752651.ukp;1;;1800.00;3468;;
cpp-mtu1;hi_n10000-5-s554525798c27721806.ukp;1;;1800.00;3588;;
cpp-mtu2;hi_n10000-5-s554525798c27721806.ukp;1;;1800.00;3592;;
cpp-mtu1;hi_n10000-6-s398797429c16372434.ukp;1;;1800.00;3688;;
cpp-mtu2;hi_n10000-6-s398797429c16372434.ukp;1;;1800.00;3512;;
cpp-mtu1;hi_n10000-7-s586106970c93158297.ukp;1;;1800.00;3740;;
cpp-mtu2;hi_n10000-7-s586106970c93158297.ukp;1;;1800.00;3380;;
cpp-mtu1;hi_n10000-8-s67683560c34964751.ukp;1;;1800.00;3832;;
cpp-mtu2;hi_n10000-8-s67683560c34964751.ukp;1;;1800.00;3584;;
cpp-mtu1;hi_n10000-9-s915258292c6311802.ukp;1;;1800.00;3776;;
cpp-mtu2;hi_n10000-9-s915258292c6311802.ukp;1;;1800.00;3732;;
cpp-mtu1;hi_n20000-0-s731232778c13130598.ukp;1;25.1389;25.27;4252;2646192048;
cpp-mtu2;hi_n20000-0-s731232778c13130598.ukp;1;25.7741;25.81;3876;2646192048;
cpp-mtu1;hi_n20000-10-s199607488c47897810.ukp;1;;1800.00;4320;;
cpp-mtu2;hi_n20000-10-s199607488c47897810.ukp;1;;1800.00;3852;;
cpp-mtu1;hi_n20000-11-s895832870c21445624.ukp;1;;1800.00;4220;;
cpp-mtu2;hi_n20000-11-s895832870c21445624.ukp;1;;1800.00;3856;;
cpp-mtu1;hi_n20000-12-s420935988c55461121.ukp;1;;1800.00;4268;;
cpp-mtu2;hi_n20000-12-s420935988c55461121.ukp;1;;1800.00;3888;;
cpp-mtu1;hi_n20000-13-s204947608c77271005.ukp;1;;1800.00;4152;;
cpp-mtu2;hi_n20000-13-s204947608c77271005.ukp;1;;1800.00;3700;;
cpp-mtu1;hi_n20000-14-s318339058c57605881.ukp;1;;1800.00;4264;;
cpp-mtu2;hi_n20000-14-s318339058c57605881.ukp;1;;1800.00;3884;;
cpp-mtu1;hi_n20000-15-s750851024c17795343.ukp;1;;1800.00;4276;;
cpp-mtu2;hi_n20000-15-s750851024c17795343.ukp;1;;1800.00;3856;;
cpp-mtu1;hi_n20000-16-s221755733c31287203.ukp;1;;1800.00;4360;;
cpp-mtu2;hi_n20000-16-s221755733c31287203.ukp;1;;1800.00;3860;;
cpp-mtu1;hi_n20000-17-s994385767c39687653.ukp;1;;1800.00;4344;;
cpp-mtu2;hi_n20000-17-s994385767c39687653.ukp;1;;1800.00;3796;;
cpp-mtu1;hi_n20000-18-s575639252c60094940.ukp;1;0.00133607;0.05;4308;12111929286;
cpp-mtu2;hi_n20000-18-s575639252c60094940.ukp;1;0.00053486;0.05;3884;12111929286;
cpp-mtu1;hi_n20000-19-s808826180c78733090.ukp;1;;1800.00;4232;;
cpp-mtu2;hi_n20000-19-s808826180c78733090.ukp;1;;1800.00;3816;;
cpp-mtu1;hi_n20000-1-s594914841c61666657.ukp;1;;1800.00;4316;;
cpp-mtu2;hi_n20000-1-s594914841c61666657.ukp;1;;1800.00;3812;;
cpp-mtu1;hi_n20000-20-s742053853c66621104.ukp;1;;1800.00;4268;;
cpp-mtu2;hi_n20000-20-s742053853c66621104.ukp;1;;1800.00;3888;;
cpp-mtu1;hi_n20000-21-s669712253c80951944.ukp;1;;1800.00;4360;;
cpp-mtu2;hi_n20000-21-s669712253c80951944.ukp;1;;1800.00;3880;;
cpp-mtu1;hi_n20000-22-s434860255c66089141.ukp;1;;1800.00;4344;;
cpp-mtu2;hi_n20000-22-s434860255c66089141.ukp;1;;1800.00;3856;;
cpp-mtu1;hi_n20000-23-s605460062c74433867.ukp;1;;1800.00;4288;;
cpp-mtu2;hi_n20000-23-s605460062c74433867.ukp;1;;1800.00;3800;;
cpp-mtu1;hi_n20000-24-s320356631c99252240.ukp;1;;1800.00;4268;;
cpp-mtu2;hi_n20000-24-s320356631c99252240.ukp;1;;1800.00;3856;;
cpp-mtu1;hi_n20000-25-s199811851c12031782.ukp;1;;1800.00;4264;;
cpp-mtu2;hi_n20000-25-s199811851c12031782.ukp;1;;1800.00;3704;;
cpp-mtu1;hi_n20000-26-s90924128c44036015.ukp;1;;1800.00;4316;;
cpp-mtu2;hi_n20000-26-s90924128c44036015.ukp;1;;1800.00;3836;;
cpp-mtu1;hi_n20000-27-s532584774c55453527.ukp;1;;1800.00;4392;;
cpp-mtu2;hi_n20000-27-s532584774c55453527.ukp;1;;1800.00;3816;;
cpp-mtu1;hi_n20000-28-s882501307c67192471.ukp;1;;1800.00;4396;;
cpp-mtu2;hi_n20000-28-s882501307c67192471.ukp;1;;1800.00;3820;;
cpp-mtu1;hi_n20000-29-s443600954c92125949.ukp;1;;1800.00;4336;;
cpp-mtu2;hi_n20000-29-s443600954c92125949.ukp;1;;1800.00;3764;;
cpp-mtu1;hi_n20000-2-s324673955c91206311.ukp;1;;1800.00;4220;;
cpp-mtu2;hi_n20000-2-s324673955c91206311.ukp;1;;1800.00;3888;;
cpp-mtu1;hi_n20000-30-s418727292c82162365.ukp;1;;1800.00;4272;;
cpp-mtu2;hi_n20000-30-s418727292c82162365.ukp;1;;1800.00;3836;;
cpp-mtu1;hi_n20000-31-s410031365c69379204.ukp;1;;1800.00;4268;;
cpp-mtu2;hi_n20000-31-s410031365c69379204.ukp;1;;1800.00;3764;;
cpp-mtu1;hi_n20000-32-s674362184c74104370.ukp;1;;1800.00;4396;;
cpp-mtu2;hi_n20000-32-s674362184c74104370.ukp;1;;1800.00;3700;;
cpp-mtu1;hi_n20000-33-s126192256c21861015.ukp;1;;1800.00;4288;;
cpp-mtu2;hi_n20000-33-s126192256c21861015.ukp;1;;1800.00;3700;;
cpp-mtu1;hi_n20000-34-s467641010c40842012.ukp;1;;1800.00;4156;;
