num_iter;knapsack_time;sort_time
 2230; 0x1.8d328ba1110fdp-11; 0x1.7768302ee0acfp-15
 2231; 0x1.7dd336eb9be75p-10; 0x1.710c6546b44dp-15
 2232; 0x1.71d1f6cfa20bap-11; 0x1.7e741311189afp-15
 2233; 0x1.e65c8d4113122p-11; 0x1.8ade59abdcacp-15
 2234; 0x1.bc9388774c2b9p-11; 0x1.7e0242023699ap-15
 2235; 0x1.3db6de92b6c03p-12; 0x1.7bcf9dfc43a1bp-15
 2236; 0x1.aea10186ac9bcp-10; 0x1.777512b7ceca1p-15
 2237; 0x1.0802bf084f401p-10; 0x1.7ae13f170e86dp-15
 2238; 0x1.f8a13bfa571eap-11; 0x1.78749fa8ec0bcp-15
 2239; 0x1.6dd6723d094adp-12; 0x1.787f5c705d241p-15
 2240; 0x1.60985ff77b3afp-12; 0x1.78dbb3f05cf4dp-15
 2241; 0x1.9ea1d25e6d59ep-12; 0x1.762610cf9fd4bp-15
 2242; 0x1.0d5fb9f9e157fp-10; 0x1.7b2a42c9a92bep-15
 2243; 0x1.172ccaecd6603p-11; 0x1.75d69bd88e211p-15
 2244; 0x1.be17f58c80f9bp-12; 0x1.821a3ad887dacp-15
 2245; 0x1.2d3cf16f65e0dp-12; 0x1.8798d4e76746ap-15
 2246; 0x1.b3d6edc92ceb5p-12; 0x1.7be9630e1fdbfp-15
 2247; 0x1.9d30fdcecd58p-13; 0x1.736e47ed65afcp-15
 2248; 0x1.454ee1060c2bp-11; 0x1.76373edb87fb9p-15
 2249; 0x1.e7cdc8e4fa84dp-11; 0x1.6f8e24bdc6ecep-15
 2250; 0x1.a74be767b6504p-11; 0x1.7a6b2285327bdp-15
 2251; 0x1.a78bed001570fp-11; 0x1.7571ad529a3cfp-15
 2252; 0x1.8db296d1cf514p-13; 0x1.791e465e808b5p-15
 2253; 0x1.70de3986b464ap-12; 0x1.779994911c1c9p-15
 2254; 0x1.9a071f2581913p-12; 0x1.7f0eb17c41f88p-15
 2255; 0x1.e085c4d9160eep-11; 0x1.778a8c46b0faap-15
 2256; 0x1.7800a8d88d05ap-14; 0x1.75426eb1dbd22p-15
 2257; 0x1.0961a89184216p-10; 0x1.72dc40883065ap-15
 2258; 0x1.809e64c947201p-11; 0x1.7745d417105f4p-15
 2259; 0x1.d9867fc79c9d7p-12; 0x1.81e6b0b4cf664p-15
 2260; 0x1.897e29b7c58fdp-10; 0x1.7a7c50911aa2ap-15
 2261; 0x1.7670970e46613p-9; 0x1.747cdd28ee137p-15
 2262; 0x1.6f6a710d087c2p-11; 0x1.7adacdd297784p-15
 2263; 0x1.4ca31bce67ac9p-11; 0x1.7d2da82eddb9p-15
 2264; 0x1.786c92135739ap-12; 0x1.7406c09712087p-15
 2265; 0x1.c96278dfd4804p-14; 0x1.778ed7c9ab045p-15
 2266; 0x1.55e22c26f1d3bp-11; 0x1.7c7b6a7355261p-15
 2267; 0x1.8bfd4ecabe54bp-12; 0x1.7942c837cddddp-15
 2268; 0x1.9a3770a6fe7e7p-11; 0x1.7a5e3ffc445ebp-15
 2269; 0x1.cee9766a84471p-10; 0x1.7aff4fabe4cacp-15
 2270; 0x1.d0d418708f344p-11; 0x1.79b04dc3b5d57p-15
 2271; 0x1.a28cb2557d351p-13; 0x1.781c93abe644cp-15
 2272; 0x1.9cc1dbf1c79cdp-12; 0x1.7679d149ab921p-15
 2273; 0x1.20bac6cc12f9cp-13; 0x1.75df32de82348p-15
 2274; 0x1.235f809917939p-10; 0x1.74ea62b4d60b1p-15
 2275; 0x1.6ca7a6ab2d9e5p-11; 0x1.783eefc3b6926p-15
 2276; 0x1.0764b470c6a2dp-10; 0x1.76486ce770226p-15
 2277; 0x1.d1d6bba7d02cep-11; 0x1.77a89cdb873e9p-15
 2278; 0x1.c13d88b2d2b6ep-11; 0x1.787d36aee01f3p-15
 2279; 0x1.11a7362920a48p-13; 0x1.750a990b2953ep-15
 2280; 0x1.c08788e4af5b7p-11; 0x1.7071c6db8aef7p-15
 2281; 0x1.5ef35577abb32p-11; 0x1.76d1dd46b1591p-15
 2282; 0x1.8d82bd92a5bd2p-10; 0x1.7db0a749a7e12p-15
 2283; 0x1.5e62c8077c5c5p-13; 0x1.7c235e764f5fp-15
 2284; 0x1.2359540cd025ap-13; 0x1.79025b8b274c3p-15
 2285; 0x1.297f6f0fc70c4p-11; 0x1.785f261a09db4p-15
 2286; 0x1.5784a9d0fce5dp-11; 0x1.79f2e031d96bfp-15
 2287; 0x1.048fa922451bcp-11; 0x1.76b3ccb1db152p-15
 2288; 0x1.31b1a8d9fe63ap-11; 0x1.7f6d2ebdbece1p-15
 2289; 0x1.683243741e0ap-12; 0x1.7a221ed297d6cp-15
 2290; 0x1.d81ddb29a93e2p-11; 0x1.7413a32000259p-15
 2291; 0x1.10a6a78550c88p-10; 0x1.6feec7c0c0c75p-15
 2292; 0x1.ff8767c66b676p-12; 0x1.743824f94d782p-15
 2293; 0x1.50afb4a7d6b8p-9; 0x1.7b3725529749p-15
 2294; 0x1.f188bb4760b41p-11; 0x1.7ac55443b547bp-15
 2295; 0x1.7f1476f441f58p-11; 0x1.7c1f12f355555p-15
 2296; 0x1.aec8ef8c592ep-11; 0x1.73d336735993fp-15
 2297; 0x1.0bed8dd153332p-11; 0x1.79ec6eed625d6p-15
 2298; 0x1.23289b770bc78p-11; 0x1.7c4e519413c02p-15
 2299; 0x1.81cbb6661cd94p-11; 0x1.764421647618bp-15
 2300; 0x1.93dc518b49301p-11; 0x1.723074111ee14p-15
 2301; 0x1.20a4c3ccd188p-11; 0x1.725fb2b1dd4c1p-15
 2302; 0x1.a71411c103d21p-11; 0x1.7734a60b28387p-15
 2303; 0x1.b67891500dce4p-11; 0x1.7159b47c48fbcp-15
 2304; 0x1.8338eb3f39e2ep-13; 0x1.6e81b543bb8ep-15
 2305; 0x1.17cd1da1f3d29p-10; 0x1.77d16a37ce9adp-15
 2306; 0x1.9b4bedb69eaf8p-11; 0x1.7aee219ffca3fp-15
 2307; 0x1.297a330826506p-11; 0x1.7b4ec4a2f67e6p-15
 2308; 0x1.719cbf2cbfeb5p-10; 0x1.737293705fb98p-15
 2309; 0x1.4e68e614e9be6p-13; 0x1.830abf7f39fa8p-15
 2310; 0x1.85775eed5c758p-14; 0x1.76713a43b77eap-15
 2311; 0x1.a5eb2e033ff2dp-11; 0x1.7858b4d592ccbp-15
 2312; 0x1.27d3477f09644p-10; 0x1.7d7d1d25ef6cap-15
 2313; 0x1.a494633dabcbfp-15; 0x1.79b49946afdf2p-15
 2314; 0x1.43f2eb66e3306p-10; 0x1.78b2e69415989p-15
 2315; 0x1.1c2e926d3311dp-11; 0x1.7c72d36d6112ap-15
 2316; 0x1.c1f92b9cde3f1p-13; 0x1.7fa50464714c5p-15
 2317; 0x1.74cd6500be498p-14; 0x1.7dae81882adc5p-15
 2318; 0x1.36893a3719adep-10; 0x1.7d31f3b1d7c2cp-15
 2319; 0x1.3455fb92bb8c9p-12; 0x1.8c1e5349a07f6p-15
 2320; 0x1.51bf0f74e8096p-13; 0x1.7dd74ee472389p-15
 2321; 0x1.19ce6e73b743p-11; 0x1.78908a7c454aep-15
 2322; 0x1.fa25edc7bb8d5p-11; 0x1.7c86273ac63e5p-15
 2323; 0x1.e25289d46e709p-11; 0x1.74d4e925f3da8p-15
 2324; 0x1.4d8181e48af35p-13; 0x1.6fac35529d30dp-15
 2325; 0x1.397d35710c42ep-11; 0x1.70ce1e5b8ac03p-15
 2326; 0x1.e71580f942544p-11; 0x1.7940a27650d9p-15
 2327; 0x1.3e4dbaeb45554p-12; 0x1.759854ed64945p-15
 2328; 0x1.642507653de13p-13; 0x1.7311f06d65dfp-15
 2329; 0x1.ca5386f6e5e13p-12; 0x1.72933cd595c09p-15
 2330; 0x1.904a295db62d7p-12; 0x1.6f814234d8cfcp-15
 2331; 0x1.522e760a1d654p-11; 0x1.76edc81a0a983p-15
 2332; 0x1.7e6da1cca18c6p-10; 0x1.734bebd595621p-15
 2333; 0x1.0a5a4bfbd6fb8p-10; 0x1.76cfb78534544p-15
 2334; 0x1.34f0108d85a8ep-13; 0x1.7a39be22f70c2p-15
 2335; 0x1.6b3ba70ee6e77p-13; 0x1.7431b3b4d6699p-15
 2336; 0x1.cc19b851af63fp-12; 0x1.74f51f7c47235p-15
 2337; 0x1.d64614aeb023ap-15; 0x1.7270e0bdc572ep-15
 2338; 0x1.17525fa6e2352p-13; 0x1.75d2505594176p-15
 2339; 0x1.80db0f6352e93p-11; 0x1.7b99ee170e285p-15
 2340; 0x1.4fb7d6cf0ccbap-10; 0x1.7621c54ca5cbp-15
 2341; 0x1.231ccbcedc2cdp-11; 0x1.77a451588d34ep-15
 2342; 0x1.c9fc8dda9e9c9p-11; 0x1.756f87911d381p-15
 2343; 0x1.3cdac09a284e9p-11; 0x1.719a2128ef8d7p-15
 2344; 0x1.d9924f6fcc382p-12; 0x1.7608003ac990cp-15
 2345; 0x1.804fbdfac44e4p-11; 0x1.7b9c13d88b2d3p-15
 2346; 0x1.e49fd242d86ccp-10; 0x1.7bc92cb7cc932p-15
 2347; 0x1.d912cdaf6d37ep-12; 0x1.767bf70b2896ep-15
 2348; 0x1.79a3aff2f758ep-11; 0x1.7729e943b7202p-15
 2349; 0x1.39f8b066a0da1p-10; 0x1.731cad34d6f75p-15
 2350; 0x1.33679cad8671bp-14; 0x1.7ac32e823842dp-15
 2351; 0x1.011d0b7e8e506p-11; 0x1.7919fadb86819p-15
 2352; 0x1.1e91bb7ec6af8p-10; 0x1.7942c837cddddp-15
 2353; 0x1.4fa0e34b24a7cp-10; 0x1.7b937cd29719cp-15
 2354; 0x1.3f966deb150c6p-10; 0x1.7bdea646aec3bp-15
 2355; 0x1.3693e5d07edep-13; 0x1.807778764d281p-15
 2356; 0x1.30d817b73467dp-11; 0x1.7569164ca6298p-15
 2357; 0x1.c02368874a591p-13; 0x1.756d61cfa0333p-15
 2358; 0x1.3103d8fd87aabp-12; 0x1.70021b8e25f3p-15
 2359; 0x1.7f895e4947addp-11; 0x1.79b04dc3b5d57p-15
 2360; 0x1.9e3df6b937f82p-12; 0x1.75fb1db1db73ap-15
 2361; 0x1.8a31bf0c3c45dp-12; 0x1.7623eb0e22cfep-15
 2362; 0x1.119404b7d3492p-11; 0x1.83225ecf992fep-15
 2363; 0x1.0394cec86954ap-10; 0x1.79ca12d5920fbp-15
 2364; 0x1.00c89f380b819p-13; 0x1.7ccd052be3de9p-15
 2365; 0x1.e1f722d91551fp-11; 0x1.78a6040b277b7p-15
 2366; 0x1.dca4055859886p-12; 0x1.722e4e4fa1dc6p-15
 2367; 0x1.e776f224cb109p-11; 0x1.7aab8f31d90d7p-15
 2368; 0x1.f315139612841p-13; 0x1.71da8dd5961f1p-15
 2369; 0x1.49b72e2a09e9cp-10; 0x1.784561082da1p-15
 2370; 0x1.a684a85f9ee5dp-10; 0x1.7173798e25361p-15
 2371; 0x1.a48fe4308e09cp-10; 0x1.7af0476179a8dp-15
 2372; 0x1.f98341c6fd5d9p-11; 0x1.7e8ffde471da1p-15
 2373; 0x1.8c87d20abe0dep-11; 0x1.7d49930236f82p-15
 2374; 0x1.3e73d915b06b7p-13; 0x1.758fbde77080ep-15
 2375; 0x1.41d90ac019d86p-10; 0x1.73b0da5b89464p-15
 2376; 0x1.09dd45e33088ep-14; 0x1.72390b1712f4bp-15
 2377; 0x1.9eddaecfea413p-11; 0x1.74b6d8911d969p-15
 2378; 0x1.d70f0135f139dp-11; 0x1.770341a8ecc8cp-15
 2379; 0x1.062247c25035ep-9; 0x1.768d251710bdcp-15
 2380; 0x1.65c19d3b3125ep-12; 0x1.796dbb55923efp-15
 2381; 0x1.1e436a967f667p-11; 0x1.820f7e1116c28p-15
 2382; 0x1.a7678d82dfeecp-11; 0x1.7763e4abe6a33p-15
 2383; 0x1.0d4eae4a11017p-11; 0x1.77fc5d5592fbfp-15
 2384; 0x1.75a2438c46cacp-12; 0x1.7a983b6473e1cp-15
 2385; 0x1.ff44d55847d0ep-14; 0x1.7605da794c8bep-15
 2386; 0x1.350748c99d6d6p-10; 0x1.8923f7f942c3fp-15
 2387; 0x1.c6319f81b2699p-12; 0x1.7721523dc30ccp-15
 2388; 0x1.03b606d16f37bp-10; 0x1.797206d88c48ap-15
 2389; 0x1.e4b8fcb6497dap-11; 0x1.77bbf0a8ec6a4p-15
 2390; 0x1.2f833f28f98d4p-10; 0x1.7639649d05006p-15
 2391; 0x1.c4f85be095457p-12; 0x1.7a6f6e082c858p-15
 2392; 0x1.90c740a468884p-13; 0x1.6c4f113dc8961p-15
 2393; 0x1.27aee801d3e21p-10; 0x1.7539d7abe7bebp-15
 2394; 0x1.3f79b4ef2ceb6p-10; 0x1.7c61a56178ebdp-15
 2395; 0x1.29758070e4d5cp-10; 0x1.7811d6e4752c7p-15
 2396; 0x1.2592e1998d854p-10; 0x1.7d94bc764ea21p-15
 2397; 0x1.f0d7a19aa28bcp-10; 0x1.7989a628eb7e1p-15
 2398; 0x1.384bdd096c20ap-12; 0x1.78568f1415c7dp-15
 2399; 0x1.ae6bfd6dee33fp-10; 0x1.765bc0b4d54e1p-15
 2400; 0x1.2ca0945706ef5p-11; 0x1.77be166a696f2p-15
 2401; 0x1.c27fecca432fap-12; 0x1.7ca437cf9c825p-15
 2402; 0x1.519710412f8fp-11; 0x1.775d73676f94ap-15
 2403; 0x1.6ab54cf5c967cp-11; 0x1.81188825ed943p-15
 2404; 0x1.06ef43ab61a95p-13; 0x1.738c58823bf3cp-15
 2405; 0x1.695ee9447cb1bp-11; 0x1.775927e4758afp-15
 2406; 0x1.a64853abcea57p-11; 0x1.750cbecca658cp-15
 2407; 0x1.40099692e530bp-11; 0x1.7a73b98b268f3p-15
 2408; 0x1.f2b15a4cf4f2ap-11; 0x1.776ea17357bb8p-15
 2409; 0x1.cf3e3897429ebp-12; 0x1.781eb96d63499p-15
 2410; 0x1.7cd0e99a96776p-11; 0x1.76e30b52997ffp-15
 2411; 0x1.975cc23c94ca9p-10; 0x1.7ba4aade7f409p-15
 2412; 0x1.7ec2fe97cb0d6p-10; 0x1.767585c6b1885p-15
 2413; 0x1.2b700a17f5aeep-12; 0x1.75dae75b882adp-15
 2414; 0x1.79f1cd511ae98p-13; 0x1.75aba8bac9cp-15
 2415; 0x1.fa3e38e491d44p-11; 0x1.7dd0dd9ffb2ap-15
 2416; 0x1.3fc9078a26cecp-11; 0x1.7b16eefc44003p-15
 2417; 0x1.0ca3d257a62f2p-12; 0x1.74fdb6823b36cp-15
 2418; 0x1.15d50fa29b872p-11; 0x1.7b07e6b1d8de3p-15
 2419; 0x1.2fcafc70b1f77p-10; 0x1.7641fba2f913dp-15
 2420; 0x1.cfb636326c0dfp-12; 0x1.6d14a2c6b654bp-15
 2421; 0x1.4490d3a253fd5p-10; 0x1.79025b8b274c3p-15
 2422; 0x1.0bf4ef9a70f3dp-11; 0x1.78f12d7f3f256p-15
 2423; 0x1.d158b3dc77201p-12; 0x1.77d16a37ce9adp-15
 2424; 0x1.5cb0fd5ad687bp-11; 0x1.8979de34cb862p-15
 2425; 0x1.c9d5a187a4a48p-12; 0x1.7dfdf67f3c8ffp-15
 2426; 0x1.7cc17a3be3e47p-12; 0x1.789f92c6b06cep-15
 2427; 0x1.ebb3f644c8e56p-11; 0x1.7a10f0c6afafep-15
 2428; 0x1.226e2dc9d6921p-11; 0x1.788e64bac846p-15
 2429; 0x1.fdfa86075a562p-11; 0x1.7ac32e823842dp-15
 2430; 0x1.ce3f79ceb43edp-11; 0x1.74004f529af9ep-15
 2431; 0x1.1e7a4fb88b329p-11; 0x1.794d84ff3ef62p-15
 2432; 0x1.a2cd1f0223c6bp-12; 0x1.73ac8ed88f3c9p-15
 2433; 0x1.15b697f97dd24p-10; 0x1.73993b0b2a10ep-15
 2434; 0x1.60f7f019b693p-11; 0x1.78818231da28ep-15
 2435; 0x1.08853d49c01b1p-9; 0x1.79ffc2bac7891p-15
 2436; 0x1.a2379a428354bp-11; 0x1.713ba3e772b7dp-15
 2437; 0x1.21e659bbb31fp-13; 0x1.745ecc9417cf8p-15
 2438; 0x1.c0eadb19857bfp-12; 0x1.7a82c1d591b13p-15
 2439; 0x1.ba2be0589acbdp-11; 0x1.758fbde77080ep-15
 2440; 0x1.1f5d0151a883p-10; 0x1.7695bc1d04d13p-15
 2441; 0x1.a026c8e401693p-11; 0x1.79b8e4c9a9e8ep-15
 2442; 0x1.5d3fdd4bdc32ap-10; 0x1.75781e97114b8p-15
 2443; 0x1.0ec095ba6f85bp-10; 0x1.76cd91c3b74f6p-15
 2444; 0x1.79a8ebfa9814bp-11; 0x1.7736cbcca53d4p-15
 2445; 0x1.83efca63f8085p-10; 0x1.7695bc1d04d13p-15
 2446; 0x1.45d9a8fe3b84bp-12; 0x1.7d4321bdbfe99p-15
 2447; 0x1.9ea2e53f2bdc4p-12; 0x1.6f1e797061f07p-15
 2448; 0x1.e7fea3d6d6b34p-12; 0x1.795eb30b271cfp-15
 2449; 0x1.9accb0ae6f4fep-12; 0x1.76848e111caa5p-15
 2450; 0x1.3e810056ce292p-12; 0x1.754048f05ecd4p-15
 2451; 0x1.6035301ebceacp-10; 0x1.79ea492be5588p-15
 2452; 0x1.8508e8dccdcbdp-11; 0x1.75a5377652b17p-15
 2453; 0x1.6bd939641c2bap-10; 0x1.7121ded5967d9p-15
 2454; 0x1.0c7e8255c9fadp-11; 0x1.76d628c9ab62dp-15
 2455; 0x1.d9d00cea9683bp-11; 0x1.77bbf0a8ec6a4p-15
 2456; 0x1.b27007d86f2p-13; 0x1.6deb625b8c3a3p-15
 2457; 0x1.dda3b4a58e9a6p-11; 0x1.77f1a08e21e3ap-15
 2458; 0x1.33ef9317c1b51p-9; 0x1.7ae58a9a08908p-15
 2459; 0x1.c091106f4a20fp-10; 0x1.78ccaba5f1d2dp-15
 2460; 0x1.539fd40a1ca85p-11; 0x1.793a3131d9ca7p-15
 2461; 0x1.015790571d14bp-10; 0x1.77259dc0bd167p-15
 2462; 0x1.5c1952d9b910dp-11; 0x1.852e5b3ac1d08p-15
 2463; 0x1.0459a356d4199p-10; 0x1.7569164ca6298p-15
 2464; 0x1.2db6244765a2dp-11; 0x1.799ad434d3a4ep-15
 2465; 0x1.65a41616ba232p-12; 0x1.70986e765546ep-15
 2466; 0x1.1f3d071c7ee6bp-9; 0x1.78d7686d62eb1p-15
 2467; 0x1.1a38ddb97b83ap-12; 0x1.7af0476179a8dp-15
 2468; 0x1.276a522e4b17p-12; 0x1.78d0f728ebdc8p-15
 2469; 0x1.f6dd977552119p-13; 0x1.7c2bf57c43727p-15
 2470; 0x1.893ceee2901c6p-11; 0x1.797206d88c48ap-15
 2471; 0x1.969e4dc4952cp-11; 0x1.78ac754f9e8ap-15
 2472; 0x1.d17aed982f9d6p-10; 0x1.743a4abaca7cfp-15
 2473; 0x1.b1dfe17c873a2p-12; 0x1.7a9c86e76deb7p-15
 2474; 0x1.0b14974cf460ap-10; 0x1.791389970f73p-15
 2475; 0x1.5181b90e652ecp-10; 0x1.74ffdc43b83bap-15
 2476; 0x1.3c7aebbfbd56p-11; 0x1.7b4407db85662p-15
 2477; 0x1.974d3081ca676p-11; 0x1.77dc26ff3fb31p-15
 2478; 0x1.6e6903129dd62p-14; 0x1.7641fba2f913dp-15
 2479; 0x1.e6c8541fc575dp-11; 0x1.6f701428f0a8ep-15
 2480; 0x1.2cb51d61426dcp-11; 0x1.6ffdd00b2be95p-15
 2481; 0x1.5a47db471f349p-11; 0x1.7af0476179a8dp-15
 2482; 0x1.15c9625683bcbp-10; 0x1.777738794bcefp-15
 2483; 0x1.da3048d948ed4p-11; 0x1.716d0849ae278p-15
 2484; 0x1.4f21d9cd19009p-12; 0x1.7679d149ab921p-15
 2485; 0x1.cda2b5a20ddc6p-12; 0x1.77aac29d04437p-15
 2486; 0x1.097bf713bf9cep-9; 0x1.7a2f015b85f3ep-15
 2487; 0x1.7f120c7a95502p-10; 0x1.7cc022a2f5c17p-15
 2488; 0x1.ebb86423dabf7p-12; 0x1.7718bb37cef95p-15
 2489; 0x1.f20bdcbe42ac8p-12; 0x1.726c953acb693p-15
 2490; 0x1.d145e97f71358p-12; 0x1.7917d51a097ccp-15
 2491; 0x1.f346df0c9564ap-11; 0x1.6ea85cde85e56p-15
 2492; 0x1.022f1e1481dcp-11; 0x1.77ed550b27d9fp-15
 2493; 0x1.4eb0922e96407p-11; 0x1.7754dc617b814p-15
 2494; 0x1.70494f657f1bfp-10; 0x1.729788588fca5p-15
 2495; 0x1.2dd728c647cd8p-11; 0x1.7ba2851d023bcp-15
 2496; 0x1.0b242907bec3dp-10; 0x1.74117d5e8320cp-15
 2497; 0x1.584e75aed8c6p-10; 0x1.776a55f05db1dp-15
 2498; 0x1.79a4a0779e0b1p-11; 0x1.765329aee13abp-15
 2499; 0x1.0fe24b39395cap-10; 0x1.76848e111caa5p-15
 2500; 0x1.9002162fc23a7p-11; 0x1.78d0f728ebdc8p-15
 2501; 0x1.9ece8429674efp-11; 0x1.757c6a1a0b553p-15
 2502; 0x1.f3159d0671c54p-14; 0x1.742d6831dc5fdp-15
 2503; 0x1.735482db89758p-13; 0x1.7078382001fep-15
 2504; 0x1.4149b28cc0d46p-14; 0x1.716d0849ae278p-15
 2505; 0x1.bcf60c83936a4p-14; 0x1.7e491ff35439dp-15
 2506; 0x1.a6928c9b3f9d4p-10; 0x1.75cbdf111d08dp-15
 2507; 0x1.7d3a01476c94ep-13; 0x1.75dd0d1d052fap-15
 2508; 0x1.317a3a4793565p-13; 0x1.ab0c18f9316afp-15
 2509; 0x1.58f77097f634p-10; 0x1.7883a7f3572dcp-15
 2510; 0x1.483897bae100dp-11; 0x1.78c4149ffdbf6p-15
 2511; 0x1.97f9a8c552fd5p-11; 0x1.7dc1d5559008p-15
 2512; 0x1.3854a79983ec8p-10; 0x1.76a29ea5f2ee5p-15
 2513; 0x1.1c86e32268798p-13; 0x1.7c9dc68b2573cp-15
 2514; 0x1.1d55506979ec3p-10; 0x1.77c8d331da876p-15
 2515; 0x1.d6a53dbca40abp-11; 0x1.9465e446a2371p-15
 2516; 0x1.76e745a787a18p-9; 0x1.7d96e237cba6ep-15
 2517; 0x1.c9f1f36f4554ap-11; 0x1.788c3ef94b413p-15
 2518; 0x1.3317e2fe451d7p-10; 0x1.77a22b97103p-15
 2519; 0x1.de1004f4a03f4p-13; 0x1.729bd3db89d4p-15
 2520; 0x1.5aa658889c0a2p-12; 0x1.76debfcf9f764p-15
 2521; 0x1.209f31def5436p-10; 0x1.73344c85362cbp-15
 2522; 0x1.401efef3bb791p-10; 0x1.77c487aee07dbp-15
 2523; 0x1.76d9a624168abp-11; 0x1.7aa743aedf03cp-15
 2524; 0x1.52b56ac1a60e6p-10; 0x1.7989a628eb7e1p-15
 2525; 0x1.0ab7b65c954eap-10; 0x1.7a266a5591e07p-15
 2526; 0x1.8ced4a0111334p-12; 0x1.74540fcca6b74p-15
 2527; 0x1.21d0b539b32a1p-9; 0x1.76debfcf9f764p-15
 2528; 0x1.43f2a6aeb38fcp-9; 0x1.78ca85e474cdfp-15
 2529; 0x1.dd1c47abb2984p-12; 0x1.7892b03dc24fcp-15
 2530; 0x1.9b61f0b5e0214p-11; 0x1.7a9c86e76deb7p-15
 2531; 0x1.d378d23d93ce1p-12; 0x1.7e695649a782bp-15
 2532; 0x1.390334707d9f2p-12; 0x1.78ced1676ed7bp-15
 2533; 0x1.63305997a988p-11; 0x1.7d63581413326p-15
 2534; 0x1.635f0ec808b1ap-10; 0x1.76e756d59389ap-15
 2535; 0x1.3bb34e3a646ebp-9; 0x1.73d55c34d698dp-15
 2536; 0x1.af75cee42934dp-11; 0x1.7d87d9ed6084fp-15
 2537; 0x1.d1d4fcfa9a99p-12; 0x1.74a15f023b66p-15
 2538; 0x1.371ed024c6081p-10; 0x1.787279e76f06fp-15
 2539; 0x1.edc6b9daa41d5p-10; 0x1.6e8c720b2ca65p-15
 2540; 0x1.e3ea4ab7086a6p-11; 0x1.7ab42637cd20ep-15
 2541; 0x1.837957ebe0748p-12; 0x1.77af0e1ffe4d2p-15
 2542; 0x1.323a06588117ep-10; 0x1.77aac29d04437p-15
 2543; 0x1.4757c72b1114ap-11; 0x1.70df4c6772e71p-15
 2544; 0x1.9cb5b6635c796p-10; 0x1.7365b0e7719c6p-15
 2545; 0x1.445f5e120ca58p-10; 0x1.74c8069d05bd6p-15
 2546; 0x1.10cf860fa40cep-10; 0x1.6e0301abeb6f9p-15
 2547; 0x1.37156af64312dp-11; 0x1.74a9f6082f797p-15
 2548; 0x1.0af24c632ffb1p-10; 0x1.754d2b794cea6p-15
 2549; 0x1.fd1d32d1f591dp-12; 0x1.72a690a2faec4p-15
 2550; 0x1.abd995bb9c2b7p-11; 0x1.7d45477f3cee7p-15
 2551; 0x1.58d9b5e95b78cp-11; 0x1.76f2139d04a1fp-15
 2552; 0x1.50196a56ad583p-10; 0x1.7883a7f3572dcp-15
 2553; 0x1.bf57435dcdbb8p-11; 0x1.763db01fff0a2p-15
 2554; 0x1.801b65ae7cf7fp-11; 0x1.7adacdd297784p-15
 2555; 0x1.2273251947ad4p-10; 0x1.74fb90c0be31ep-15
 2556; 0x1.0e805c97ecac8p-10; 0x1.7e6b7c0b24878p-15
 2557; 0x1.f573568640eeap-10; 0x1.79fd9cf94a843p-15
 2558; 0x1.05af8ec5cd769p-11; 0x1.7cdc0d764f008p-15
 2559; 0x1.2b957c75e9b38p-11; 0x1.7781f540bce73p-15
 2560; 0x1.6e771ad862461p-10; 0x1.7392c9c6b3025p-15
 2561; 0x1.2579c854285c8p-10; 0x1.783658bdc27fp-15
 2562; 0x1.108580aa56cd9p-10; 0x1.79ffc2bac7891p-15
 2563; 0x1.8c63d9a1cffc9p-10; 0x1.786c08a2f7f86p-15
 2564; 0x1.fe169336cb659p-11; 0x1.766231f94c5cap-15
 2565; 0x1.ed15058f7acb9p-10; 0x1.7591e3a8ed85cp-15
 2566; 0x1.76bfe1123a507p-11; 0x1.76713a43b77eap-15
 2567; 0x1.3d3fc04e281afp-10; 0x1.74bb241417a04p-15
 2568; 0x1.107b089b1555ep-10; 0x1.7933bfed62bbep-15
 2569; 0x1.9e24dd73d2cf6p-11; 0x1.7904814ca4511p-15
 2570; 0x1.567c637dd3c06p-12; 0x1.771249f357eacp-15
 2571; 0x1.2383790205a4fp-10; 0x1.7904814ca4511p-15
 2572; 0x1.6ad854da10c6ep-14; 0x1.7e46fa31d735p-15
 2573; 0x1.bd566ace5da42p-11; 0x1.7630cd9710edp-15
 2574; 0x1.4295e2e6fbb36p-11; 0x1.750427c6b2455p-15
 2575; 0x1.158b715195b8bp-10; 0x1.702ae8ea6d4f4p-15
 2576; 0x1.668bbeff488edp-12; 0x1.77976ecf9f17cp-15
 2577; 0x1.5c6ef45d12326p-11; 0x1.70d269de84c9fp-15
 2578; 0x1.7fe1258e1dd44p-13; 0x1.7632f3588df1dp-15
 2579; 0x1.15565c0acb68ap-11; 0x1.775090de81778p-15
 2580; 0x1.9260591ff0a5p-11; 0x1.7544947358d6fp-15
 2581; 0x1.c9c857ea6f168p-11; 0x1.77fc5d5592fbfp-15
 2582; 0x1.8a7e40194212cp-12; 0x1.7aa743aedf03cp-15
 2583; 0x1.1341eaf5c685p-13; 0x1.743824f94d782p-15
 2584; 0x1.077cff8d9ce9cp-12; 0x1.77e6e3c6b0cb6p-15
 2585; 0x1.163f7ee85fc7bp-11; 0x1.755e598535113p-15
 2586; 0x1.ede542b1cdba5p-11; 0x1.7ee809e177a12p-15
 2587; 0x1.2947aa9720762p-10; 0x1.79bf560e20f77p-15
 2588; 0x1.0bc8c73fd64p-12; 0x1.73231e794e05ep-15
