algorithm;filename;run_number;internal_time;external_time;external_memory;opt;
mgreendp;hi_n5000-16-s221755733c3795391.ukp;1;0.0376417;0.05;62516;197618221;
mgreendp;hi_n5000-17-s994385767c5488791.ukp;1;0.0456213;0.06;88948;285770977;
mgreendp;hi_n5000-18-s575639252c2452692.ukp;1;0.0401758;0.05;41548;127509629;
mgreendp;hi_n5000-19-s808826180c589971.ukp;1;0.026237;0.04;12668;29894792;
mgreendp;hi_n5000-1-s594914841c3897377.ukp;1;0.0368835;0.05;64152;202828256;
mgreendp;hi_n5000-20-s742053853c4277527.ukp;1;0.0396759;0.05;70160;222333758;
mgreendp;hi_n5000-21-s669712253c4156282.ukp;1;0.038759;0.05;68184;215265089;
mgreendp;hi_n5000-22-s434860255c760592.ukp;1;0.0270848;0.04;15044;38292306;
mgreendp;hi_n5000-23-s605460062c1320121.ukp;1;0.0281174;0.04;23944;68471306;
mgreendp;hi_n5000-24-s320356631c289111.ukp;1;0.023974;0.04;7716;14241433;
mgreendp;hi_n5000-25-s199811851c295352.ukp;1;0.0242344;0.04;7704;14841895;
mgreendp;hi_n5000-26-s90924128c4784946.ukp;1;0.0428012;0.06;78136;248005346;
mgreendp;hi_n5000-27-s532584774c4924154.ukp;1;0.0470745;0.06;80196;255956893;
mgreendp;hi_n5000-28-s882501307c3244282.ukp;1;0.0400463;0.05;54056;167870825;
mgreendp;hi_n5000-29-s443600954c1100532.ukp;1;0.0335677;0.05;20244;56228408;
mgreendp;hi_n5000-2-s324673955c9445422.ukp;1;0.0715532;0.09;150740;491389563;
mgreendp;hi_n5000-30-s418727292c3528071.ukp;1;0.0357496;0.05;53016;183744431;
mgreendp;hi_n5000-31-s410031365c7557273.ukp;1;0.0502626;0.06;121368;392536090;
mgreendp;hi_n5000-32-s674362184c9214816.ukp;1;0.0511863;0.07;119948;479771944;
mgreendp;hi_n5000-33-s126192256c6034433.ukp;1;0.043925;0.06;97388;313734584;
mgreendp;hi_n5000-34-s467641010c7638994.ukp;1;0.0578212;0.07;122540;396778261;
mgreendp;hi_n5000-35-s889293313c3962519.ukp;1;0.0382553;0.05;65016;205270069;
mgreendp;hi_n5000-36-s442208726c8093966.ukp;1;0.0468377;0.06;112240;421484538;
mgreendp;hi_n5000-37-s252959003c2884248.ukp;1;0.0391258;0.06;48400;149921553;
mgreendp;hi_n5000-38-s527753500c6354493.ukp;1;0.0488215;0.07;102540;330815624;
mgreendp;hi_n5000-39-s713413380c7875145.ukp;1;0.0533187;0.07;126316;409130491;
mgreendp;hi_n5000-3-s300958364c5172202.ukp;1;0.032577;0.04;56604;269240887;
mgreendp;hi_n5000-40-s534548386c5024417.ukp;1;0.0470738;0.06;81824;261426692;
mgreendp;hi_n5000-41-s262685617c6678450.ukp;1;0.0470528;0.06;107672;346660818;
mgreendp;hi_n5000-42-s261146317c3877296.ukp;1;0.0443274;0.06;64036;201216923;
mgreendp;hi_n5000-43-s325989053c5628220.ukp;1;0.0483583;0.06;91268;292395690;
mgreendp;hi_n5000-44-s539788685c2014515.ukp;1;0.0384192;0.06;34608;103664827;
mgreendp;hi_n5000-45-s19378828c1766445.ukp;1;0.0397134;0.05;30668;91933252;
mgreendp;hi_n5000-46-s956143877c3579055.ukp;1;0.0444926;0.06;59228;185524952;
