algorithm;filename;run_number;total_iter;hex_sum_knapsack_time;hex_sum_sort_time;hex_sum_master_prob_time;hex_rolls;
ukp5_int_cutstock;BPP_50_500_0.2_0.7_9.csp.txt;1;221;0x1.657f3e573148p-10;0x1.d38795cfcf4fbp-12;0x1.9af8c38f7b21cp-7;0x1.7cp+4;
ukp5_int_ns_cutstock;BPP_50_500_0.2_0.7_9.csp.txt;1;221;0x1.465b2e23ffb98p-10;0x0p+0;0x1.89bd3a7ffb044p-7;0x1.7cp+4;
mtu1_cutstock;BPP_50_500_0.2_0.7_9.csp.txt;1;221;0x1.9d760be4a97c2p-10;0x1.c0c69df867c9ep-12;0x1.924e9b3264c5bp-7;0x1.7cp+4;
cplex_cutstock;BPP_50_500_0.2_0.7_9.csp.txt;1;152;0x1.8eef6f4a4be4ap-2;0x0p+0;0x1.46077640f9f05p-7;0x1.7cp+4;
ukp5_fp_cutstock;BPP_50_500_0.2_0.8_0.csp.txt;1;126;0x1.b7e44c3424e43p-11;0x1.3477ce3a2c98ep-12;0x1.d39cb52cf2fd3p-8;0x1.c8p+4;
ukp5_fp_ns_cutstock;BPP_50_500_0.2_0.8_0.csp.txt;1;126;0x1.596e056c25981p-11;0x0p+0;0x1.877f4bf6b4b8bp-8;0x1.c8p+4;
ukp5_int_cutstock;BPP_50_500_0.2_0.8_0.csp.txt;1;126;0x1.b4299b627a262p-11;0x1.1dec2cc208815p-12;0x1.d8e7fcedc0a7p-8;0x1.c8p+4;
ukp5_int_ns_cutstock;BPP_50_500_0.2_0.8_0.csp.txt;1;126;0x1.5dc3324ce1e39p-11;0x0p+0;0x1.8444e6c274e2ep-8;0x1.c8p+4;
mtu1_cutstock;BPP_50_500_0.2_0.8_0.csp.txt;1;126;0x1.c3f2800718c52p-11;0x1.090059c213354p-12;0x1.d9d2a6a2e3e7ap-8;0x1.c8p+4;
cplex_cutstock;BPP_50_500_0.2_0.8_0.csp.txt;1;112;0x1.40c5c9d6d6c49p-2;0x0p+0;0x1.d80f46d60e7b4p-8;0x1.c8p+4;
ukp5_fp_cutstock;BPP_50_50_0.1_0.7_0.csp.txt;1;28;0x1.9c418c08d9babp-13;0x1.c463a54983b52p-15;0x1.4918081abcd6p-9;0x1.7p+4;
ukp5_fp_ns_cutstock;BPP_50_50_0.1_0.7_0.csp.txt;1;26;0x1.ad69b01ce8c41p-14;0x0p+0;0x1.584815986d9f8p-10;0x1.7000000000001p+4;
ukp5_int_cutstock;BPP_50_50_0.1_0.7_0.csp.txt;1;25;0x1.745ecc9417cf8p-12;0x1.629da665fd2c5p-14;0x1.23fc8dc97090ap-8;0x1.7p+4;
ukp5_int_ns_cutstock;BPP_50_50_0.1_0.7_0.csp.txt;1;25;0x1.77ff95f7ce832p-13;0x0p+0;0x1.32454c9051717p-9;0x1.7p+4;
mtu1_cutstock;BPP_50_50_0.1_0.7_0.csp.txt;1;25;0x1.343a557791ee1p-12;0x1.5f5a476304cbfp-14;0x1.1ec8a0a0d27b9p-8;0x1.7p+4;
cplex_cutstock;BPP_50_50_0.1_0.7_0.csp.txt;1;24;0x1.7a50ddacddb2fp-5;0x0p+0;0x1.addb08e9776c3p-10;0x1.7p+4;
ukp5_fp_cutstock;BPP_50_50_0.1_0.8_4.csp.txt;1;39;0x1.aaa7b3e39cc7dp-13;0x1.1fa1fe3978bf1p-14;0x1.280db292864c7p-9;0x1.74p+4;
ukp5_fp_ns_cutstock;BPP_50_50_0.1_0.8_4.csp.txt;1;44;0x1.aa5aee1e675a7p-13;0x0p+0;0x1.236cdb645909cp-9;0x1.74p+4;
ukp5_int_cutstock;BPP_50_50_0.1_0.8_4.csp.txt;1;46;0x1.46bc383b4104ep-11;0x1.915360358604ep-13;0x1.c6bd71c39a51dp-8;0x1.74p+4;
ukp5_int_ns_cutstock;BPP_50_50_0.1_0.8_4.csp.txt;1;46;0x1.4996187d1bd6dp-12;0x0p+0;0x1.eb4f550e0a95ep-9;0x1.74p+4;
mtu1_cutstock;BPP_50_50_0.1_0.8_4.csp.txt;1;45;0x1.e170eb1c0fa29p-13;0x1.649761e47f238p-14;0x1.a3e4a9c0e1babp-9;0x1.74p+4;
cplex_cutstock;BPP_50_50_0.1_0.8_4.csp.txt;1;45;0x1.8893e5bf50d23p-4;0x0p+0;0x1.78ae3c93da121p-9;0x1.7400000000001p+4;
ukp5_fp_cutstock;BPP_50_50_0.2_0.7_2.csp.txt;1;40;0x1.040bfe3b03e2p-12;0x1.51ade168ffe2ap-14;0x1.8360e1dbec694p-9;0x1.5ep+4;
ukp5_fp_ns_cutstock;BPP_50_50_0.2_0.7_2.csp.txt;1;40;0x1.40c2f15f5be39p-13;0x0p+0;0x1.f64219b38dea2p-10;0x1.5ep+4;
ukp5_int_cutstock;BPP_50_50_0.2_0.7_2.csp.txt;1;42;0x1.0cd197035ea6bp-11;0x1.4db59578a2a8ep-13;0x1.9a238686b1237p-8;0x1.5ep+4;
ukp5_int_ns_cutstock;BPP_50_50_0.2_0.7_2.csp.txt;1;42;0x1.11bc2647a393ep-12;0x0p+0;0x1.af463a5d2f415p-9;0x1.5ep+4;
mtu1_cutstock;BPP_50_50_0.2_0.7_2.csp.txt;1;42;0x1.dc0f93797798bp-12;0x1.3d22b16c04713p-13;0x1.b88012f99ba6cp-8;0x1.5ep+4;
cplex_cutstock;BPP_50_50_0.2_0.7_2.csp.txt;1;34;0x1.22a4fa7e697p-4;0x0p+0;0x1.280093e86e829p-9;0x1.5ep+4;
ukp5_fp_cutstock;BPP_50_50_0.2_0.8_8.csp.txt;1;33;0x1.8e098fee1695ep-13;0x1.1267694e55d6fp-14;0x1.34c968f2bb518p-9;0x1.dp+4;
ukp5_fp_ns_cutstock;BPP_50_50_0.2_0.8_8.csp.txt;1;33;0x1.14272964a84b4p-13;0x0p+0;0x1.916883de2cacdp-10;0x1.dp+4;
ukp5_int_cutstock;BPP_50_50_0.2_0.8_8.csp.txt;1;33;0x1.a0832064013a1p-12;0x1.d8bf96a5c0bbbp-14;0x1.3fe026012cb7p-8;0x1.dp+4;
ukp5_int_ns_cutstock;BPP_50_50_0.2_0.8_8.csp.txt;1;33;0x1.a12e1eb283dc6p-13;0x0p+0;0x1.4e43a74119723p-9;0x1.dp+4;
mtu1_cutstock;BPP_50_50_0.2_0.8_8.csp.txt;1;33;0x1.836829dff84dcp-12;0x1.ee08d406745adp-14;0x1.62837e8b5c7b4p-8;0x1.dp+4;
cplex_cutstock;BPP_50_50_0.2_0.8_8.csp.txt;1;30;0x1.4002b519b05ep-5;0x0p+0;0x1.c52a5ae13bde6p-10;0x1.dp+4;
ukp5_fp_cutstock;BPP_50_750_0.1_0.7_9.csp.txt;1;133;0x1.8dd8f9b46a07ep-10;0x1.7d10210a66b65p-12;0x1.5915585f7030cp-7;0x1.5677d46cefa8ep+4;
ukp5_fp_ns_cutstock;BPP_50_750_0.1_0.7_9.csp.txt;1;138;0x1.52639c7ef39d5p-10;0x0p+0;0x1.63bcde174cf8ap-7;0x1.5677d46cefa8fp+4;
ukp5_int_cutstock;BPP_50_750_0.1_0.7_9.csp.txt;1;159;0x1.c0817eb47fbddp-10;0x1.8b65a449a0dddp-12;0x1.9bf7485ca151dp-7;0x1.5677d46cefa8fp+4;
ukp5_int_ns_cutstock;BPP_50_750_0.1_0.7_9.csp.txt;1;159;0x1.6f530546ccff4p-10;0x0p+0;0x1.9103977dfa459p-7;0x1.5677d46cefa8fp+4;
mtu1_cutstock;BPP_50_750_0.1_0.7_9.csp.txt;1;132;0x1.72ecf651c5336p-10;0x1.4879d2901674p-12;0x1.5213e940f6c04p-7;0x1.5677d46cefa8dp+4;
cplex_cutstock;BPP_50_750_0.1_0.7_9.csp.txt;1;126;0x1.a69310d82e43bp-1;0x0p+0;0x1.585e3f3f49dbap-7;0x1.5677d46cefa8ep+4;
ukp5_fp_cutstock;BPP_50_750_0.1_0.8_3.csp.txt;1;57;0x1.a700793b6f058p-12;0x1.c9fd174afdddap-14;0x1.d2931b8c5eaf1p-9;0x1.98p+4;
ukp5_fp_ns_cutstock;BPP_50_750_0.1_0.8_3.csp.txt;1;61;0x1.38518025544d4p-11;0x0p+0;0x1.6a2736e1cfa48p-8;0x1.98p+4;
ukp5_int_cutstock;BPP_50_750_0.1_0.8_3.csp.txt;1;63;0x1.cf3c12d5c599dp-12;0x1.c50b263d9b2ffp-14;0x1.fab977b8fcbedp-9;0x1.98p+4;
ukp5_int_ns_cutstock;BPP_50_750_0.1_0.8_3.csp.txt;1;63;0x1.36834134f5f88p-11;0x0p+0;0x1.727baa67bf795p-8;0x1.98p+4;
mtu1_cutstock;BPP_50_750_0.1_0.8_3.csp.txt;1;62;0x1.ab0d2bd9efed5p-12;0x1.a2407600a7089p-14;0x1.eae747aaed06fp-9;0x1.98p+4;
cplex_cutstock;BPP_50_750_0.1_0.8_3.csp.txt;1;40;0x1.6986fa520d8b4p-3;0x0p+0;0x1.9e91727b1414ep-9;0x1.98p+4;
ukp5_fp_cutstock;BPP_50_750_0.2_0.7_9.csp.txt;1;132;0x1.f8a7462a86bc7p-11;0x1.5e3ac8d3c3e1ep-12;0x1.12ad36847671dp-7;0x1.63fffffffffffp+4;
ukp5_fp_ns_cutstock;BPP_50_750_0.2_0.7_9.csp.txt;1;130;0x1.890fb3a736e61p-11;0x0p+0;0x1.bfa9007274446p-8;0x1.64p+4;
ukp5_int_cutstock;BPP_50_750_0.2_0.7_9.csp.txt;1;132;0x1.8f3dfe9bda6f1p-11;0x1.07cbeb144f5c2p-12;0x1.bfb89ac4449bep-8;0x1.64p+4;
ukp5_int_ns_cutstock;BPP_50_750_0.2_0.7_9.csp.txt;1;133;0x1.fd4c4f169c2c5p-11;0x0p+0;0x1.1971d6870acbcp-7;0x1.64p+4;
mtu1_cutstock;BPP_50_750_0.2_0.7_9.csp.txt;1;132;0x1.5867390e0265dp-10;0x1.12f569e8c0b8p-12;0x1.e7a062b68389fp-8;0x1.64p+4;
cplex_cutstock;BPP_50_750_0.2_0.7_9.csp.txt;1;97;0x1.09d124b1766b4p-2;0x0p+0;0x1.a4d901a83a8b2p-8;0x1.63ffffffffffep+4;
ukp5_fp_cutstock;BPP_50_750_0.2_0.8_2.csp.txt;1;146;0x1.18388e9a6aad8p-10;0x1.7d420edd01674p-12;0x1.2716468acb42p-7;0x1.9555555555555p+4;
ukp5_fp_ns_cutstock;BPP_50_750_0.2_0.8_2.csp.txt;1;146;0x1.b8d55a4b36454p-11;0x0p+0;0x1.f2bdeb3b2a812p-8;0x1.9555555555555p+4;
ukp5_int_cutstock;BPP_50_750_0.2_0.8_2.csp.txt;1;145;0x1.177a8136b27fdp-10;0x1.5c3e5e2365a46p-12;0x1.2b659208b4373p-7;0x1.9555555555555p+4;
ukp5_int_ns_cutstock;BPP_50_750_0.2_0.8_2.csp.txt;1;145;0x1.3a375e6611d7cp-10;0x0p+0;0x1.5de6d6f555e91p-7;0x1.9555555555555p+4;
mtu1_cutstock;BPP_50_750_0.2_0.8_2.csp.txt;1;146;0x1.e584315b1f69p-11;0x1.2102fc561ebcep-12;0x1.111f553874435p-7;0x1.9555555555555p+4;
cplex_cutstock;BPP_50_750_0.2_0.8_2.csp.txt;1;89;0x1.ca17722651e8p-3;0x0p+0;0x1.87a2baef4388cp-8;0x1.9555555555555p+4;
ukp5_fp_cutstock;BPP_50_75_0.1_0.7_9.csp.txt;1;62;0x1.d95b47f1a89bcp-12;0x1.18f5ab797c29p-13;0x1.52ec3eb5a5f28p-8;0x1.31c71c71c71c8p+4;
ukp5_fp_ns_cutstock;BPP_50_75_0.1_0.7_9.csp.txt;1;67;0x1.547e17c4281ecp-12;0x0p+0;0x1.f1bd24c1b3f2cp-9;0x1.31c71c71c71c8p+4;
ukp5_int_cutstock;BPP_50_75_0.1_0.7_9.csp.txt;1;64;0x1.38d0abff77c4dp-10;0x1.4abde95a2133bp-12;0x1.cd40ae239cf0ap-7;0x1.31c71c71c71c7p+4;
ukp5_int_ns_cutstock;BPP_50_75_0.1_0.7_9.csp.txt;1;64;0x1.5620b7ca4b01p-11;0x0p+0;0x1.0221110b84dd3p-7;0x1.31c71c71c71c7p+4;
mtu1_cutstock;BPP_50_75_0.1_0.7_9.csp.txt;1;66;0x1.4c834c8c5bd4ap-12;0x1.504ec455a748cp-14;0x1.eb7b0dbd57e4dp-9;0x1.31c71c71c71c7p+4;
cplex_cutstock;BPP_50_75_0.1_0.7_9.csp.txt;1;59;0x1.6eedbfea18eb9p-3;0x0p+0;0x1.14dedf48fb468p-8;0x1.31c71c71c71c7p+4;
ukp5_fp_cutstock;BPP_50_75_0.1_0.8_3.csp.txt;1;60;0x1.c3670c42725a3p-12;0x1.3ad6d1c494804p-13;0x1.3396811c8659ap-8;0x1.5e66666666667p+4;
ukp5_fp_ns_cutstock;BPP_50_75_0.1_0.8_3.csp.txt;1;59;0x1.1bd27fa562e1bp-12;0x0p+0;0x1.850bedf4e59abp-9;0x1.5e66666666666p+4;
ukp5_int_cutstock;BPP_50_75_0.1_0.8_3.csp.txt;1;62;0x1.c528464dcac1bp-11;0x1.1eab4d067f313p-12;0x1.3eb82c56cb12ep-7;0x1.5e66666666668p+4;
ukp5_int_ns_cutstock;BPP_50_75_0.1_0.8_3.csp.txt;1;63;0x1.b01f97f5d584ap-12;0x0p+0;0x1.394005b22432ap-8;0x1.5e66666666667p+4;
mtu1_cutstock;BPP_50_75_0.1_0.8_3.csp.txt;1;62;0x1.7c0954ac43841p-12;0x1.cf95766bb983ep-14;0x1.0d1f37d3abe43p-8;0x1.5e66666666666p+4;
cplex_cutstock;BPP_50_75_0.1_0.8_3.csp.txt;1;45;0x1.b1ceb845926c6p-4;0x0p+0;0x1.6f9f7525c6e4p-9;0x1.5e66666666666p+4;
ukp5_fp_cutstock;BPP_50_75_0.2_0.7_9.csp.txt;1;56;0x1.5a0bfed5a24d5p-12;0x1.df5abb59d52afp-14;0x1.f9ea002832bdep-9;0x1.6555555555557p+4;
ukp5_fp_ns_cutstock;BPP_50_75_0.2_0.7_9.csp.txt;1;56;0x1.d34322585e54bp-13;0x0p+0;0x1.6294b0e2c79c2p-9;0x1.6555555555557p+4;
ukp5_int_cutstock;BPP_50_75_0.2_0.7_9.csp.txt;1;55;0x1.dd9d2104ffbbap-13;0x1.2213fc0b53c62p-14;0x1.60116b3ff291cp-9;0x1.6555555555556p+4;
ukp5_int_ns_cutstock;BPP_50_75_0.2_0.7_9.csp.txt;1;55;0x1.e8134f3d2a01fp-12;0x0p+0;0x1.6ece1c8baf7ebp-8;0x1.6555555555556p+4;
mtu1_cutstock;BPP_50_75_0.2_0.7_9.csp.txt;1;55;0x1.c6a55199e1cf1p-13;0x1.1cb6ab3386259p-14;0x1.6abc94f9d54c2p-9;0x1.6555555555556p+4;
cplex_cutstock;BPP_50_75_0.2_0.7_9.csp.txt;1;45;0x1.97a48f1607ff5p-4;0x0p+0;0x1.6f4b08df44153p-9;0x1.6555555555557p+4;
ukp5_fp_cutstock;BPP_50_75_0.2_0.8_5.csp.txt;1;60;0x1.74999624d6348p-12;0x1.0b186a8d9b114p-13;0x1.0e39c7aa81a6cp-8;0x1.baaaaaaaaaaaap+4;
ukp5_fp_ns_cutstock;BPP_50_75_0.2_0.8_5.csp.txt;1;60;0x1.0cde573034f38p-11;0x0p+0;0x1.8a562b6bfab63p-8;0x1.baaaaaaaaaaaap+4;
ukp5_int_cutstock;BPP_50_75_0.2_0.8_5.csp.txt;1;54;0x1.c81fd01034669p-13;0x1.225f257f6b701p-14;0x1.55f23ebb15844p-9;0x1.baaaaaaaaaaaap+4;
ukp5_int_ns_cutstock;BPP_50_75_0.2_0.8_5.csp.txt;1;54;0x1.99ed155b75b64p-12;0x0p+0;0x1.3c2d01ebbd7dfp-8;0x1.baaaaaaaaaaaap+4;
mtu1_cutstock;BPP_50_75_0.2_0.8_5.csp.txt;1;52;0x1.35e2baf5b4cd8p-12;0x1.c70d78c2113a7p-14;0x1.189deccbabf6bp-8;0x1.baaaaaaaaaaaap+4;
cplex_cutstock;BPP_50_75_0.2_0.8_5.csp.txt;1;50;0x1.5eb24de7e1c89p-4;0x0p+0;0x1.9ef8d411ba92ap-9;0x1.baaaaaaaaaaaap+4;
ukp5_fp_cutstock;BPP_750_1000_0.1_0.7_0.csp.txt;1;2281;0x1.71b9a744ecb2ep-3;0x1.b25676da26fdcp-5;0x1.4e747251c5df7p+1;0x1.33a240e6c2b47p+8;
ukp5_fp_ns_cutstock;BPP_750_1000_0.1_0.7_0.csp.txt;1;2284;0x1.3c4340605c252p-3;0x0p+0;0x1.56a38d657b268p+1;0x1.33a240e6c2b47p+8;
ukp5_int_cutstock;BPP_750_1000_0.1_0.7_0.csp.txt;1;2867;0x1.8d3006fb3e45cp-3;0x1.ce6cfa4bad74ep-5;0x1.4884d6df1f5fap+1;0x1.33a240e6c2b4p+8;
ukp5_int_ns_cutstock;BPP_750_1000_0.1_0.7_0.csp.txt;1;2867;0x1.594e34d280d23p-3;0x0p+0;0x1.4868be38121ep+1;0x1.33a240e6c2b4p+8;
mtu1_cutstock;BPP_750_1000_0.1_0.7_0.csp.txt;1;2689;0x1.a4233eda9777cp-2;0x1.9ef5b86d3322bp-5;0x1.5f8e8180a6b7dp+1;0x1.33a240e6c2b45p+8;
cplex_cutstock;BPP_750_1000_0.1_0.7_0.csp.txt;1;1631;0x1.9a8f6f4c2456bp+7;0x0p+0;0x1.ecf5164eee47ap+0;0x1.33a240e6c2b48p+8;
ukp5_fp_cutstock;BPP_750_1000_0.1_0.8_9.csp.txt;1;2358;0x1.513f14c66939bp-3;0x1.bc665e69fedd2p-5;0x1.c7d1b3a2957c6p+0;0x1.58ad580d29286p+8;
ukp5_fp_ns_cutstock;BPP_750_1000_0.1_0.8_9.csp.txt;1;2273;0x1.0381465dffb1cp-3;0x0p+0;0x1.a922ee09bbf48p+0;0x1.58ad580d29289p+8;
ukp5_int_cutstock;BPP_750_1000_0.1_0.8_9.csp.txt;1;2833;0x1.79d56612476f5p-3;0x1.c419aaa0fde72p-5;0x1.ce1c352ea4c6ep+0;0x1.58ad580d29288p+8;
ukp5_int_ns_cutstock;BPP_750_1000_0.1_0.8_9.csp.txt;1;2856;0x1.1a7f3a25735fdp-3;0x0p+0;0x1.cc8216272b334p+0;0x1.58ad580d29289p+8;
mtu1_cutstock;BPP_750_1000_0.1_0.8_9.csp.txt;1;2889;0x1.be297fab30f08p+0;0x1.b7e92f1ce7dbfp-5;0x1.d3030eb0d0758p+0;0x1.58ad580d29289p+8;
cplex_cutstock;BPP_750_1000_0.1_0.8_9.csp.txt;1;;;;;;
ukp5_fp_cutstock;BPP_750_1000_0.2_0.7_8.csp.txt;1;5228;0x1.7078e837fc0a4p-3;0x1.77ae846ae6dbp-4;0x1.21ba617ac441ep+1;0x1.5527063e7063ep+8;
ukp5_fp_ns_cutstock;BPP_750_1000_0.2_0.7_8.csp.txt;1;5911;0x1.7e38885cb05acp-3;0x0p+0;0x1.5b37b5d54ab0ap+1;0x1.5527063e7064p+8;
ukp5_int_cutstock;BPP_750_1000_0.2_0.7_8.csp.txt;1;5131;0x1.90207c2163a89p-3;0x1.4cff390e471d7p-4;0x1.2b4a4b1d09d07p+1;0x1.5527063e7063fp+8;
ukp5_int_ns_cutstock;BPP_750_1000_0.2_0.7_8.csp.txt;1;5131;0x1.4ca2ec8fc6ee2p-3;0x0p+0;0x1.2987b120043eap+1;0x1.5527063e7063fp+8;
mtu1_cutstock;BPP_750_1000_0.2_0.7_8.csp.txt;1;5094;0x1.c1b9b17843c3fp-1;0x1.382e460e82244p-4;0x1.29e3d48a4a35cp+1;0x1.5527063e70641p+8;
cplex_cutstock;BPP_750_1000_0.2_0.7_8.csp.txt;1;;;;;;
ukp5_fp_cutstock;BPP_750_1000_0.2_0.8_1.csp.txt;1;7394;0x1.daa91ed0584ffp-3;0x1.2172c32742cb3p-3;0x1.71167bb58b9aep+1;0x1.8p+8;
ukp5_fp_ns_cutstock;BPP_750_1000_0.2_0.8_1.csp.txt;1;7227;0x1.b00b3c047945ap-3;0x0p+0;0x1.63dda4176e529p+1;0x1.8p+8;
ukp5_int_cutstock;BPP_750_1000_0.2_0.8_1.csp.txt;1;9071;0x1.22811546ecadp-2;0x1.1eaf2dd57b475p-3;0x1.f7ca4e42583e9p+1;0x1.8p+8;
ukp5_int_ns_cutstock;BPP_750_1000_0.2_0.8_1.csp.txt;1;9050;0x1.f200b1a31d1d1p-3;0x0p+0;0x1.efb3cdad1c839p+1;0x1.8p+8;
mtu1_cutstock;BPP_750_1000_0.2_0.8_1.csp.txt;1;9077;0x1.42077f3f142d2p+0;0x1.105cd4b9a29b4p-3;0x1.fb2030e276013p+1;0x1.8p+8;
cplex_cutstock;BPP_750_1000_0.2_0.8_1.csp.txt;1;4797;0x1.51f9201a96716p+6;0x0p+0;0x1.fbfc74226f491p+0;0x1.8p+8;
ukp5_fp_cutstock;BPP_750_100_0.1_0.7_4.csp.txt;1;124;0x1.1e53a81dc0db2p-10;0x1.b4697e9ec176ap-12;0x1.8bd4522fd63ap-7;0x1.2f451eb851ebap+8;
ukp5_fp_ns_cutstock;BPP_750_100_0.1_0.7_4.csp.txt;1;124;0x1.290b67115c1e1p-10;0x0p+0;0x1.a1ae4e651b6b2p-7;0x1.2f451eb851eb8p+8;
ukp5_int_cutstock;BPP_750_100_0.1_0.7_4.csp.txt;1;125;0x1.1d44000179f4fp-10;0x1.5daaa277dbfc3p-12;0x1.7ec83a9f6bc92p-7;0x1.2f451eb851eb9p+8;
ukp5_int_ns_cutstock;BPP_750_100_0.1_0.7_4.csp.txt;1;125;0x1.21ea2cfc59cf9p-10;0x0p+0;0x1.9b5ec2d06c0b3p-7;0x1.2f451eb851eb9p+8;
mtu1_cutstock;BPP_750_100_0.1_0.7_4.csp.txt;1;125;0x1.9847e87f8e5e8p-11;0x1.5335872070382p-12;0x1.7d06c24d28381p-7;0x1.2f451eb851eb9p+8;
cplex_cutstock;BPP_750_100_0.1_0.7_4.csp.txt;1;119;0x1.dc15b11fd0b37p-2;0x0p+0;0x1.92b7b0b979668p-7;0x1.2f451eb851ebap+8;
ukp5_fp_cutstock;BPP_750_100_0.1_0.8_3.csp.txt;1;182;0x1.c30d977e7287cp-10;0x1.62f8eb053e7acp-11;0x1.438cd373c1291p-6;0x1.4d2e147ae147ap+8;
ukp5_fp_ns_cutstock;BPP_750_100_0.1_0.8_3.csp.txt;1;173;0x1.ae881bcb6b2b6p-10;0x0p+0;0x1.4870121cf43dbp-6;0x1.4d2e147ae147cp+8;
ukp5_int_cutstock;BPP_750_100_0.1_0.8_3.csp.txt;1;181;0x1.ea36a64082378p-10;0x1.51192ad1ee526p-11;0x1.652b51d72707dp-6;0x1.4d2e147ae147bp+8;
ukp5_int_ns_cutstock;BPP_750_100_0.1_0.8_3.csp.txt;1;177;0x1.b0eb0024cf289p-10;0x0p+0;0x1.582d757b79956p-6;0x1.4d2e147ae147dp+8;
mtu1_cutstock;BPP_750_100_0.1_0.8_3.csp.txt;1;156;0x1.2ba2c6131f41bp-10;0x1.f680fb3d22a04p-12;0x1.084e5fabd9849p-6;0x1.4d2e147ae147bp+8;
cplex_cutstock;BPP_750_100_0.1_0.8_3.csp.txt;1;145;0x1.47d82726931a7p-1;0x0p+0;0x1.0ecb4d237ce56p-6;0x1.4d2e147ae147bp+8;
ukp5_fp_cutstock;BPP_750_100_0.2_0.7_4.csp.txt;1;146;0x1.ec8a937d86fa9p-11;0x1.870ad44cfc65cp-12;0x1.46fed3406a8f8p-7;0x1.4c828f5c28f5cp+8;
ukp5_fp_ns_cutstock;BPP_750_100_0.2_0.7_4.csp.txt;1;173;0x1.2749d71fc82d8p-10;0x0p+0;0x1.9ea515bd70526p-7;0x1.4c828f5c28f5ep+8;
ukp5_int_cutstock;BPP_750_100_0.2_0.7_4.csp.txt;1;179;0x1.3a941cfa59194p-10;0x1.c5e6bac5ca607p-12;0x1.9ff0649b4eeap-7;0x1.4c828f5c28f5cp+8;
ukp5_int_ns_cutstock;BPP_750_100_0.2_0.7_4.csp.txt;1;178;0x1.3049269822d49p-10;0x0p+0;0x1.ad884a221e493p-7;0x1.4c828f5c28f5cp+8;
mtu1_cutstock;BPP_750_100_0.2_0.7_4.csp.txt;1;174;0x1.3a9834f32f6acp-10;0x1.ccbb5171af114p-12;0x1.c6d614ec6d9e9p-7;0x1.4c828f5c28f5dp+8;
cplex_cutstock;BPP_750_100_0.2_0.7_4.csp.txt;1;119;0x1.8e79a8d235863p-2;0x0p+0;0x1.3854f09d36872p-7;0x1.4c828f5c28f5cp+8;
ukp5_fp_cutstock;BPP_750_100_0.2_0.8_2.csp.txt;1;166;0x1.3aae37f270dc7p-10;0x1.103796d656f58p-11;0x1.80d7f2abeabb3p-7;0x1.8dp+8;
ukp5_fp_ns_cutstock;BPP_750_100_0.2_0.8_2.csp.txt;1;168;0x1.2b47a3cff5c36p-10;0x0p+0;0x1.7fa00f3ac1ae3p-7;0x1.8dp+8;
ukp5_int_cutstock;BPP_750_100_0.2_0.8_2.csp.txt;1;169;0x1.38e5be7a1284ap-10;0x1.ec78dc013f924p-12;0x1.8b6cc7cbd375p-7;0x1.8dp+8;
ukp5_int_ns_cutstock;BPP_750_100_0.2_0.8_2.csp.txt;1;169;0x1.1600bfbae2e1cp-10;0x0p+0;0x1.72272cf330c23p-7;0x1.8dp+8;
mtu1_cutstock;BPP_750_100_0.2_0.8_2.csp.txt;1;168;0x1.2e9d43bf94cd7p-10;0x1.aaf94e9c2b801p-12;0x1.601a582c222dfp-7;0x1.8dp+8;
cplex_cutstock;BPP_750_100_0.2_0.8_2.csp.txt;1;130;0x1.2baf0b5f9e651p-2;0x0p+0;0x1.3be9f0ca02176p-7;0x1.8dp+8;
ukp5_fp_cutstock;BPP_750_120_0.1_0.7_8.csp.txt;1;157;0x1.8b6ff9fcca84cp-10;0x1.3a7002355337bp-11;0x1.0f979d4017475p-6;0x1.3273333333333p+8;
ukp5_fp_ns_cutstock;BPP_750_120_0.1_0.7_8.csp.txt;1;152;0x1.a9fb2a720849dp-10;0x0p+0;0x1.25fa534b5f2cap-6;0x1.3273333333333p+8;
ukp5_int_cutstock;BPP_750_120_0.1_0.7_8.csp.txt;1;153;0x1.8f265f4b7b39fp-10;0x1.0de8c344db1dbp-11;0x1.047d9215db785p-6;0x1.3273333333331p+8;
ukp5_int_ns_cutstock;BPP_750_120_0.1_0.7_8.csp.txt;1;152;0x1.86006838563b6p-10;0x0p+0;0x1.103e69d0b1bc4p-6;0x1.3273333333335p+8;
mtu1_cutstock;BPP_750_120_0.1_0.7_8.csp.txt;1;147;0x1.4e186f6b2570ap-10;0x1.186d0942c9d41p-11;0x1.0c8f4a604b6f4p-6;0x1.3273333333333p+8;
cplex_cutstock;BPP_750_120_0.1_0.7_8.csp.txt;1;165;0x1.87f88a510d751p-1;0x0p+0;0x1.3126bb4d14fe3p-6;0x1.3273333333332p+8;
ukp5_fp_cutstock;BPP_750_120_0.1_0.8_4.csp.txt;1;242;0x1.61b9ea83274d6p-9;0x1.10f18c4138d1cp-10;0x1.eb2a0eb615142p-6;0x1.55ef130a94196p+8;
ukp5_fp_ns_cutstock;BPP_750_120_0.1_0.8_4.csp.txt;1;233;0x1.531b85ed6a512p-9;0x0p+0;0x1.f217ebc03e2fap-6;0x1.55ef130a94196p+8;
ukp5_int_cutstock;BPP_750_120_0.1_0.8_4.csp.txt;1;222;0x1.73d8d0f83bcc8p-9;0x1.fd100b90d7d3ep-11;0x1.099a6263c4c2ep-5;0x1.55ef130a94195p+8;
