num_iter;knapsack_time;sort_time
2665;0x1.0bc4c0750bd6ep-11;0x1.7d22eb676ca0cp-15
2666;0x1.31cc9a91aafc8p-9;0x1.75f4ac6d64651p-15
2667;0x1.e91daa23c4443p-10;0x1.7e56027c4257p-15
2668;0x1.cc05db13eaf71p-14;0x1.7a334cde7ffd9p-15
2669;0x1.c9675f0139b35p-10;0x1.79b6bf082ce4p-15
2670;0x1.641a05e59d285p-10;0x1.7d3a8ab7cbd62p-15
2671;0x1.36744a1896be9p-10;0x1.847c1d7f393d8p-15
2672;0x1.927e13ce8b604p-10;0x1.7c8a72bdc0481p-15
2673;0x1.f4521949ca70dp-10;0x1.7db4f2cca1eaep-15
2674;0x1.5caed7995982dp-12;0x1.ca98c896e5bdcp-15
2675;0x1.b52aa2489d5b5p-11;0x1.7f423b9ffa6dp-15
2676;0x1.b6badf0601c42p-11;0x1.7ec388082a4e9p-15
2677;0x1.29039e33f6ec5p-10;0x1.7d0f979a07751p-15
2678;0x1.65c6ea70ddc9dp-10;0x1.8231da28e7103p-15
2679;0x1.1a794a6622155p-11;0x1.7b41e21a08614p-15
2680;0x1.9b5959afec0dep-12;0x1.77fe83171000cp-15
2681;0x1.dc8bfef3b2e21p-11;0x1.7a8d7e9d02c97p-15
2682;0x1.4989bf648cfbp-10;0x1.74004f529af9ep-15
2683;0x1.6671707d0d136p-10;0x1.77795e3ac8d3cp-15
2684;0x1.2b2253ce198f3p-10;0x1.7546ba34d5dbdp-15
2685;0x1.4dd281feae827p-10;0x1.6fe8567c49b8cp-15
2686;0x1.aaae8c3c5b478p-10;0x1.6ce118a2fde03p-15
2687;0x1.b50b17bec124p-11;0x1.73e018fc47b11p-15
2688;0x1.34e66f3dd9072p-9;0x1.6ee6a3c9af723p-15
2689;0x1.3cc33277d5016p-10;0x1.7e19e15295cf1p-15
2690;0x1.fd597657b9ea1p-11;0x1.7a447aea68246p-15
2691;0x1.87c08f62f0208p-12;0x1.786c08a2f7f86p-15
2692;0x1.1cd02b8d32bf3p-11;0x1.77102431dae5ep-15
2693;0x1.02ee8ba82e20cp-9;0x1.76e531141684dp-15
2694;0x1.a3d21b85057cbp-10;0x1.7c4e519413c02p-15
2695;0x1.3a2db47f5f41ep-12;0x1.7bc095b1d87fbp-15
2696;0x1.2adf046572ff1p-10;0x1.73b525de835p-15
2697;0x1.f2d7bd2f8fa97p-11;0x1.71b3e63acbc7bp-15
2698;0x1.b6633a1d436dfp-10;0x1.787d36aee01f3p-15
2699;0x1.2efd90dc531f1p-10;0x1.714ef7b4d7e38p-15
2700;0x1.3afb0ee5b2322p-10;0x1.74b28d0e238cdp-15
2701;0x1.ec81fc7792e72p-14;0x1.7225b749adc9p-15
2702;0x1.bc67601cb177cp-11;0x1.74947c794d48ep-15
2703;0x1.bb08cc79b81f3p-11;0x1.74ae418b29832p-15
2704;0x1.2a05c928e48bfp-9;0x1.7ec388082a4e9p-15
2705;0x1.f1709286a23d8p-11;0x1.7788668533f5cp-15
2706;0x1.a1fed4172a245p-9;0x1.713fef6a6cc18p-15
2707;0x1.712cbdf91f662p-10;0x1.77e4be0533c68p-15
2708;0x1.451ec30eb2f64p-10;0x1.786c08a2f7f86p-15
2709;0x1.68d0a3f1e23p-14;0x1.730fcaabe8da2p-15
2710;0x1.78be605609aa8p-10;0x1.75b665823ad84p-15
2711;0x1.06ce2dfe73968p-10;0x1.7915af588c77ep-15
2712;0x1.56a6215ec1cecp-10;0x1.7a2ab5d88bea2p-15
2713;0x1.4cac11519d3cdp-9;0x1.7b41e21a08614p-15
2714;0x1.aa5257187347p-13;0x1.7dbd89d295fe5p-15
2715;0x1.f9b5b909f74fap-11;0x1.7885cdb4d432ap-15
2716;0x1.ceac984654c57p-10;0x1.7876c56a6910ap-15
2717;0x1.683276fe41c27p-10;0x1.753bfd6d64c39p-15
2718;0x1.dec9e93176338p-11;0x1.7c65f0e472f58p-15
2719;0x1.d92c706531a1dp-11;0x1.776ea17357bb8p-15
2720;0x1.0ffbff1d09aebp-10;0x1.73bdbce477636p-15
2721;0x1.e24291055c9c7p-10;0x1.79b04dc3b5d57p-15
2722;0x1.f71e48da2843dp-12;0x1.7d8c25705a8eap-15
2723;0x1.96609049cae07p-11;0x1.820075c6aba08p-15
2724;0x1.2cdf31286c04ep-10;0x1.725d8cf060473p-15
2725;0x1.b668ff95436bp-11;0x1.732ddb40bf1e2p-15
2726;0x1.75b914b4171e5p-13;0x1.79d6f55e802cdp-15
2727;0x1.69dd2499f9771p-10;0x1.7b9c13d88b2d3p-15
2728;0x1.4b930c9dd9558p-12;0x1.787f5c705d241p-15
2729;0x1.010aecedff777p-12;0x1.7a9eaca8eaf05p-15
2730;0x1.4d0b7680bad08p-10;0x1.718f64617e752p-15
2731;0x1.540a20f3c918ap-12;0x1.7811d6e4752c7p-15
2732;0x1.af5efdbc58e14p-11;0x1.7c416f0b25a3p-15
2733;0x1.ab5877aa1f679p-11;0x1.78b0c0d29893bp-15
2734;0x1.751f10e758ea3p-10;0x1.7aa51ded61feep-15
2735;0x1.8771e8946d4ebp-10;0x1.78ac754f9e8ap-15
2736;0x1.234bc5b76af7p-9;0x1.7e0ad9082aad1p-15
2737;0x1.3c0e12004c6fep-11;0x1.7469895b88e7cp-15
2738;0x1.a83fe968d397ep-12;0x1.706fa11a0deaap-15
2739;0x1.fc30e8803193ap-10;0x1.747891a5f409cp-15
2740;0x1.0167bcb052a14p-10;0x1.775090de81778p-15
2741;0x1.e4bb44d3de52dp-11;0x1.784df80e21b46p-15
2742;0x1.7488f1894d4ecp-10;0x1.77078d2be6d27p-15
2743;0x1.03fa02068cd96p-10;0x1.78e670b7ce0d1p-15
2744;0x1.08b37a37cbebap-9;0x1.743a4abaca7cfp-15
2745;0x1.acc78d8c89d57p-13;0x1.7562a5082f1afp-15
2746;0x1.03975b9e2dca6p-11;0x1.70e7e36d66fa8p-15
2747;0x1.90ecd55e745d3p-11;0x1.763db01fff0a2p-15
2748;0x1.96b3603f2febbp-14;0x1.813698bac3d83p-15
2749;0x1.1653d468778dbp-10;0x1.752f1ae476a67p-15
2750;0x1.e8c706edb8885p-10;0x1.79a7b6bdc1c2p-15
2751;0x1.a7712ed28c908p-9;0x1.756f87911d381p-15
2752;0x1.b37b1fb98c5bdp-12;0x1.7ad45c8e2069bp-15
2753;0x1.09bc0dda2aa5bp-9;0x1.746dd4de82f18p-15
2754;0x1.46e527f3a0317p-11;0x1.7cacced59095cp-15
2755;0x1.1e004eb7fc8ecp-9;0x1.885a1aed5afb9p-15
2756;0x1.6c78cf1eb6a47p-11;0x1.757e8fdb885a1p-15
2757;0x1.90ba3bbf629acp-11;0x1.73d781f6539dap-15
2758;0x1.99c312c258076p-10;0x1.730fcaabe8da2p-15
2759;0x1.cf40bcd601206p-9;0x1.7ae9d61d029a4p-15
2760;0x1.9db029a8f0cf8p-10;0x1.73d781f6539dap-15
2761;0x1.39bfea3b47a9bp-12;0x1.6d5fcc3acdfeap-15
2762;0x1.314717382252bp-10;0x1.7ae9d61d029a4p-15
2763;0x1.633e3dd34a3f7p-10;0x1.7469895b88e7cp-15
2764;0x1.2ef7edc06af24p-10;0x1.74bf6f9711a9fp-15
2765;0x1.27edfd158c50bp-10;0x1.72571babe938ap-15
2766;0x1.4312d7d1963ddp-12;0x1.718b18de846b7p-15
2767;0x1.7d79e483b3e56p-12;0x1.7367d6a8eea13p-15
2768;0x1.2185720089a3ep-10;0x1.77b359a2f856ep-15
2769;0x1.e596d95c0d833p-11;0x1.73fc03cfa0f03p-15
2770;0x1.46e451340b5b9p-9;0x1.6f5a9a9a0e785p-15
2771;0x1.61b0ca0cd3f8fp-9;0x1.7686b3d299af3p-15
2772;0x1.d4e6d53f3fb98p-10;0x1.7bd1c3bdc0a69p-15
2773;0x1.8365585204375p-11;0x1.78a6040b277b7p-15
2774;0x1.2e51f7ef65531p-11;0x1.71f00764784fap-15
2775;0x1.94514a0e5ad08p-10;0x1.76b5f273581ap-15
2776;0x1.6e49ce6efd27ap-10;0x1.739fac4fa11f7p-15
2777;0x1.3ba2d491f94d7p-10;0x1.7b16eefc44003p-15
2778;0x1.9b2a1b0f2da31p-10;0x1.77795e3ac8d3cp-15
2779;0x1.948d48dbef882p-10;0x1.7d09265590668p-15
2780;0x1.5490d0f322211p-10;0x1.7234bf9418eafp-15
2781;0x1.ff5bc8dc2ff4cp-11;0x1.7e9449676be3cp-15
2782;0x1.7236c2f97e1f9p-11;0x1.728ef1529bb6ep-15
2783;0x1.bf3f81b156b5dp-11;0x1.6eccdeb7d337fp-15
2784;0x1.9adb51e49300fp-11;0x1.74a7d046b2749p-15
2785;0x1.e2b50de0b5af5p-10;0x1.6eb319a5f6fdbp-15
2786;0x1.7c0f81388af22p-12;0x1.7582db5e8263cp-15
2787;0x1.45cd8c06d6555p-9;0x1.6fce916a6d7e8p-15
2788;0x1.187de16876723p-9;0x1.743a4abaca7cfp-15
2789;0x1.75a322e2e194bp-10;0x1.6da4846a6e99fp-15
2790;0x1.33ca6571fd51p-10;0x1.6e142fb7d3967p-15
2791;0x1.32627dce8ceb6p-10;0x1.72d3a9823c524p-15
2792;0x1.9dc5b465dee84p-12;0x1.75dae75b882adp-15
2793;0x1.24c05c59a5c15p-10;0x1.719c46ea6c924p-15
2794;0x1.475c57663abeep-10;0x1.75064d882f4a3p-15
2795;0x1.c0c252756dc04p-12;0x1.724e84a5f5254p-15
2796;0x1.2730cf086eedp-10;0x1.762ea7d593e82p-15
2797;0x1.7260b4648fe66p-10;0x1.6cbc96c9b08dap-15
2798;0x1.f04272c13da27p-13;0x1.7788668533f5cp-15
2799;0x1.6d0080d0c2473p-11;0x1.711fb9141978bp-15
2800;0x1.0632d298c73f5p-12;0x1.7768302ee0acfp-15
2801;0x1.fb03522b2c39ep-10;0x1.76ab35abe701bp-15
2802;0x1.151029e624dap-12;0x1.7548dff652e0bp-15
2803;0x1.dedc6ed64c7d5p-10;0x1.6ff75ec6b4dacp-15
2804;0x1.85f00854fcf65p-11;0x1.73706daee2b4ap-15
2805;0x1.d303d9ba822dbp-10;0x1.7195d5a5f583bp-15
2806;0x1.442d5f11660c8p-11;0x1.753140a5f3ab4p-15
2807;0x1.833952538153cp-10;0x1.77cd1eb4d4912p-15
2808;0x1.47176bac766b2p-10;0x1.785f261a09db4p-15
2809;0x1.4c7aa4585bd91p-10;0x1.70a550ff4364p-15
2810;0x1.8be7d53bdc243p-11;0x1.73c20867716d2p-15
2811;0x1.7a99b55979d52p-10;0x1.749f3940be612p-15
2812;0x1.e8e358d559386p-12;0x1.72fc76de83ae7p-15
2813;0x1.7246212a24ca4p-10;0x1.7691709a0ac77p-15
2814;0x1.47262f3eb1ec7p-10;0x1.71fce9ed666ccp-15
2815;0x1.a7577257b64a5p-12;0x1.6ef16091208a7p-15
2816;0x1.e232312203577p-11;0x1.724813617e16bp-15
2817;0x1.7b8ea7df3dcedp-12;0x1.7d34197354c79p-15
2818;0x1.c37817f242b0bp-11;0x1.6b19d46775dbp-15
2819;0x1.27be35046ea4ap-11;0x1.762ea7d593e82p-15
2820;0x1.3ead28b168ddp-10;0x1.7754dc617b814p-15
2821;0x1.3b2e54513b061p-10;0x1.716ae2883122ap-15
2822;0x1.bded9d0d27c1fp-10;0x1.6ecf0479503cdp-15
2823;0x1.dd1b34caf415cp-11;0x1.7d9907f948abcp-15
2824;0x1.8ebf8fbc39f16p-12;0x1.71e0ff1a0d2dap-15
2825;0x1.13266736b4b6cp-10;0x1.7b039b2eded48p-15
2826;0x1.45fde61f5936ap-12;0x1.72f6059a0c9fep-15
2827;0x1.bdacfcd65d77ep-11;0x1.73e8b0023bc48p-15
2828;0x1.f300cf4406a65p-11;0x1.75f8f7f05e6ecp-15
2829;0x1.d3c99ecd93a4cp-11;0x1.75a75d37cfb64p-15
2830;0x1.ec1e87e6a4f65p-10;0x1.75f8f7f05e6ecp-15
2831;0x1.feeac5f5dcd54p-11;0x1.75ec15677051ap-15
2832;0x1.8d85c2aabd8bfp-11;0x1.714660aee3d01p-15
2833;0x1.04a60a9ec80a5p-9;0x1.75d47617111c4p-15
2834;0x1.f2090b304e963p-11;0x1.71c0c8c3b9e4dp-15
2835;0x1.146e0755c5eb7p-14;0x1.731861b1dced9p-15
2836;0x1.f77d71e81c2afp-11;0x1.73fc03cfa0f03p-15
2837;0x1.cc05db13eaf7p-11;0x1.72c27b76542b6p-15
2838;0x1.308fb73a0ae02p-9;0x1.8724de1708408p-15
2839;0x1.0caff7e611529p-10;0x1.714cd1f35adeap-15
2840;0x1.bf4aea453edfap-11;0x1.7729e943b7202p-15
2841;0x1.c995127ee642ap-11;0x1.746baf1d05ecap-15
2842;0x1.1c89925444bf9p-12;0x1.71cfd10e2506dp-15
2843;0x1.f67c3777d53d8p-10;0x1.7485742ee226ep-15
2844;0x1.82a9a439ecc7p-10;0x1.714cd1f35adeap-15
2845;0x1.92c1fdd59d19cp-10;0x1.7051908537a6ap-15
2846;0x1.299775746db28p-11;0x1.7673600534838p-15
2847;0x1.0d920ee0c379cp-11;0x1.6dd5e8ccaa09ap-15
2848;0x1.aa10b52ef662ap-11;0x1.731ed2f653fc2p-15
2849;0x1.b1906c8575868p-11;0x1.78c86022f7c92p-15
2850;0x1.1f0ee3f384f27p-12;0x1.7ccf2aed60e36p-15
2851;0x1.f4705d68c46d3p-10;0x1.7422ab6a6b479p-15
2852;0x1.61630b2bf1e52p-10;0x1.72820ec9ad99cp-15
2853;0x1.098539e62ac1cp-14;0x1.8215ef558dd11p-15
2854;0x1.5089d29e954e5p-11;0x1.702251e4793bdp-15
2855;0x1.02bebb000a80ap-9;0x1.7a4f37b1d93cbp-15
2856;0x1.5d7e9c7959189p-11;0x1.8833735290a43p-15
2857;0x1.8998c58936ap-9;0x1.71397e25f5b2fp-15
2858;0x1.0710d19aa3153p-10;0x1.724c5ee478206p-15
2859;0x1.2b8f362490695p-8;0x1.73f147082fd7ep-15
2860;0x1.b05f9d8e34a56p-10;0x1.70ee54b1de091p-15
2861;0x1.063158a3c14bfp-10;0x1.7aff4fabe4cacp-15
2862;0x1.5ded799e2f333p-12;0x1.79b49946afdf2p-15
2863;0x1.4517d0f0e29a8p-9;0x1.7b1914bdc105p-15
2864;0x1.94673bdf905a1p-12;0x1.7c1ced31d8507p-15
2865;0x1.7d5fdab9a80a8p-9;0x1.742085a8ee42bp-15
2866;0x1.29c96bde0e577p-9;0x1.7688d99416b4p-15
2867;0x1.ae7697d9477bep-10;0x1.7bc095b1d87fbp-15
2868;0x1.d8fddd90ea488p-13;0x1.72752c40bf7cap-15
2869;0x1.c84cfa1d81b4ep-10;0x1.6d6417bdc8085p-15
2870;0x1.b61f501631b47p-10;0x1.76109740bda43p-15
2871;0x1.4bb318010ed9fp-9;0x1.7a9615a2f6dcep-15
2872;0x1.93e1f4a7315ccp-10;0x1.7608003ac990cp-15
2873;0x1.c283aedcddf82p-14;0x1.7800a8d88d05ap-15
2874;0x1.91df54d385bd5p-9;0x1.7bbe6ff05b7aep-15
2875;0x1.41143631af137p-10;0x1.7752b69ffe7c6p-15
2876;0x1.4e2eeaacba3b5p-10;0x1.76d403082e5dfp-15
2877;0x1.9daf059a2664fp-11;0x1.6c84c122fe0f7p-15
2878;0x1.3092a28d10d2cp-9;0x1.75a982f94cbb2p-15
2879;0x1.2c74c1e2a7c44p-10;0x1.7cb565db84a92p-15
2880;0x1.0bae3c9c7118p-9;0x1.75dd0d1d052fap-15
2881;0x1.fe5d2c6fb9653p-12;0x1.7641fba2f913dp-15
2882;0x1.8f99297609e14p-9;0x1.6e255dc3bbbd4p-15
2883;0x1.756fdd7758c0dp-10;0x1.6e5276a2fd233p-15
2884;0x1.7a5129e932891p-10;0x1.74ae418b29832p-15
2885;0x1.72cbcf76cb387p-10;0x1.765329aee13abp-15
2886;0x1.bced86abab3fp-10;0x1.69c23b7952d23p-15
2887;0x1.e05482d2f26f9p-10;0x1.7b01756d61cfap-15
2888;0x1.d05bb3c11e541p-11;0x1.774a1f9a0a68fp-15
2889;0x1.a8a17cf074248p-10;0x1.7a0859c0bb9c8p-15
2890;0x1.66fed6790ccb1p-10;0x1.716025c0c00a5p-15
2891;0x1.9d92d60e9d854p-11;0x1.70337ff06162bp-15
2892;0x1.2287a58c7d37ap-9;0x1.74dd802be7edfp-15
2893;0x1.300c9e5a2edbdp-10;0x1.71e0ff1a0d2dap-15
2894;0x1.3494d4854a4eap-9;0x1.7218d4c0bfabep-15
2895;0x1.50394ac6c5184p-9;0x1.77b9cae76f657p-15
2896;0x1.de9ed3b79a022p-11;0x1.79b04dc3b5d57p-15
2897;0x1.1c5df36a094cfp-10;0x1.73298fbdc5147p-15
2898;0x1.0c348e1e88a3ap-10;0x1.7ab42637cd20ep-15
2899;0x1.570eaf9b38ab1p-9;0x1.733abdc9ad3b4p-15
2900;0x1.e962c0d0a65c6p-9;0x1.7ba2851d023bcp-15
2901;0x1.51066074e867ep-11;0x1.75f286abe7603p-15
2902;0x1.74adaf83c44dep-9;0x1.74fdb6823b36cp-15
2903;0x1.29b1c3f6a92ep-11;0x1.7b462d9d026bp-15
2904;0x1.a65a0b28160d8p-10;0x1.7259416d663d8p-15
2905;0x1.247464bcff359p-11;0x1.7705676a69cdap-15
2906;0x1.b31c5dbfdfe5ap-10;0x1.784561082da1p-15
2907;0x1.ac71a75101134p-11;0x1.7356a89d067a6p-15
2908;0x1.c7e63bbc4c54ap-10;0x1.73638b25f4978p-15
2909;0x1.b5bdbc8e9127dp-10;0x1.6eb319a5f6fdbp-15
2910;0x1.4458b94371de8p-12;0x1.785243911bbe2p-15
2911;0x1.dca895938332bp-12;0x1.7374b931dcbe5p-15
2912;0x1.75ff134e99f49p-10;0x1.6f87b3794fde5p-15
2913;0x1.4a6372e36ec73p-10;0x1.75781e97114b8p-15
2914;0x1.952c32ca12ef5p-10;0x1.7c38d805318f9p-15
2915;0x1.63c6f138087c8p-11;0x1.71cb858b2afd1p-15
2916;0x1.68d12d6241714p-11;0x1.759ec631dba2ep-15
2917;0x1.872c7c014fadbp-9;0x1.713dc9a8efbcbp-15
2918;0x1.e43f406dea7a7p-13;0x1.6b53cfcfa55e1p-15
2919;0x1.02d456eb04818p-12;0x1.706d7b5890e5cp-15
2920;0x1.604155ad280e4p-10;0x1.7960d8cca421dp-15
2921;0x1.c8b9a052cee28p-12;0x1.75df32de82348p-15
2922;0x1.47a92e597c14ap-10;0x1.77976ecf9f17cp-15
2923;0x1.5e9a256bdb818p-10;0x1.7367d6a8eea13p-15
2924;0x1.1539a30ee347cp-11;0x1.748128abe81d3p-15
2925;0x1.2a62eed1733e8p-10;0x1.725fb2b1dd4c1p-15
2926;0x1.231d553f3b6ep-11;0x1.7028c328f04a6p-15
2927;0x1.0ac6e1031840fp-10;0x1.99255e110af2dp-15
2928;0x1.a72e3de7277d3p-10;0x1.6f9d2d08320edp-15
2929;0x1.88c354f648e97p-12;0x1.6a9d469122c16p-15
2930;0x1.8f63d80e15e4cp-12;0x1.8da0df5587e94p-15
2931;0x1.650661656d0eap-11;0x1.74f0d3f94d19ap-15
2932;0x1.0dee4404ab7a3p-11;0x1.78ddd9b1d9f9bp-15
2933;0x1.a22fd1651e231p-11;0x1.733f094ca744fp-15
2934;0x1.4e09897cd21eep-10;0x1.7a0a7f8238a15p-15
2935;0x1.ffb4f8e800266p-10;0x1.6f31cd3dc71c2p-15
2936;0x1.451283bb35f68p-9;0x1.78f9c4853338cp-15
2937;0x1.d431926b9f57cp-10;0x1.7f0eb17c41f88p-15
2938;0x1.834e75fc27fb9p-10;0x1.75f060ea6a5b5p-15
2939;0x1.b6df3e8337465p-10;0x1.73638b25f4978p-15
2940;0x1.ce24a1dc19822p-11;0x1.78b0c0d29893bp-15
2941;0x1.82c17fab75a8fp-9;0x1.724e84a5f5254p-15
2942;0x1.552f8fee27c3fp-9;0x1.70f911794f215p-15
2943;0x1.d2cd5bacbdd27p-10;0x1.723299d29be62p-15
2944;0x1.be7b0ba02d6dbp-9;0x1.73c879abe87bbp-15
2945;0x1.de00eb7c29352p-10;0x1.79e3d7e76e49fp-15
2946;0x1.25e8ea312e17bp-10;0x1.7721523dc30ccp-15
2947;0x1.940c80b0ae4dp-10;0x1.768f4ad88dc2ap-15
2948;0x1.4bb3ffeeaf98p-10;0x1.71e54a9d07375p-15
2949;0x1.782d5aa386fabp-11;0x1.74bd49d594a52p-15
2950;0x1.0dbb880981e78p-11;0x1.7dd74ee472389p-15
2951;0x1.74d6ca2f413ecp-11;0x1.78f9c4853338cp-15
2952;0x1.0cbc95b6cfcf2p-10;0x1.755176fc46f41p-15
2953;0x1.a417073ec9d08p-10;0x1.7e9223a5eedeep-15
2954;0x1.124777b0322ecp-10;0x1.7b6218705baa1p-15
2955;0x1.c634d823edf0ep-10;0x1.752acf617c9cbp-15
2956;0x1.b06ce72b6a337p-10;0x1.77fc5d5592fbfp-15
2957;0x1.08193a49e40afp-10;0x1.7b2c688b2630cp-15
2958;0x1.fece2f560c84ap-11;0x1.720e17f94e939p-15
2959;0x1.562697075cda7p-9;0x1.767bf70b2896ep-15
2960;0x1.4c41ccfef6c09p-10;0x1.7168bcc6b41dcp-15
2961;0x1.c94502e96965ap-10;0x1.71b3e63acbc7bp-15
2962;0x1.cd05e0475b91dp-10;0x1.76018ef652823p-15
2963;0x1.9a65f24d39ef9p-10;0x1.7456358e23bc1p-15
2964;0x1.c7f4dcf27005bp-11;0x1.78f57902392f1p-15
2965;0x1.c5ebd471534bdp-11;0x1.75e9efa5f34ccp-15
2966;0x1.79052d191b629p-10;0x1.7908cccf9e5acp-15
2967;0x1.8373f98827e86p-12;0x1.6de2cb559826cp-15
2968;0x1.982aeacb769cap-11;0x1.76a078e475e97p-15
2969;0x1.0e3f6f11eccdbp-9;0x1.794faac0bbfafp-15
2970;0x1.92f01867911ap-11;0x1.794faac0bbfafp-15
2971;0x1.7679aeed93c1bp-11;0x1.7582db5e8263cp-15
2972;0x1.8a5cd48618773p-10;0x1.77c6ad705d829p-15
2973;0x1.04b0cffd3f16bp-9;0x1.8e8f3e3abd042p-15
2974;0x1.7f760a7be2822p-9;0x1.7193afe4787eep-15
2975;0x1.c4c57d8953e27p-10;0x1.7688d99416b4p-15
2976;0x1.27551d5798871p-11;0x1.78f79ec3b633fp-15
2977;0x1.86e44f0e49de9p-11;0x1.78275073575dp-15
2978;0x1.cb6554d4a9cc3p-11;0x1.71918a22fb7ap-15
2979;0x1.922b77634a0d7p-12;0x1.737f75f94dd6ap-15
2980;0x1.81a0064dd57e8p-10;0x1.74a384c3b86aep-15
2981;0x1.5083140ae8ab1p-9;0x1.771d06bac903p-15
2982;0x1.5d7808d8ca39ap-11;0x1.74e3f1705efc8p-15
2983;0x1.97a0ac43a6842p-12;0x1.79a7b6bdc1c2p-15
2984;0x1.35afdc9e736a8p-10;0x1.755e598535113p-15
2985;0x1.43693ee6784d3p-9;0x1.780d8b617b22cp-15
2986;0x1.589cfa2143c78p-10;0x1.745ecc9417cf8p-15
2987;0x1.a78e12c19275ep-10;0x1.6bb8be5599424p-15
2988;0x1.9a75b792280b3p-12;0x1.72e6fd4fa17dfp-15
2989;0x1.027502e9f2d6p-9;0x1.795eb30b271cfp-15
2990;0x1.57a24aba85c4cp-9;0x1.799462f05c965p-15
2991;0x1.0df08c22404f5p-10;0x1.72c27b76542b6p-15
2992;0x1.008f0ae4236f6p-9;0x1.6f96bbc3bb004p-15
2993;0x1.1f27f4a1e4272p-9;0x1.7f6f547f3bd2fp-15
2994;0x1.e52e8fd7c6477p-11;0x1.80800f7c413b8p-15
2995;0x1.be7876336303ep-10;0x1.6feec7c0c0c75p-15
2996;0x1.e59ee6f1a2556p-10;0x1.69a876677697fp-15
2997;0x1.236ecd9bb2563p-12;0x1.6ec221f0621fap-15
2998;0x1.291a8089d328p-10;0x1.7c4394cca2a7dp-15
2999;0x1.72e0029acb2e2p-11;0x1.75ec15677051ap-15
3000;0x1.928f8692a327bp-10;0x1.7048f97f43934p-15
3001;0x1.addd1d7ce888fp-10;0x1.79ee94aedf623p-15
3002;0x1.e465a35085313p-12;0x1.79ac0240bbcbbp-15
3003;0x1.4a8fb5031b573p-9;0x1.7bb5d8ea67677p-15
3004;0x1.4792c445f331fp-9;0x1.710a3f8537482p-15
3005;0x1.b4eb3fe5af58p-9;0x1.70d0441d07c51p-15
3006;0x1.e2266179d3bccp-12;0x1.6bea22b7d4b1ep-15
3007;0x1.2504bea30ad3fp-9;0x1.73d110b1dc8f1p-15
3008;0x1.e0ca38508709bp-12;0x1.766ac8ff40701p-15
3009;0x1.ec138667043d7p-10;0x1.75e37e617c3e3p-15
3010;0x1.0dc3da57465a5p-9;0x1.74db5a6a6ae91p-15
3011;0x1.711472dc491f3p-12;0x1.785ada970fd18p-15
3012;0x1.196b1c3ee1228p-10;0x1.7582db5e8263cp-15
3013;0x1.02151ce17bf53p-9;0x1.6fd728706191fp-15
3014;0x1.890964bed7a7ep-11;0x1.7048f97f43934p-15
3015;0x1.b051ca809fd63p-11;0x1.7498c7fc47529p-15
3016;0x1.7de49881a7c6ap-10;0x1.71ebbbe17e45ep-15
3017;0x1.55b4677b395c4p-10;0x1.718f64617e752p-15
3018;0x1.3f4f17b7a4131p-10;0x1.76a078e475e97p-15
3019;0x1.009537706add5p-11;0x1.729bd3db89d4p-15
3020;0x1.80297d744167cp-11;0x1.73e23ebdc4b5fp-15
3021;0x1.d64f79dd3318dp-11;0x1.7159b47c48fbcp-15
3022;0x1.a41ac9516499p-11;0x1.6eb319a5f6fdbp-15
3023;0x1.bf41ec2b035b5p-11;0x1.7bf41fd590f43p-15
3024;0x1.ec499d608127cp-10;0x1.742d6831dc5fdp-15
3025;0x1.48dec9ad104c9p-9;0x1.71ff0faee371ap-15
3026;0x1.a8bf7c573e804p-10;0x1.70692fd596dc1p-15
3027;0x1.97042ccf2fc25p-10;0x1.7c0999647324cp-15
3028;0x1.2d4c60ce1873bp-9;0x1.74a7d046b2749p-15
3029;0x1.b9e49b5335babp-12;0x1.7460f25594d46p-15
3030;0x1.22d699aa359e2p-12;0x1.7682684f9fa57p-15
3031;0x1.23e8ac402929bp-13;0x1.790d185298647p-15
3032;0x1.b9f4b67e5f5f1p-12;0x1.74472d43b89a2p-15
3033;0x1.e09a2b8739bdp-12;0x1.766ac8ff40701p-15
3034;0x1.7889a0f57ae34p-10;0x1.783aa440bc88bp-15
3035;0x1.57219c545665ep-11;0x1.709edfbacc557p-15
3036;0x1.eea06d5985e98p-10;0x1.79b2738532da4p-15
3037;0x1.bbc78e40ed528p-9;0x1.759854ed64945p-15
3038;0x1.2928a97da3801p-9;0x1.749030f6533f3p-15
3039;0x1.675466ce5a047p-9;0x1.75b665823ad84p-15
3040;0x1.7fb9e354e8538p-9;0x1.7137586478ae2p-15
3041;0x1.6e2bacac1afb8p-11;0x1.72752c40bf7cap-15
3042;0x1.077a72b7d873fp-10;0x1.7137586478ae2p-15
3043;0x1.f99774eafd534p-10;0x1.7557e840be02ap-15
3044;0x1.61cc3406d3eaep-9;0x1.752acf617c9cbp-15
3045;0x1.0b77577a654bep-9;0x1.7a402f676e1abp-15
3046;0x1.70ac6e103184p-9;0x1.726623f6545aap-15
3047;0x1.054129e34ab4fp-9;0x1.748be57359357p-15
3048;0x1.6baada19f88adp-10;0x1.76c7207f4040dp-15
3049;0x1.857baa70567f4p-12;0x1.757a44588e505p-15
3050;0x1.74784cedc4693p-11;0x1.6fa39e4ca91d6p-15
3051;0x1.1bcd7727e5de5p-10;0x1.7608003ac990cp-15
3052;0x1.372b7f23906cbp-10;0x1.777da9bdc2dd8p-15
3053;0x1.ef798639fc8c3p-10;0x1.759ca0705e9ep-15
